"OTR_RID_OST_TRAN","OTR_RID_COMMIT_TRN","OTR_RID_LINK_TRN","OTR_AMT_ACTUAL","OTR_AMT_REQUESTED","OTR_AMT_NEW_RELSE","OTR_CDE_TYPE","OTR_CDE_LOAN_PURP","OTR_CDE_OBJ_STATE","OTR_CDE_OB_ST_CTG","OTR_CDE_PROC_AREA","OTR_CDE_REPR_FREQ","OTR_CDE_ACCR_FREQ","OTR_CDE_RISK_TYPE","OTR_DTE_EFFECTIVE","OTR_DTE_RELEASE","OTR_DTE_REPRICING","OTR_IND_AUTO_RELSE","OTR_PID_SUBLIMIT","OTR_RID_GROUP_TRAN","OTR_CDE_GROUP_TYPE","OTR_RID_OUTSTANDNG","OTR_UID_PROCESSOR","OTR_IND_CREATE_TRN","OTR_TSP_REC_CREATE","OTR_TSP_REC_UPDATE","OTR_UID_REC_CREATE","OTR_UID_REC_UPDATE","OTR_IND_NON_ACCR","OTR_AMT_FUND_FROZN","OTR_IND_PMT_FR_BOR","OTR_IND_AUTO_RDUCE","OTR_AMT_SCHED_BAL","OTR_AMT_PREMIUM","OTR_CDE_TRNS_PURP","OTR_RID_ORIG_OST","OTR_IND_UPD_FLEX","OTR_TXT_APP_TYPE","OTR_TXT_SYS_SOURCE","OTR_DTE_ACCR_EFFEC","OST_AMT_DISCOUNT","OST_DTE_NOTE","OST_IND_ELG_99A","OTR_AMT_CAP_CL_AMT","OTR_AMT_CAPT_INCRE","OTR_AMT_DF_PIN_AMT","OTR_AMT_IN_CHO_AMT","OTR_CDE_TAX_W_METH","OTR_DTE_TRN","OTR_IND_ATO_RDE_EX","OTR_IND_DEFR_AMT","OTR_IND_FIX_RA_RT","OTR_IND_ISTAX_REV","OTR_IND_MANUAL_CR","OTR_IND_ONDEL","OTR_IND_PREPAYMENT","OTR_IND_RFL_ALD","OTR_IND_ST_TR_UNSC","OTR_IND_TMP_UPD","OTR_IND_UNFREEZE","OTR_IND_UPDATED","OTR_RID_BORR_RLSD","OTR_RID_CSHFLTRN","OTR_RID_INT_PMT","OTR_RID_LOAN_CONV","OTR_RID_PD_ITM_TN","OTR_UID_ORIG","OTR_CDE_AGNT_ALIAS","OTR_RID_AGNT_TRANS","OTR_OID_OST_TRAN","OTR_CDE_BRANCH"
"GPEH9QR0","","","1200000","1200000","","ID   ","ACQ  ","RELSD","ACTUA","EUOPS","1D   ","DAL  ","LOANS","2020-07-07 00:00:00","2020-07-07 00:00:00","2020-07-08 00:00:00","N","","","","GPEH9QQA","JANICEA1","Y","2020-09-29 10:56:38","2020-09-29 11:16:31","JAQUITAN","JANICEA2","N","","Y","N","1200000","0","","","N","","","2020-07-07 00:00:00","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","3714381a5f47651afe1d6bd","CG852"
"9OEHDKT8","","3TEFFGYG","-813","-813","","LRID ","","AWSTA","POTEN","EUOPS","7D   ","","LOANS","2020-05-27 00:00:00","","2020-06-03 00:00:00","N","","","","3TEFFGY1","LIQUSR05","N","2020-10-01 11:51:31","2020-10-01 11:52:02","LIQUSR05","LIQUSR05","","","Y","N","-813","0","","3TEFFGY1","N","","","","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","373f37161f6aa604b0af5bb","CG852"
"9OEHDKY5","","Q?EH8BF8","-8900","-8900","8900","LRID ","","RELSD","ACTUA","EUOPS","7D   ","","LOANS","2020-07-07 00:00:00","2020-07-09 00:00:00","2020-07-14 00:00:00","N","","","","Q?EH8BEI","LIQUSR05","N","2020-10-01 11:54:50","2020-10-01 12:35:51","LIQUSR05","LIQUSR05","","","Y","N","-8900","0","","Q?EH8BEI","N","","","2020-07-07 00:00:00","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","373f46e85091380500af5bd","CG852"
"92EHDU9J","","92EHDPMZ","-220000","-220000","","LRID ","","LWREL","POTEN","EUOPS","7D   ","","LOANS","2020-07-09 00:00:00","","2020-07-16 00:00:00","N","","","","92EHDPMF","CMARTILL","N","2020-10-01 17:17:09","2020-10-01 17:21:27","CMARTILL","RPTSUP01","","","Y","N","-220000","0","","92EHDPMF","N","","","","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","3743fb95db592db9d0af63e","CG852"
"0HEGNTQV","","","1710","1710","","ID   ","ACQ  ","RELSD","ACTUA","EUOPS","","QUA  ","FIXED","2020-06-25 00:00:00","2020-06-25 00:00:00","","N","","","","0HEGNTQ8","LIQUSR05","Y","2020-09-17 13:28:14","2020-09-17 14:42:52","LIQUSR05","LIQSVR04","N","","Y","N","1710","0","","","N","","","2020-06-25 00:00:00","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","36194ca86a4dedb18e1d04b","CG852"
"ATEGNVYA","","","-1000000","-1000000","","PRDCR","","CNCLD","INACT","EUOPS","1D   ","","LOANS","2020-06-26 00:00:00","","2020-06-26 00:00:00","N","","ATEGNVY8","LRP  ","BGEGM4DB","JAQUITAN","N","2020-09-17 16:52:48","2020-09-17 16:58:58","JAQUITAN","JAQUITAN","","","Y","N","-1000000","0","","","N","","","","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","361c55f4495d4efdbe1d08f","CG852"
"+:EGNW18","","","-10000","-10000","218000","PPPMT","","RELSD","ACTUA","EUOPS","1D   ","","LOANS","2020-06-26 00:00:00","2020-06-26 00:00:00","2020-06-26 00:00:00","N","","+:EGNVVN","PCP  ","0JEGNPQC","SMANZANO","N","2020-09-17 16:54:37","2020-09-17 16:56:35","SMANZANO","MANZANOS","","","Y","N","-10000","0","","0JEGNPQC","N","","","2020-06-26 00:00:00","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","361c5cb4140af370ce1d09b","CG852"
"AJEGNWR7","","","-4000","-4000","","PRDCR","","CNCLD","INACT","EUOPS","1D   ","","LOANS","2020-06-26 00:00:00","","2020-06-26 00:00:00","N","","AJEGNWR5","LRP  ","L*EGNMFN","CMARTILL","N","2020-09-17 17:10:18","2020-09-17 19:42:07","CMARTILL","CMARTILL","","","Y","N","-4000","0","","","N","","","","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","361c9700053befe7fe1d0b7","CG852"
"ACEGO07A","","","-217000","-217000","","PRDCR","","PEND ","POTEN","EUOPS","1D   ","","LOANS","2020-06-26 00:00:00","","2020-06-26 00:00:00","N","","ACEGO078","LRP  ","0JEGNPI3","SMANZANO","N","2020-09-17 17:13:33","2020-09-17 17:13:33","SMANZANO","SMANZANO","","","Y","N","-217000","0","","","N","","","","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","361ca3a4644ba1d7ce1d0c1","CG852"
"ACEGO07L","","","-216000","-216000","","PRDCR","","PEND ","POTEN","EUOPS","1D   ","","LOANS","2020-06-26 00:00:00","","2020-06-26 00:00:00","N","","ACEGO078","LRP  ","0JEGNP9U","SMANZANO","N","2020-09-17 17:13:33","2020-09-17 17:13:33","SMANZANO","SMANZANO","","","Y","N","-216000","0","","","N","","","","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","361ca3ce6e62a1e5fe1d0c3","CG852"
"ACEGO0CL","","","219000","219000","","ID   ","ACQ  ","RELSD","ACTUA","EUOPS","1D   ","DAL  ","LOANS","2020-06-26 00:00:00","2020-06-26 00:00:00","2020-06-29 00:00:00","N","","","","ACEGO0BI","MANZANOS","Y","2020-09-17 17:54:51","2020-09-17 18:04:00","SMANZANO","MANZANOM","N","","Y","N","219000","0","","","N","","","2020-06-26 00:00:00","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","361d386119f19c50ee1d0d4","CG852"
"P!EGO4Z7","","","-1080000","-1080000","","PRDCR","","PEND ","POTEN","EUOPS","1D   ","","LOANS","2020-05-28 00:00:00","","2020-05-28 00:00:00","N","","P!EGO4Z5","LRP  ","(DEFGR26","SMANZANO","N","2020-09-17 19:01:45","2020-09-17 19:01:45","SMANZANO","SMANZANO","","","Y","N","-1080000","0","","","N","","","","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","361e399c97236e7e1e1d10b","CG852"
"P!EGO53K","","","300000","300000","","ID   ","ACQ  ","RELSD","ACTUA","EUOPS","1D   ","DAL  ","LOANS","2020-06-26 00:00:00","2020-06-26 00:00:00","2020-06-29 00:00:00","N","","","","P!EGO52H","MANZANOS","Y","2020-09-17 19:07:03","2020-09-17 19:16:17","SMANZANO","MANZANOM","N","","Y","N","300000","0","","","N","","","2020-06-26 00:00:00","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","361e453611e76fd48e1d115","CG852"
"PHEGO8RM","","","1200000","1200000","","ID   ","ACQ  ","RELSD","ACTUA","EUOPS","1D   ","DAL  ","LOANS","2020-06-26 00:00:00","2020-06-26 00:00:00","2020-06-29 00:00:00","N","","","","PHEGO8R1","JANICEA1","Y","2020-09-17 19:32:09","2020-09-17 19:35:46","JAQUITAN","JANICEA2","N","","Y","N","1200000","0","","","N","","","2020-06-26 00:00:00","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","361ea94ff13595a8ee1d132","CG852"
"U!EGPIXC","","VJEGNL0Y","-20000","-20000","20000","LRID ","","RELSD","ACTUA","EUOPS","","","FIXED","2020-06-25 00:00:00","2020-06-26 00:00:00","","N","","","","VJEGNL0B","LIQUSR05","N","2020-09-18 11:45:01","2020-09-18 11:47:46","LIQUSR05","LIQSVR04","","","Y","N","-20000","0","","VJEGNL0B","N","","","2020-06-25 00:00:00","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","362ceb2f75bffe25be1d1c0","CG852"
"UKEGPJBI","","","12120","12120","","ID   ","ACQ  ","AWSRA","POTEN","EUOPS","","QUA  ","FIXED","2020-06-26 00:00:00","","","N","","","","UKEGPJAV","LIQSVR04","Y","2020-09-18 12:16:26","2020-09-28 13:53:51","LIQSVR04","LIQSVR05","N","","Y","N","12120","0","","","N","","","","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","362d5bf9336ecabd2e1d1db","CG852"
"FNEGPJBQ","","FNEGPJBN","0","1000000","","IBT  ","","PEND ","POTEN","AUSNA","","","","2020-11-25 00:00:00","","","N","","","","FNEGPJAZ","DANUSR01","N","2020-09-18 13:20:12","2020-09-18 13:30:17","DANUSR01","DANUSR01","","","Y","N","0","0","","","N","","","","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","362e4aacd698e3103e1d1fe",""
"9FEGPOB5","","","-219000","-219000","","PRDCR","","RELSD","ACTUA","EUOPS","1D   ","","LOANS","2020-06-29 00:00:00","2020-06-29 00:00:00","2020-06-29 00:00:00","N","","9FEGPOB3","LRP  ","ACEGO0BI","SMANZANO","N","2020-09-18 14:43:15","2020-09-18 14:54:37","SMANZANO","MANZANOM","","","Y","N","-219000","0","","","N","","","2020-06-29 00:00:00","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","362f882a8bbd311e7e1d210","CG852"
"9@EGPQ3Q","","","-1200000","-1200000","","PRDCR","","RELSD","ACTUA","EUOPS","1D   ","","LOANS","2020-06-29 00:00:00","2020-06-29 00:00:00","2020-06-29 00:00:00","N","","9@EGPQ3O","LRP  ","PHEGO8R1","JAQUITAN","N","2020-09-18 15:05:06","2020-09-18 15:11:18","JAQUITAN","JANICEA2","","","Y","N","-1200000","0","","","N","","","2020-06-29 00:00:00","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","362fda1c91f48e860e1d252","CG852"
"9@EGPQ6W","","","1000000","1000000","","RCMF ","ACQ  ","RELSD","ACTUA","EUOPS","1D   ","DAL  ","LOANS","2020-06-29 00:00:00","2020-06-29 00:00:00","2020-06-30 00:00:00","N","","9@EGPQ3O","LRP  ","9@EGPQ6A","JAQUITAN","Y","2020-09-18 15:07:42","2020-09-18 15:11:18","JAQUITAN","JANICEA2","N","","Y","N","1000000","0","","","N","","","2020-06-29 00:00:00","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","362fe3020977a9a67e1d25b","CG852"
"9GEGPS8U","","+:EGNW18","10000","10000","208000","LRPPY","","RELSD","ACTUA","EUOPS","1D   ","","LOANS","2020-06-26 00:00:00","2020-06-29 00:00:00","2020-06-26 00:00:00","N","","9GEGPS8T","PCP  ","0JEGNPQC","SMANZANO","N","2020-09-18 16:20:05","2020-09-18 16:21:11","SMANZANO","MANZANOS","","","Y","N","10000","0","","","N","","","2020-06-26 00:00:00","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","3630efc72c9c89844e1d2a1","CG852"
"EUEGPXJA","","EUEGPXJ7","1000","1000","","IBT  ","","RELSD","ACTUA","AUSAG","","","","2020-11-25 00:00:00","","","N","","","","EUEGPXII","JOBSUPER","N","2020-09-18 19:23:17","2020-09-18 19:27:40","DANUSR01","JOBMANGR","","","Y","N","0","0","","","N","","","2020-11-25 00:00:00","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","36339cf9f5832a1f7e1d379",""
"CBEGWTIS","","C9EGWSQC","10000","10000","213000","LRPPY","","RELSD","ACTUA","EUOPS","7D   ","","LOANS","2020-07-03 00:00:00","2020-07-03 00:00:00","2020-07-03 00:00:00","N","","CBEGWTIL","PCP  ","KIEGPCDP","MANZANOS","N","2020-09-22 12:37:08","2020-09-22 12:44:24","MANZANOS","MANZANOM","","","Y","N","10000","0","","","N","","","2020-07-03 00:00:00","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","36820da9df049dcede1d3ea","CG852"
":+EH7WCH","","","190000","190000","","ID   ","ACQ  ","RELSD","ACTUA","EUOPS","","QUA  ","FIXED","2020-07-07 00:00:00","2020-07-07 00:00:00","","N","","","",":+EH7WBA","MANZANOS","Y","2020-09-28 12:14:42","2020-09-28 12:41:21","SMANZANO","MANZANOM","N","","Y","N","190000","0","","","N","","","2020-07-07 00:00:00","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","370047fe047076199e1d63b","CG852"
":+EH7WZI","","","200000","200000","","ID   ","ACQ  ","RELSD","ACTUA","EUOPS","","DAL  ","FIXED","2020-07-07 00:00:00","2020-07-07 00:00:00","","N","","","",":+EH7WYB","MANZANOS","Y","2020-09-28 12:18:02","2020-09-28 12:43:35","SMANZANO","MANZANOM","N","","Y","N","200000","0","","","N","","","2020-07-07 00:00:00","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","3700545d1af806971e1d63f","CG852"
":.EH7S5F","","","21500","21500","","ID   ","CONSH","AWSRA","POTEN","EUOPS","7D   ","WEEK ","LOANS","2020-07-07 00:00:00","","2020-07-14 00:00:00","N","","","",":.EH7S4V","LIQUSR05","Y","2020-09-28 07:50:27","2020-09-28 08:05:54","LIQUSR05","LIQSVR05","N","","Y","N","21500","0","","","N","","","","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","36fc60bddd036acf8e1d62e","CG852"
"Q?EH8BF8","","","8900","8900","","ID   ","ACQ  ","RELSD","ACTUA","EUOPS","7D   ","WEEK ","LOANS","2020-07-07 00:00:00","2020-07-09 00:00:00","2020-07-14 00:00:00","N","","","","Q?EH8BEI","LIQSVR05","Y","2020-09-28 14:25:17","2020-10-01 12:24:08","LIQUSR05","LIQSVR04","N","","Y","N","8900","0","","","N","","","2020-07-07 00:00:00","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","37022fd5713d8e6a4e1d668","CG852"
"V:EH9SFC","","","990000","990000","","RCMF ","ACQ  ","RELSD","ACTUA","EUOPS","7D   ","WEEK ","LOANS","2020-07-07 00:00:00","2020-07-10 00:00:00","2020-07-14 00:00:00","N","","V:EH9SAJ","LRP  ","V:EH9SEM","LIQUSR05","Y","2020-09-29 10:45:23","2020-10-08 09:59:48","LIQUSR05","LIQSVR02","N","","Y","N","990000","0","","","N","","","2020-07-07 00:00:00","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","37140ece56b91b0afe1d699","CG852"
"G)EH9SQV","","","1300000","1300000","","ID   ","ACQ  ","RELSD","ACTUA","EUOPS","1D   ","DAL  ","LOANS","2020-07-07 00:00:00","2020-07-07 00:00:00","2020-07-08 00:00:00","N","","","","G)EH9SQ0","JANICEA1","Y","2020-09-29 11:32:45","2020-09-29 11:35:36","JAQUITAN","JANICEA2","N","","Y","N","1300000","0","","","N","","","2020-07-07 00:00:00","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","3714c478005f2463ae1d6e9","CG852"
"+.EHA57G","","","17800","17800","","ID   ","ACQ  ","RELSD","ACTUA","EUOPS","1D   ","DAL  ","LOANS","2020-07-08 00:00:00","2020-07-09 00:00:00","2020-07-09 00:00:00","N","","","","+.EHA56R","LIQUSR05","Y","2020-09-29 15:18:12","2020-10-07 13:45:48","LIQUSR05","LIQUSR05","N","","Y","N","17800","0","","","N","","","2020-07-08 00:00:00","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","37181081dc644c2ae466958","CG852"
"0VEH9WVX","","","-800","-800","","PPPMT","","CNPRM","INACT","EUOPS","1D   ","","LOANS","2020-07-08 00:00:00","","2020-05-29 00:00:00","N","","","","XHEFLBMZ","CMARTILL","N","2020-09-29 14:17:21","2020-10-06 19:12:53","CMARTILL","CMARTILL","","","Y","N","-800","0","","XHEFLBMZ","N","","","","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","37172997ee718db3346694f","CG852"
"+.EHA6GQ","","","8800","8800","","ID   ","ACQ  ","RELSD","ACTUA","EUOPS","1D   ","DAL  ","LOANS","2020-07-08 00:00:00","2020-07-08 00:00:00","2020-07-09 00:00:00","N","","+.EHA6D9","PCP  ","+.EHA6G1","LIQUSR05","Y","2020-09-29 15:48:49","2020-09-30 12:40:56","LIQUSR05","LIQUSR05","N","","Y","N","8800","0","","","N","","","2020-07-08 00:00:00","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","3718832c659212910466960","CG852"
"+REHA1FR","","","24500","24500","","ID   ","CONSH","RELSD","ACTUA","EUOPS","1D   ","DAL  ","LOANS","2020-07-08 00:00:00","2020-07-08 00:00:00","2020-07-09 00:00:00","N","","","","+REHA1EG","CMARTILL","Y","2020-09-29 16:04:32","2020-09-29 16:48:57","CMARTILL","RPTSUP01","N","","Y","N","24500","0","","","N","","","2020-07-08 00:00:00","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","3718acd80d445f199466967","CG852"
"*.EHA6VK","","","-20000","-20000","","SPPMT","","LWREL","POTEN","EUOPS","","","FIXED","2020-07-08 00:00:00","","","N","","","",":+EH7WYB","SMANZANO","N","2020-09-29 16:40:06","2020-09-29 16:42:15","SMANZANO","MANZANOS","","","Y","N","-20000","0","",":+EH7WYB","N","","","","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","3719465ce85310df0466970","CG852"
"*CEHA7QJ","","","-19000","-19000","","SPPMT","","LWREL","POTEN","EUOPS","","","FIXED","2020-10-07 00:00:00","","","N","","","",":+EH7WBA","SMANZANO","N","2020-09-29 17:21:11","2020-09-29 17:24:56","SMANZANO","MANZANOS","","","Y","N","-19000","0","",":+EH7WBA","N","","","","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","3719e05d05cb8d48c466976","CG852"
"*$EHA9DJ","","","-21000","-21000","","SPPMT","","LWREL","POTEN","EUOPS","","","FIXED","2020-07-08 00:00:00","","","N","","*$EHA9E5","PCP  ",":+EH8RLZ","SMANZANO","N","2020-09-29 17:52:29","2020-09-29 17:56:33","SMANZANO","MANZANOS","","","Y","N","-21000","0","",":+EH8RLZ","N","","","","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","371a55ca2324fb61846697a","CG852"
"+.EHBIRZ","","","13200","13200","","ID   ","ACQ  ","RELSD","ACTUA","EUOPS","1D   ","DAL  ","LOANS","2020-07-08 00:00:00","2020-07-08 00:00:00","2020-07-09 00:00:00","N","","","","+.EHBIRF","LIQUSR05","Y","2020-09-30 09:13:23","2020-09-30 09:33:53","LIQUSR05","LIQUSR05","N","","Y","N","13200","0","","","N","","","2020-07-08 00:00:00","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","3727cd59f07fee7ff46698d","CG852"
"+.EHBLFD","","","12300","12300","","ID   ","ACQ  ","RELSD","ACTUA","EUOPS","1D   ","DAL  ","LOANS","2020-07-08 00:00:00","2020-07-08 00:00:00","2020-07-09 00:00:00","N","","","","+.EHBLEU","LIQUSR05","Y","2020-09-30 10:09:59","2020-09-30 10:36:25","LIQUSR05","LIQSVR05","N","","Y","N","12300","0","","","N","","","2020-07-08 00:00:00","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","3728a3c6d8c95b58d4669d3","CG852"
"+.EHBLOT","","","21300","21300","","ID   ","ACQ  ","RELSD","ACTUA","EUOPS","1D   ","DAL  ","LOANS","2020-07-08 00:00:00","2020-07-08 00:00:00","2020-07-09 00:00:00","N","","","","+.EHBLOA","LIQUSR05","Y","2020-09-30 10:15:50","2020-09-30 10:33:24","LIQUSR05","LIQSVR05","N","","Y","N","21300","0","","","N","","","2020-07-08 00:00:00","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","3728b886dc942412a4669d7","CG852"
"+.EHBKXQ","","","-3750","-3750","","PRDCR","","AWSTA","POTEN","EUOPS","7D   ","","LOANS","2020-06-03 00:00:00","","2020-06-03 00:00:00","N","","+.EHBKXO","LRP  ","44EF64ER","LIQUSR05","N","2020-09-30 09:58:57","2020-10-13 10:53:42","LIQUSR05","LIQUSR05","","","Y","N","-3750","0","","","N","","","","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","37287d1b7120457f54669ae","CG852"
"+.EHBKY1","","","-400","-400","","PRDCR","","AWSTA","POTEN","EUOPS","7D   ","","LOANS","2020-06-03 00:00:00","","2020-06-05 00:00:00","N","","+.EHBKXO","LRP  ","IHEFMJUB","LIQUSR05","N","2020-09-30 09:58:57","2020-10-13 10:53:42","LIQUSR05","LIQUSR05","","","Y","N","-400","0","","","N","","","","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","37287dece6a4dd4ef4669b0","CG852"
"+.EHBL1L","","","4150","4150","","RCMF ","ACQ  ","AWSTA","POTEN","EUOPS","1M   ","MON  ","LOANS","2020-06-03 00:00:00","","2020-07-03 00:00:00","N","","+.EHBKXO","LRP  ","+.EHBL11","LIQUSR05","Y","2020-09-30 10:00:38","2020-10-13 10:53:42","LIQUSR05","LIQUSR05","N","","Y","N","4150","0","","","N","","","","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","3728805b224d71fb74669bd","CG852"
"4.EHBQKP","","","86000","86000","","ID   ","CONSH","RELSD","ACTUA","EUOPS","","QUA  ","FIXED","2020-07-09 00:00:00","2020-07-09 00:00:00","","N","","","","4.EHBQJE","CMARTILL","Y","2020-09-30 14:09:45","2020-09-30 14:35:19","CMARTILL","RPTSUP01","N","","Y","N","86000","0","","","N","","","2020-07-09 00:00:00","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","372c03999aa9987544669f6","CG852"
"4.EHBTVB","","4.EHBQKP","-86000","-86000","","LRID ","","CNPRM","INACT","EUOPS","","","FIXED","2020-07-09 00:00:00","","","N","","","","4.EHBQJE","CMARTILL","N","2020-09-30 15:23:53","2020-10-06 17:03:56","CMARTILL","CMARTILL","","","Y","N","-86000","0","","4.EHBQJE","N","","","","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","372d1191d13a8e22e466a0d","CG852"
"9OEHDK3O","","","-13200","-13200","","PRDCR","","AWSRA","POTEN","EUOPS","1D   ","","LOANS","2020-07-09 00:00:00","","2020-07-09 00:00:00","N","","9OEHDK3M","LRP  ","+.EHBIRF","LIQUSR05","N","2020-10-01 10:26:35","2020-10-01 10:39:21","LIQUSR05","LIQSVR05","","","Y","N","-13200","0","","","N","","","","0","","N","","","","","","","N","N","N","N","N","N","N","N","N","N","N","N","NONE    ","NONE    ","","NONE    ","NONE    ","","","NONE    ","373dfd1c805667d1c0af56f","CG852"
