"SWF_RID_SWIFT_BANK","SWF_CDE_SWIFT_BIC","SWF_NME_FULL","SWF_IND_ACTIVE","SWF_IND_MAY_DEACT","SWF_UID_REC_CREATE","SWF_UID_REC_UPDATE","SWF_TSP_REC_CREATE","SWF_TSP_REC_UPDATE","SWF_IND_HOST_BANK","SWF_TXT_BRN_INFO"
"41803888","FIDLNFSC017 ","NATIONAL FINANCIAL SERVICES LLC","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:30","2005-08-04 12:13:30","N",""
"41803894","FIDLNFSC018 ","NATIONAL FINANCIAL SERVICES LLC","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:30","2005-08-04 12:13:30","N",""
"41803900","FIDLNFSC019 ","NATIONAL FINANCIAL SERVICES LLC","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:30","2005-08-04 12:13:30","N",""
"41803906","FIDLNFSC020 ","NATIONAL FINANCIAL SERVICES LLC","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:30","2005-08-04 12:13:30","N",""
"41803912","FIDLNFSC021 ","NATIONAL FINANCIAL SERVICES LLC","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:31","2005-08-04 12:13:31","N",""
"41803936","FIEGEGCX    ","FAISAL ISLAMIC BANK OF EGYPT","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:31","2005-08-04 12:13:31","N",""
"41803942","FIEOIT21    ","FINEMIRO BCA SPA","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:31","2005-08-04 12:13:31","N",""
"41803948","FIFBFOTX    ","FOROYA BANK PF","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:31","2005-08-04 12:13:31","N",""
"41803956","FIGBGB21    ","FINANCIAL - GENERAL BANK PLC","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:31","2005-08-04 12:13:31","N",""
"41803963","FIIVBHBM    ","FIRST ISLAMIC INVESTMENT BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:31","2005-08-04 12:13:31","N",""
"41803968","FIMAGB2L    ","FIMAT INTERNATIONAL BANQUE SA","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:31","2005-08-04 12:13:31","N",""
"41803974","FIMBMTM3    ","FIRST INTERNATIONAL MERCHANT BK LTD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:32","2005-08-04 12:13:32","N",""
"41803980","FIMWMWM1    ","NEDBANK (MALAWI) LIMITED","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:32","2005-08-04 12:13:32","N",""
"41803986","FINAPEPL    ","BANCO FINANCIERO DEL PERU","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:32","2005-08-04 12:13:32","N",""
"41803992","FINBIDJA    ","BANK FINCONESIA","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:32","2005-08-04 12:13:32","N",""
"41803998","FINKLBBE    ","FIRST NATIONAL BANK S.A.L.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:32","2005-08-04 12:13:32","N",""
"41804003","FINVALTR    ","FIRST INVESTMENT BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:32","2005-08-04 12:13:32","N",""
"41804011","FINVBGSF    ","FIRST INVESTMENT BANK LTD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:32","2005-08-04 12:13:32","N",""
"41804017","FINVCY2N    ","FIRST INVESTMENT BANK - CYPRUS IBU","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:33","2005-08-04 12:13:33","N",""
"41804023","FIONDK22    ","FIONIA BANK A-S","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:33","2005-08-04 12:13:33","N",""
"41804029","FIRBCHZZ    ","FIBI BANK (SCHWEIZ)","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:33","2005-08-04 12:13:33","N",""
"41804035","FIRBGB2L    ","FIBI BANK (UK) PLC","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:33","2005-08-04 12:13:33","N",""
"41804041","FIRBILIT    ","FIRST INTL BANK OF ISRAEL LTD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:33","2005-08-04 12:13:33","N",""
"41804046","FIRNBWGX    ","FIRST NATIONAL BANK OF BOTSWANA","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:33","2005-08-04 12:13:33","N",""
"41804052","FIRNNANX    ","FIRST NATIONAL BANK OF NAMIBIA LTD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:33","2005-08-04 12:13:33","N",""
"41804058","FIRNSZMX    ","FIRST NAT'L BANK OF SWAZILAND","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:34","2005-08-04 12:13:34","N",""
"41804066","FIRNZAJJ    ","FIRSTRAND BANK LTD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:34","2005-08-04 12:13:34","N",""
"41804072","FIRVVNVN    ","CHOHUNG VINA BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:34","2005-08-04 12:13:34","N",""
"41804077","FIVVVECA    ","BANCO DE DESARROLLO ECONOMICO Y","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:34","2005-08-04 12:13:34","N",""
"41804083","FJIBCNBA    ","INDUSTRIAL BANK CO.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:34","2005-08-04 12:13:34","N",""
"41804089","FKBKHKH1    ","BANK OF FUKUOKA HONG KONG","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:34","2005-08-04 12:13:34","N",""
"41804095","FKBKJPJT    ","BANK OF FUKUOKA LTD.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:34","2005-08-04 12:13:34","N",""
"41804101","FKBKUS31    ","BANK OF FUKUOKA LTD.-NY BRANCH","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:35","2005-08-04 12:13:35","N",""
"41813832","KAUPLULA    ","BUNADARBANKI ISLANDS H.F.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:15:25","2005-08-04 12:15:25","N",""
"41804790","GEBASGSG    ","FORTIS BANK NEDERLAND N.V.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:46","2005-08-04 12:13:46","N",""
"41804802","GEBASGSGTCF ","FORTIS BANK (NEDERLAND) N.V.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:46","2005-08-04 12:13:46","N",""
"41804813","GEBATWTP    ","FORTIS BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:46","2005-08-04 12:13:46","N",""
"41804825","GEBAUS33    ","FORTIS BANK SA-NV","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:47","2005-08-04 12:13:47","N",""
"41804836","GEFICHG1    ","GEFINOR FINANCE S.A.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:47","2005-08-04 12:13:47","N",""
"41804850","GENOCHZZ    ","DG BANK (SCHWEIZ) AG","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:47","2005-08-04 12:13:47","N",""
"41804867","GENODE55    ","DZ BANK AG FRANKFURT","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:47","2005-08-04 12:13:47","N",""
"41804879","GENODE61HD1 ","HEIDELBERGER VOLKSBANK EGMBH","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:47","2005-08-04 12:13:47","N",""
"41804896","GENODE61WTH ","VOLKSBANK WERTHEIM EG","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:47","2005-08-04 12:13:47","N",""
"41804912","GENODED1CVW ","CREDIT UND VOLKSBANK EG","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:47","2005-08-04 12:13:47","N",""
"41804933","GENODEDD    ","WGZ BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:48","2005-08-04 12:13:48","N",""
"41804951","GENODEFF    ","DZ BANK AG FRANKFURT","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:48","2005-08-04 12:13:48","N",""
"41804975","GENOGB2L    ","DZ BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:48","2005-08-04 12:13:48","N",""
"41804992","GENOHKHH    ","DG BANK-DEUTSCHE GENOSSENSCHAFTS","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:48","2005-08-04 12:13:48","N",""
"41805008","GENOLULL    ","DZ BANK INTERNATIONAL S.A.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:48","2005-08-04 12:13:48","N",""
"41805026","GENOSGSG    ","GZ-BANK AG","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:48","2005-08-04 12:13:48","N",""
"41805043","GENOUS33    ","DZ BANK AG NEW YORK BRANCH","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:48","2005-08-04 12:13:48","N",""
"41805064","GEPBRUMM    ","GAZENERGOPROMBANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:49","2005-08-04 12:13:49","N",""
"41805083","GEROCOBB    ","BBVA COLOMBIA","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:49","2005-08-04 12:13:49","N",""
"41805100","GFSBJPJZ    ","THE GIFU SHINKIN BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:49","2005-08-04 12:13:49","N",""
"41805119","GGJCUA2K    ","GOLDEN GATE JOINT STOCK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:49","2005-08-04 12:13:49","N",""
"41805141","GHBAGRAA    ","GENERAL BANK OF GREECE SA","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:49","2005-08-04 12:13:49","N",""
"41805159","GHCBGHAC    ","GHANA COMMERICAL BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:49","2005-08-04 12:13:49","N",""
"41805173","GHIBGB2L    ","GHANA INTERNATIONAL BANK PLC","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:49","2005-08-04 12:13:49","N",""
"41805190","GIBAATWW    ","ERSTE BANK DER OESTERREICHISCHEN","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:50","2005-08-04 12:13:50","N",""
"41805207","GIBACZPX    ","CESKA SPORITELNA AS","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:50","2005-08-04 12:13:50","N",""
"41805221","GIBAGB2X    ","ERSTE BANK DER OESTERREICHISCHEN","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:50","2005-08-04 12:13:50","N",""
"41805233","GIBAHKHH    ","ERSTE BANK DER OESTERREICHISCHEN","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:50","2005-08-04 12:13:50","N",""
"41805245","GIBAHUHB    ","ERSTE BANK HUNGARY RT.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:50","2005-08-04 12:13:50","N",""
"41805257","GIBASKBX    ","SLOVENSKA SPORITELNA A.S.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:50","2005-08-04 12:13:50","N",""
"41805276","GIFBJPJZ    ","GIFU BANK LTD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:50","2005-08-04 12:13:50","N",""
"41805284","GILLNL2A    ","THEODOOR GILISSEN BANKIERS N V","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:50","2005-08-04 12:13:50","N",""
"41805290","GIRBGB22    ","ALLIANCE - LEICESTER COMML BK PLC","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:51","2005-08-04 12:13:51","N",""
"41805296","GIRCANCU    ","GIRO CURACAO N.V.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:51","2005-08-04 12:13:51","N",""
"41805302","GIROKENX    ","GIRO COMMERCIAL BANK LIMITED","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:51","2005-08-04 12:13:51","N",""
"41805308","GKCCBEBB    ","DEXIA BANK BELGIUM","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:51","2005-08-04 12:13:51","N",""
"41805314","GKCCUS33    ","DEXIA BANK BELGIUM SA","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:51","2005-08-04 12:13:51","N",""
"41805319","GLBLPAPA    ","GLOBAL BANK CORPORATION","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:51","2005-08-04 12:13:51","N",""
"41805325","GLICUS31    ","GLICKENHAUS - CO","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:52","2005-08-04 12:13:52","N",""
"41805333","GLKBCH2287L ","BANQUE CANTONALE DE GLARUS","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:52","2005-08-04 12:13:52","N",""
"41805339","GLMTMNUB    ","GOLOMT BANK OF MONGOLIA","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:52","2005-08-04 12:13:52","N",""
"41805345","GLOBRUMM    ","GLOBEXBANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:52","2005-08-04 12:13:52","N",""
"41805350","GLTCUS31    ","THE GLENMEDE TRUST CO.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:52","2005-08-04 12:13:52","N",""
"41805356","GMBKGUG1    ","BANK OF GUAM","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:52","2005-08-04 12:13:52","N",""
"41805362","GMGUGGSP    ","INVESTEC BANK (CHANNEL ISLANDS) LTD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:52","2005-08-04 12:13:52","N",""
"41805368","GNBKPAPA    ","GNB SUDAMERIS BANK S.A.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:52","2005-08-04 12:13:52","N",""
"41805374","GNDRBO22    ","BANCO GANADERO S.A.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:53","2005-08-04 12:13:53","N",""
"41805380","GNILGB2L    ","GNI LTD.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:53","2005-08-04 12:13:53","N",""
"41805387","GOLDCHZZ    ","GOLDMAN SACHS - CO","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:53","2005-08-04 12:13:53","N",""
"41805393","GOLDUS33CLS ","GOLDMAN SACHS - CO USD(CLS ACCOUNT)","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:53","2005-08-04 12:13:53","N",""
"41805399","GOPSDE6G    ","KREISSPARKASSE GOEPPINGEN","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:53","2005-08-04 12:13:53","N",""
"41805405","GOPZPLPW    ","BANK GOSPODARKI ZYWNOSCIOWEJ SA","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:53","2005-08-04 12:13:53","N",""
"41805411","GORESI2X    ","GORENJSKA BANKA D.D.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:53","2005-08-04 12:13:53","N",""
"41805417","GOSKPLPW    ","BANK GOSPODARSTWA KRAJOWEGO","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:54","2005-08-04 12:13:54","N",""
"41805422","GRENGLGX    ","THE BANK OF GREENLAND","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:54","2005-08-04 12:13:54","N",""
"41805428","GRINRUMM    ","GRAND INVEST BANK COMMERCIAL BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:54","2005-08-04 12:13:54","N",""
"41805434","GRKBCH22    ","GRAUBUNDNER KANTONALBANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:54","2005-08-04 12:13:54","N",""
"41805442","GRNDJESX    ","STANDARD CHARTERED GRINDLAYS BK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:54","2005-08-04 12:13:54","N",""
"41805448","GRVRLULL    ","BANCO POPOLARE DI VERONA E NOVARA","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:54","2005-08-04 12:13:54","N",""
"41805454","GSDBTRIS    ","GSD YATIRIM BANKASI AS","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:54","2005-08-04 12:13:54","N",""
"41805460","GSIFGB2X    ","GOLDMAN SACHS INTERNATIONAL FINANCE","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:55","2005-08-04 12:13:55","N",""
"41805465","GSILGB2X    ","GOLDMAN SACHS INTERNATIONAL LTD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:55","2005-08-04 12:13:55","N",""
"41805471","GTBKINBB    ","ORIENTAL BANK OF COMMERCE","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:55","2005-08-04 12:13:55","N",""
"41805477","GTBNBY22    ","GOLDEN TALER BANK (GT BANK)","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:55","2005-08-04 12:13:55","N",""
"41805483","GTCOGTGC    ","BANCO G-T CONTINENTAL SA","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:55","2005-08-04 12:13:55","N",""
"41805489","GUAICNB1    ","GUANGDONG INT'L TRUST - INVEST CORP","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:55","2005-08-04 12:13:55","N",""
"41805496","GUAYECEG    ","BANCO DE GUAYAQUIL S.A.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:55","2005-08-04 12:13:55","N",""
"41805502","GUCOPKKA    ","PICIC COMMERCIAL BANK LTD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:56","2005-08-04 12:13:56","N",""
"41805508","GULBKWKW    ","GULF BANK K S C","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:56","2005-08-04 12:13:56","N",""
"41805514","GULFBHBM    ","GULF INTERNATIONAL BANK B.S.C.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:56","2005-08-04 12:13:56","N",""
"41805520","GULFGB2L    ","GULF INTERNATIONAL BANK B.S.C.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:56","2005-08-04 12:13:56","N",""
"41805525","GUMAJPJT    ","THE GUNMA BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:56","2005-08-04 12:13:56","N",""
"41805531","GUNAAZ22    ","GUNAY BANK JOINT-STOCK BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:56","2005-08-04 12:13:56","N",""
"41805536","GUTBATWW    ","BANK GUTMANN AKTIENGESELLSCHAFT","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:56","2005-08-04 12:13:56","N",""
"41805542","GUTIGYGE    ","GUYANA BANK FOR TRADE","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:57","2005-08-04 12:13:57","N",""
"41805550","GUTZCHBB    ","GUTZWILLER E ET CIE BANQUIERS","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:57","2005-08-04 12:13:57","N",""
"41805556","GUYECHZZ    ","HSBC GUYERZELLER BANK AG ZURICH","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:57","2005-08-04 12:13:57","N",""
"41805561","GYCBCNSI    ","GUIYANG COMMERCIAL BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:13:57","2005-08-04 12:13:57","N",""
"41808032","HVBKBHBM    ","HANIL BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:14:19","2005-08-04 12:14:19","N",""
"41810761","IDININBB    ","INDUSTRIAL DEVELOPMENT BK OF INDIA","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:14:52","2005-08-04 12:14:52","N",""
"41808051","HVBKGB2L    ","WOORI BANK - LONDON","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:14:20","2005-08-04 12:14:20","N",""
"41808057","HVBKHKHH    ","WOORI BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:14:20","2005-08-04 12:14:20","N",""
"41808064","HVBKIDJA    ","PT BANK WOORI INDONESIA","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:14:20","2005-08-04 12:14:20","N",""
"41808072","HVBKJPJT    ","WOORI BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:14:20","2005-08-04 12:14:20","N",""
"41808078","HVBKKRSE    ","WOORI BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:14:20","2005-08-04 12:14:20","N",""
"41808084","HVBKSGSG    ","WOORI BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:14:21","2005-08-04 12:14:21","N",""
"41808090","HVBKUS3N    ","WOORI AMERICA BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:14:21","2005-08-04 12:14:21","N",""
"41808096","HVBKVNVX    ","WOORI BANK VIETNAM","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:14:21","2005-08-04 12:14:21","N",""
"41808102","HXBKCNBJ    ","HUA XIA BANK BEIJING","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:14:21","2005-08-04 12:14:21","N",""
"41808108","HXBKCNBJ010 ","HUA XIA BANK NANJING BRANCH","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:14:21","2005-08-04 12:14:21","N",""
"41808161","HXBKCNBJ011 ","HUA XIA BANK SUZHOU BRANCH","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:14:21","2005-08-04 12:14:21","N",""
"41808168","HXBKCNBJ020 ","HUA XIA BANK-HANGZHOU BRANCH","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:14:21","2005-08-04 12:14:21","N",""
"41808174","HXBKCNBJ030 ","HUA XIA BANK-BKING OPERATIONS DEPT","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:14:22","2005-08-04 12:14:22","N",""
"41808180","HXBKCNBJ040 ","HUA XIA BANK - SHANGHAI BRANCH","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:14:22","2005-08-04 12:14:22","N",""
"41808186","HXBKCNBJ050 ","HUA XIA BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:14:22","2005-08-04 12:14:22","N",""
"41808193","HXBKCNBJ070 ","HUA XIA BANK SHENZHEN BRANCH","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:14:22","2005-08-04 12:14:22","N",""
"41808199","HYAKJPJT    ","THE HYAKUJUSHI BANK LTD.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:14:22","2005-08-04 12:14:22","N",""
"41808206","HYESDE3E    ","HYPOTHEKENBANK IN ESSEN AG","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:14:22","2005-08-04 12:14:22","N",""
"41808212","HYFIUS31    ","BAYERISCHE HYPOTHEKEN-UND WECHSEL-","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:14:22","2005-08-04 12:14:22","N",""
"41808218","HYKGJPJT    ","THE HYAKUGO BANK LTD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:14:23","2005-08-04 12:14:23","N",""
"41808225","HYPLCH22    ","HYPOTHEKARBANK LENZBURG","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:14:23","2005-08-04 12:14:23","N",""
"41808231","HYPNATWW    ","NIEDEROESTERREICHISCHE LANDESBANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:14:23","2005-08-04 12:14:23","N",""
"41808237","HYPTAT22    ","HYPO TIROL BANK AG","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:14:23","2005-08-04 12:14:23","N",""
"41808243","HYPVAT2B    ","VORARLBERGER LANDES UND","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:14:23","2005-08-04 12:14:23","N",""
"41808249","HYSEKRS1    ","HYUNDAI SECURITIES CO.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:14:23","2005-08-04 12:14:23","N",""
"41808255","HYSIUS31    ","HVB ASSET MANAGEMENT INC","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:14:23","2005-08-04 12:14:23","N",""
"41808263","HYSTAT2G    ","LANDES HYPOTHEKENBANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:14:24","2005-08-04 12:14:24","N",""
"41808269","HYVEDEMM    ","HYPO VEREINSBANK AG","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:14:24","2005-08-04 12:14:24","N",""
"41808302","HYVEDEMMCLS ","HYPOVEREINSBANK MUNICH-CLS","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:14:24","2005-08-04 12:14:24","N",""
"41808309","HYVEFRPP    ","BAYERISCHE HYPO-UND VEREINSBANK AG","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:14:24","2005-08-04 12:14:24","N",""
"41808315","HYVEGB2L    ","BAYERISCHE HYPO-UND VEREINSBANK AG","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:14:24","2005-08-04 12:14:24","N",""
"41808321","HYVEGRAA    ","BAYERISCHE HYPO-UND VEREINSBANK AG.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:14:24","2005-08-04 12:14:24","N",""
"41808327","HYVEIE2X    ","HVB IRELAND","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:14:24","2005-08-04 12:14:24","N",""
"41808332","HYVEITMM    ","BAYERISCHE HYPO-UND VEREINSBANK AG.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:14:25","2005-08-04 12:14:25","N",""
"41808338","HYVELULL    ","HVB","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:14:25","2005-08-04 12:14:25","N",""
"41808346","HZCBCN2H    ","HANGZHOU CITY COMMERCIAL BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:14:25","2005-08-04 12:14:25","N",""
"41808352","IABBVNVX    ","INDOVINA BANK LIMITED","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:14:25","2005-08-04 12:14:25","N",""
"41808358","IABKDEHB    ","IBERO PLANTINA BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:14:25","2005-08-04 12:14:25","N",""
"41808363","IADBUS3W    ","INTER AMERICAN DEVELOPMENT BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:14:25","2005-08-04 12:14:25","N",""
"41808369","IALBALTR    ","BANCA ITALO ALBANESE","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:14:25","2005-08-04 12:14:25","N",""
"41808375","IBALHKHH    ","INTERNATIONAL BANK OF ASIA LTD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:14:25","2005-08-04 12:14:25","N",""
"41808381","IBAZAZ2X    ","INTERNATIONAL BANK OF AZERBAIJAN","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:14:26","2005-08-04 12:14:26","N",""
"41808387","IBAZRUMM    ","INTL BANK OF AZERBAIJAN","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:14:26","2005-08-04 12:14:26","N",""
"41808393","IBBKIDJA    ","BANK INTERNASIONAL INDONESIA","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:14:26","2005-08-04 12:14:26","N",""
"41808401","IBBKINBB    ","BANK INTERNASIONAL INDONESIA","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:14:26","2005-08-04 12:14:26","N",""
"41808407","IBBLBDDH213 ","ISLAMIC BANK BANGLADESH LTD.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:14:26","2005-08-04 12:14:26","N",""
