"PRF_RID_RMTNC","PRF_RID_OWNER","PRF_CID_CUSTOMER","PRF_RID_SVC_GROUP","PRF_CDE_ROLE","PRF_UID_REC_UPDATE","PRF_UID_REC_CREATE","PRF_TSP_REC_UPDATE","PRF_TSP_REC_CREATE","PRF_TXT_FROM_STRNG","PRF_TXT_TO_STRNG","PRF_IND_TX_WTH_REQ","PRF_PCT_TX_WTHHLD","PRF_CDE_OWNER_TYPE","PRF_IND_FPML_ENBLD","PRF_CDE_BRANCH"
"7$EGK8GL","7$EGK8FK","AMDPAOVM","@*DZF8KQ","AGENT","INPELY01","INPELY01","2020-09-15 16:22:56","2020-09-15 16:22:56","","","N","0","DEA  ","N",""
"N;EGKEX2","N;EGKEWM","J5E4FAXX","J5E4FAZ1","BORR ","INPDEL01","INPDEL01","2020-09-15 19:35:32","2020-09-15 19:35:32","","","N","0","DEA  ","N",""
"N;EGKEXA","N;EGKEWM","J5E4FAZF","J5E4FB05","BORR ","INPDEL01","INPDEL01","2020-09-15 19:36:48","2020-09-15 19:36:48","","","N","0","DEA  ","N",""
"N;EGKEXJ","N;EGKEWM","3FE4FBRS","3FE4FBSR","BORR ","INPDEL01","INPDEL01","2020-09-15 19:38:01","2020-09-15 19:38:01","","","N","0","DEA  ","N",""
"N;EGKEXN","N;EGKEWM","AMDPAOVM","@*DZF8KQ","AGENT","INPDEL01","INPDEL01","2020-09-15 19:39:12","2020-09-15 19:39:12","","","N","0","DEA  ","N",""
"I:EGLG84","I:EGLG7N","?ZE4CIA6","7NE4CQON","BORR ","CCUISIA ","CCUISIA ","2020-09-16 08:37:23","2020-09-16 08:37:23","","","N","0","DEA  ","N",""
"I:EGLG8D","I:EGLG7N","AMDPAOVM","@*DZF8KQ","AGENT","CCUISIA ","CCUISIA ","2020-09-16 08:39:30","2020-09-16 08:39:30","","","N","0","DEA  ","N",""
"I:EGLG9K","I:EGLG93","?ZE4CIA6","7NE4CQON","BORR ","CCUISIA ","CCUISIA ","2020-09-16 08:50:13","2020-09-16 08:50:13","","","N","0","DEA  ","N",""
"I:EGLG9T","I:EGLG93","AMDPAOVM","@*DZF8KQ","AGENT","CCUISIA ","CCUISIA ","2020-09-16 08:52:02","2020-09-16 08:52:02","","","N","0","DEA  ","N",""
"2ZEGLHVO","I:EGLG93","?ZE4CIA6","7NE4CQON","BENEF","CCUISIA ","CCUISIA ","2020-09-16 09:52:38","2020-09-16 09:52:38","","","N","0","DEA  ","N",""
"2WEGLKVU","2WEGLKTE","J5E4FAXX","J5E4FAZ1","BORR ","INPDEL01","INPDEL01","2020-09-16 10:58:30","2020-09-16 10:58:30","","","N","0","DEA  ","N",""
"2WEGLKXW","2WEGLKTE","J5E4FAZF","J5E4FB05","BORR ","INPDEL01","INPDEL01","2020-09-16 10:59:43","2020-09-16 10:59:43","","","N","0","DEA  ","N",""
"2WEGLL01","2WEGLKTE","3FE4FBRS","3FE4FBSR","BORR ","INPDEL01","INPDEL01","2020-09-16 11:00:59","2020-09-16 11:00:59","","","N","0","DEA  ","N",""
"D*EFKJAF","D*EFKJ9T","A$DPARLG","U)E9BKCG","AGENT","INPDEL01","INPDEL01","2020-08-27 09:33:21","2020-08-27 09:33:21","","","N","0","DEA  ","N",""
"D+EFKHUA","D+EFKHTT","$#EFJ9I3","$#EFJAMC","BORR ","INPALN01","INPALN01","2020-08-27 09:50:47","2020-08-27 09:50:47","","","N","0","DEA  ","N",""
"D+EFKHUG","D+EFKHTT","AMDPAOVM","@*DZF8KS","AGENT","INPALN01","INPALN01","2020-08-27 09:52:11","2020-08-27 09:52:11","","","N","0","DEA  ","N",""
"?PEFKL5G","?PEFKL50","CAEFH7KI","CAEFH8PS","BORR ","INPROS01","INPROS01","2020-08-27 10:17:09","2020-08-27 10:17:09","","","N","0","DEA  ","N",""
"?PEFKL5M","?PEFKL50","Y@EFF0L8","Y@EFF16S","AGENT","INPROS01","INPROS01","2020-08-27 10:18:44","2020-08-27 10:18:44","","","N","0","DEA  ","N",""
"D+EFKJX8","D+EFKJUQ","$#EFJ9I3","$#EFJAMC","BORR ","INPALN01","INPALN01","2020-08-27 11:04:11","2020-08-27 11:04:11","","","N","0","DEA  ","N",""
"?4EFKL8I","?4EFKL6K","@MEFH6VL","@MEFH8AY","BORR ","INPDEL01","INPDEL01","2020-08-27 11:32:32","2020-08-27 11:32:32","","","N","0","DEA  ","N",""
"?EEFKLZO","?EEFKLZ1","AMDPAOVM","@*DZF8KS","AGENT","INPALN01","INPALN01","2020-08-27 11:45:15","2020-08-27 11:45:15","","","N","0","DEA  ","N",""
"?XEFKTOS","?XEFKTOC","@MEFH6VL","@MEFH8AY","BORR ","INPDEL01","INPDEL01","2020-08-27 13:17:59","2020-08-27 13:17:59","","","N","0","DEA  ","N",""
"?XEFKTR9","?XEFKTQT","@MEFH6VL","@MEFH8AY","BORR ","INPDEL01","INPDEL01","2020-08-27 14:24:09","2020-08-27 14:24:09","","","N","0","DEA  ","N",""
"?QEFKXUL","?QEFKXOD","AMDPAOVM","@*DZF8KS","AGENT","INPALN01","INPALN01","2020-08-27 16:05:05","2020-08-27 16:05:05","","","N","0","DEA  ","N",""
"I=EFMDR4","I=EFMDQO","@MEFH6VL","@MEFH8AY","BORR ","INPDEL01","INPDEL01","2020-08-28 09:28:29","2020-08-28 09:28:29","","","N","0","DEA  ","N",""
"I=EFMDRA","I=EFMDQO","A$DPARLG","U)E9BKCG","AGENT","INPDEL01","INPDEL01","2020-08-28 09:29:41","2020-08-28 09:29:41","","","N","0","DEA  ","N",""
"I$EFME58","I$EFME4S","@MEFH6VL","@MEFH8AY","BORR ","INPDEL01","INPDEL01","2020-08-28 09:37:05","2020-08-28 09:37:05","","","N","0","DEA  ","N",""
"I$EFME5E","I$EFME4S","A$DPARLG","U)E9BKCG","AGENT","INPDEL01","INPDEL01","2020-08-28 09:38:18","2020-08-28 09:38:18","","","N","0","DEA  ","N",""
"IREFMDBX","IREFMCO3",")?EF8978",")0EF8ARV","BORR ","CMARTILL","SMANZANO","2020-10-04 10:51:46","2020-08-28 10:37:16","","","N","0","DEA  ","N",""
"#$EFU6QM","#$EFU6Q6","@MEFH6VL","@MEFH8AY","BORR ","INPDEL01","INPDEL01","2020-09-01 14:45:41","2020-09-01 14:45:41","","","N","0","DEA  ","N",""
"#7EFU6SB","#7EFU6RV","#ZEFTUU3","#ZEFTYY9","BORR ","INPROS01","INPROS01","2020-09-01 15:00:45","2020-09-01 15:00:45","","","N","0","DEA  ","N",""
"#7EFU6SH","#7EFU6RV","Y@EFF0L8","Y@EFF16S","AGENT","INPROS01","INPROS01","2020-09-01 15:02:15","2020-09-01 15:02:15","","","N","0","DEA  ","N",""
"5TEFXNHY","5TEFXNHI","#ZEFTUU3","#ZEFTYY9","BORR ","INPROS01","INPROS01","2020-09-03 11:47:33","2020-09-03 11:47:33","","","N","0","DEA  ","N",""
"5#EFXVG1","5#EFXVFL","#ZEFTUU3","#ZEFTYY9","BORR ","INPROS01","INPROS01","2020-09-03 14:18:16","2020-09-03 14:18:16","","","N","0","DEA  ","N",""
"LTEFXZ9Y","LTEFXZ7U","#ZEFTUU3","#ZEFTYY9","BORR ","INPROS01","INPROS01","2020-09-03 17:05:28","2020-09-03 17:05:28","","","N","0","DEA  ","N",""
"E?EGAKMG","E?EGAKM1","P=E6K597","K0E9B6IG","BORR ","DANUSR01","DANUSR01","2020-09-10 11:09:08","2020-09-10 11:09:08","","","N","0","DEA  ","N",""
"E6EGAHBF","E6EGAH4U","Y@EFF0L8","Y@EFF16S","AGENT","INPROS01","INPROS01","2020-09-10 11:02:15","2020-09-10 11:02:15","","","N","0","OST  ","N",""
"E?EGAKMN","E?EGAKM1","AMDPAOVM","@*DZF8KQ","AGENT","DANUSR01","DANUSR01","2020-09-10 11:10:50","2020-09-10 11:10:50","","","N","0","DEA  ","N",""
"E6EGAI93","E6EGAI2N","CAEFH7KI","CAEFH8PS","BORR ","INPROS01","INPROS01","2020-09-10 11:27:32","2020-09-10 11:27:32","","","N","0","OST  ","N",""
"E6EGAICS","E6EGAI2N","A$DPARLG","U)E9BKCG","INVR ","INPROS01","INPROS01","2020-09-10 11:29:46","2020-09-10 11:29:46","","","N","0","OST  ","N",""
"E6EGAIGK","E6EGAI2N","Y@EFF0L8","Y@EFF16S","AGENT","INPROS01","INPROS01","2020-09-10 11:32:02","2020-09-10 11:32:02","","","N","0","OST  ","N",""
"E?EGAKSF","E?EGAKS0","P=E6K597","K0E9B6IG","BORR ","DANUSR01","DANUSR01","2020-09-10 11:39:11","2020-09-10 11:39:11","","","N","0","DEA  ","N",""
"E?EGAKSM","E?EGAKS0","AMDPAOVM","@*DZF8KQ","AGENT","DANUSR01","DANUSR01","2020-09-10 11:40:54","2020-09-10 11:40:54","","","N","0","DEA  ","N",""
"E6EGAIXS","E6EGAIRF","CAEFH7KI","CAEFH8PS","BORR ","INPROS01","INPROS01","2020-09-10 11:41:50","2020-09-10 11:41:50","","","N","0","OST  ","N",""
"E6EGAJ0M","E6EGAIRF","A$DPARLG","U)E9BKCG","INVR ","INPROS01","INPROS01","2020-09-10 11:44:03","2020-09-10 11:44:03","","","N","0","OST  ","N",""
"EIEGALHF","EIEGALH0","P=E6K597","K0E9B6IG","BORR ","DANUSR01","DANUSR01","2020-09-10 12:13:31","2020-09-10 12:13:31","","","N","0","DEA  ","N",""
"EIEGALHM","EIEGALH0","AMDPAOVM","@*DZF8KQ","AGENT","DANUSR01","DANUSR01","2020-09-10 12:15:15","2020-09-10 12:15:15","","","N","0","DEA  ","N",""
"T-EGB5HO","T-EGB5H2","AMDPAOVM","@*DZF8KQ","AGENT","DANUSR01","DANUSR01","2020-09-10 19:27:49","2020-09-10 19:27:49","","","N","0","DEA  ","N",""
".DEGB33Z",".DEGB33K","P=E6K597","K0E9B6IG","BORR ","DANINP01","DANINP01","2020-09-10 17:41:51","2020-09-10 17:41:51","","","N","0","DEA  ","N",""
".DEGB346",".DEGB33K","AMDPAOVM","@*DZF8KQ","AGENT","DANINP01","DANINP01","2020-09-10 17:43:25","2020-09-10 17:43:25","","","N","0","DEA  ","N",""
".1EGB13H",".1EGB0VR","3FE4FBRS","3FE4FBSR","BORR ","INPDEL01","INPDEL01","2020-09-10 18:14:24","2020-09-10 18:14:24","","","N","0","DEA  ","N",""
"TDEGB4QH","TDEGB4Q2","P=E6K597","K0E9B6IG","BORR ","DANUSR01","DANUSR01","2020-09-10 18:37:07","2020-09-10 18:37:07","","","N","0","DEA  ","N",""
"TDEGB4QO","TDEGB4Q2","AMDPAOVM","@*DZF8KQ","AGENT","DANUSR01","DANUSR01","2020-09-10 18:38:41","2020-09-10 18:38:41","","","N","0","DEA  ","N",""
".1EGB3MH",".1EGB310","J5E4FAXX","J5E4FAZ1","BORR ","INPDEL01","INPDEL01","2020-09-10 19:09:02","2020-09-10 19:09:02","","","N","0","DEA  ","N",""
".1EGB3OT",".1EGB310","J5E4FAZF","J5E4FB05","BORR ","INPDEL01","INPDEL01","2020-09-10 19:10:25","2020-09-10 19:10:25","","","N","0","DEA  ","N",""
".1EGB3R5",".1EGB310","3FE4FBRS","3FE4FBSR","BORR ","INPDEL01","INPDEL01","2020-09-10 19:11:48","2020-09-10 19:11:48","","","N","0","DEA  ","N",""
"86EGBF20","86EGBF1E","AMDPAOVM","@*DZF8KQ","AGENT","DANUSR01","DANUSR01","2020-09-10 22:07:21","2020-09-10 22:07:21","","","N","0","DEA  ","N",""
".1EGB3TA",".1EGB310","AMDPAOVM","@*DZF8KQ","AGENT","INPDEL01","INPDEL01","2020-09-10 19:13:08","2020-09-10 19:13:08","","","N","0","DEA  ","N",""
"T=EGB42N","T=EGB40N","?ZE4CIA6","7NE4CQON","BORR ","CFRANCIS","CFRANCIS","2020-09-10 19:18:55","2020-09-10 19:18:55","","","N","0","DEA  ","N",""
"T=EGB44U","T=EGB40N","AMDPAOVM","@*DZF8KQ","AGENT","CFRANCIS","CFRANCIS","2020-09-10 19:20:04","2020-09-10 19:20:04","","","N","0","DEA  ","N",""
"T5EGB8JY","T5EGB8JI","J5E4FAXX","J5E4FAZ1","BORR ","INPDEL01","INPDEL01","2020-09-10 19:45:39","2020-09-10 19:45:39","","","N","0","DEA  ","N",""
"T5EGB8K6","T5EGB8JI","J5E4FAZF","J5E4FB05","BORR ","INPDEL01","INPDEL01","2020-09-10 19:46:56","2020-09-10 19:46:56","","","N","0","DEA  ","N",""
"TVEGB68F","TVEGB680","P=E6K597","K0E9B6IG","BORR ","DANUSR01","DANUSR01","2020-09-10 19:57:49","2020-09-10 19:57:49","","","N","0","DEA  ","N",""
"TVEGB68M","TVEGB680","AMDPAOVM","@*DZF8KQ","AGENT","DANUSR01","DANUSR01","2020-09-10 19:59:27","2020-09-10 19:59:27","","","N","0","DEA  ","N",""
"8.EGBCZT","8.EGBCZ7","AMDPAOVM","@*DZF8KQ","AGENT","DANUSR01","DANUSR01","2020-09-10 21:17:23","2020-09-10 21:17:23","","","N","0","DEA  ","N",""
"8OEGBBGR","8OEGBBBW","AMDPAOVM","@*DZF8KQ","AGENT","CFRANCIS","CFRANCIS","2020-09-10 21:58:24","2020-09-10 21:58:24","","","N","0","DEA  ","N",""
"8-EGBIJR","8-EGBIJC","P=E6K597","K0E9B6IG","BORR ","DANUSR01","DANUSR01","2020-09-10 23:27:01","2020-09-10 23:27:01","","","N","0","DEA  ","N",""
"8-EGBIJY","8-EGBIJC","AMDPAOVM","@*DZF8KQ","AGENT","DANUSR01","DANUSR01","2020-09-10 23:28:47","2020-09-10 23:28:47","","","N","0","DEA  ","N",""
"8QEGBJY9","8QEGBJXU","P=E6K597","K0E9B6IG","BORR ","DANUSR01","DANUSR01","2020-09-11 00:10:05","2020-09-11 00:10:05","","","N","0","DEA  ","N",""
"8QEGBJYG","8QEGBJXU","AMDPAOVM","@*DZF8KQ","AGENT","DANUSR01","DANUSR01","2020-09-11 00:11:47","2020-09-11 00:11:47","","","N","0","DEA  ","N",""
"O3EGC9JR","O3EGC9JB","J5E4FAXX","J5E4FAZ1","BORR ","INPDEL01","INPDEL01","2020-09-11 08:57:17","2020-09-11 08:57:17","","","N","0","DEA  ","N",""
"O3EGC9JZ","O3EGC9JB","J5E4FAZF","J5E4FB05","BORR ","INPDEL01","INPDEL01","2020-09-11 08:58:26","2020-09-11 08:58:26","","","N","0","DEA  ","N",""
"O3EGC9K8","O3EGC9JB","3FE4FBRS","3FE4FBSR","BORR ","INPDEL01","INPDEL01","2020-09-11 08:59:36","2020-09-11 08:59:36","","","N","0","DEA  ","N",""
"O3EGC9KC","O3EGC9JB","AMDPAOVM","@*DZF8KQ","AGENT","INPDEL01","INPDEL01","2020-09-11 09:00:43","2020-09-11 09:00:43","","","N","0","DEA  ","N",""
"O(EGCA1Y","O(EGCA1I","J5E4FAXX","J5E4FAZ1","BORR ","INPDEL01","INPDEL01","2020-09-11 09:08:33","2020-09-11 09:08:33","","","N","0","DEA  ","N",""
"O(EGCA26","O(EGCA1I","J5E4FAZF","J5E4FB05","BORR ","INPDEL01","INPDEL01","2020-09-11 09:09:44","2020-09-11 09:09:44","","","N","0","DEA  ","N",""
"O(EGCA2F","O(EGCA1I","3FE4FBRS","3FE4FBSR","BORR ","INPDEL01","INPDEL01","2020-09-11 09:10:55","2020-09-11 09:10:55","","","N","0","DEA  ","N",""
"O(EGCA2J","O(EGCA1I","AMDPAOVM","@*DZF8KQ","AGENT","INPDEL01","INPDEL01","2020-09-11 09:12:02","2020-09-11 09:12:02","","","N","0","DEA  ","N",""
"Y0EGCTCE","Y0EGCT5Z","CAEFH7KI","CAEFH8PS","BORR ","INPROS01","INPROS01","2020-09-11 16:25:47","2020-09-11 16:25:47","","","N","0","OST  ","N",""
"Y0EGCTLP","Y0EGCTFA","CAEFH7KI","CAEFH8PS","BORR ","INPROS01","INPROS01","2020-09-11 16:39:23","2020-09-11 16:39:23","","","N","0","OST  ","N",""
"Y0EGCTLX","Y0EGCTFA","Y@EFF0L8","Y@EFF16S","AGENT","INPROS01","INPROS01","2020-09-11 16:43:49","2020-09-11 16:43:49","","","N","0","OST  ","N",""
"Y0EGCTT5","Y0EGCTMS","CAEFH7KI","CAEFH8PS","BORR ","INPROS01","INPROS01","2020-09-11 16:49:12","2020-09-11 16:49:12","","","N","0","OST  ","N",""
"Y0EGCTT8","Y0EGCTMS","A$DPARLG","U)E9BKCG","INVR ","INPROS01","INPROS01","2020-09-11 16:51:27","2020-09-11 16:51:27","","","N","0","OST  ","N",""
"Y0EGCTTD","Y0EGCTMS","Y@EFF0L8","Y@EFF16S","AGENT","INPROS01","INPROS01","2020-09-11 16:53:38","2020-09-11 16:53:38","","","N","0","OST  ","N",""
"OBEGCSR4","OBEGCSKL","3FE4FBRS","3FE4FBSR","BORR ","INPDEL01","INPDEL01","2020-09-11 17:09:28","2020-09-11 17:09:28","","","N","0","DEA  ","N",""
"OBEGCSSY","OBEGCSKL","AMDPAOVM","@*DZF8KQ","AGENT","INPDEL01","INPDEL01","2020-09-11 17:10:37","2020-09-11 17:10:37","","","N","0","DEA  ","N",""
"J)EGCWJU","J)EGCWA0","AMDPAOVM","@*DZF8KQ","AGENT","INPELY01","INPELY01","2020-09-11 18:31:35","2020-09-11 18:31:35","","","N","0","DEA  ","N",""
"YZEGD4O1","YZEGD4IJ","AMDPAOVM","@*DZF8KQ","AGENT","DANUSR01","DANUSR01","2020-09-11 21:26:58","2020-09-11 21:26:58","","","N","0","DEA  ","N",""
"(KEGGWLI","(KEGGWD6","AMDPAOVM","@*DZF8KQ","AGENT","CCUISIA ","CCUISIA ","2020-09-13 22:23:20","2020-09-13 22:23:20","","","N","0","DEA  ","N",""
"JLEGD6D3","JLEGD67Q","AMDPAOVM","@*DZF8KQ","AGENT","DANUSR01","DANUSR01","2020-09-11 22:03:37","2020-09-11 22:03:37","","","N","0","DEA  ","N",""
"J?EGD7XO","J?EGD7VD","?ZE4CIA6","7NE4CQON","BORR ","CCUISIA ","CCUISIA ","2020-09-11 22:37:54","2020-09-11 22:37:54","","","N","0","DEA  ","N",""
"WFEGIA98","WFEGIA8T","P=E6K597","K0E9B6IG","BORR ","DANUSR01","DANUSR01","2020-09-14 15:15:33","2020-09-14 15:15:33","","","N","0","DEA  ","N",""
"W9EGIAUR","W9EGIAUB","J5E4FAXX","J5E4FAZ1","BORR ","INPELY01","INPELY01","2020-09-14 15:16:44","2020-09-14 15:16:44","","","N","0","DEA  ","N",""
"6JEGI0LK","6JEGI0J7","P=E6K597","K0E9B6IG","BORR ","DANUSR01","DANUSR01","2020-09-14 12:47:23","2020-09-14 12:47:23","","","N","0","DEA  ","N",""
"WFEGIA9F","WFEGIA8T","AMDPAOVM","@*DZF8KQ","AGENT","DANUSR01","DANUSR01","2020-09-14 15:17:11","2020-09-14 15:17:11","","","N","0","DEA  ","N",""
"W9EGIAUZ","W9EGIAUB","J5E4FAZF","J5E4FB05","BORR ","INPELY01","INPELY01","2020-09-14 15:18:07","2020-09-14 15:18:07","","","N","0","DEA  ","N",""
"WUEGI7PO","WUEGI7N5","J5E4FAXX","J5E4FAZ1","BORR ","INPDEL01","INPDEL01","2020-09-14 15:21:00","2020-09-14 15:21:00","","","N","0","DEA  ","N",""
"6NEGI8RH","6NEGI8PM","?ZE4CIA6","7NE4CQON","BORR ","CFRANCIS","CFRANCIS","2020-09-14 15:43:49","2020-09-14 15:43:49","","","N","0","DEA  ","N",""
"6NEGI8TC","6NEGI8PM","AMDPAOVM","@*DZF8KQ","AGENT","CFRANCIS","CFRANCIS","2020-09-14 15:44:47","2020-09-14 15:44:47","","","N","0","DEA  ","N",""
"W5EGID7R","W5EGID75","AMDPAOVM","@*DZF8KQ","AGENT","DANUSR01","DANUSR01","2020-09-14 17:17:11","2020-09-14 17:17:11","","","N","0","DEA  ","N",""
"W5EGIDM9","W5EGIDK6","P=E6K597","K0E9B6IG","BORR ","DANUSR01","DANUSR01","2020-09-14 17:28:39","2020-09-14 17:28:39","","","N","0","DEA  ","N",""
"W5EGIDP6","W5EGIDK6","AMDPAOVM","@*DZF8KQ","AGENT","DANUSR01","DANUSR01","2020-09-14 17:30:23","2020-09-14 17:30:23","","","N","0","DEA  ","N",""
"WVEGIG63","WVEGIG3Y","?ZE4CIA6","7NE4CQON","BORR ","CFRANCIS","CFRANCIS","2020-09-14 18:23:51","2020-09-14 18:23:51","","","N","0","DEA  ","N",""
"WVEGIG88","WVEGIG3Y","AMDPAOVM","@*DZF8KQ","AGENT","CFRANCIS","CFRANCIS","2020-09-14 18:24:56","2020-09-14 18:24:56","","","N","0","DEA  ","N",""
"HJEGII3P","WVEGIG3Y","AMDPAOVM","@*DZF8KS","BENEF","CFRANCIS","CFRANCIS","2020-09-14 18:47:38","2020-09-14 18:47:38","","","N","0","DEA  ","N",""
"HMEGIM6V","HMEGIM6F","J5E4FAXX","J5E4FAZ1","BORR ","INPDEL01","INPDEL01","2020-09-14 19:17:50","2020-09-14 19:17:50","","","N","0","DEA  ","N",""
"HMEGIM73","HMEGIM6F","J5E4FAZF","J5E4FB05","BORR ","INPDEL01","INPDEL01","2020-09-14 19:19:11","2020-09-14 19:19:11","","","N","0","DEA  ","N",""
"HMEGIM7C","HMEGIM6F","3FE4FBRS","3FE4FBSR","BORR ","INPDEL01","INPDEL01","2020-09-14 19:20:32","2020-09-14 19:20:32","","","N","0","DEA  ","N",""
"HMEGIM7G","HMEGIM6F","AMDPAOVM","@*DZF8KQ","AGENT","INPDEL01","INPDEL01","2020-09-14 19:21:51","2020-09-14 19:21:51","","","N","0","DEA  ","N",""
"H2EGIPMQ","H2EGIPMB","P=E6K597","K0E9B6IG","BORR ","DANUSR01","DANUSR01","2020-09-14 20:37:44","2020-09-14 20:37:44","","","N","0","DEA  ","N",""
"H2EGIPMX","H2EGIPMB","AMDPAOVM","@*DZF8KQ","AGENT","DANUSR01","DANUSR01","2020-09-14 20:39:18","2020-09-14 20:39:18","","","N","0","DEA  ","N",""
"H-EGIMKI","H-EGIMID","?ZE4CIA6","7NE4CQON","BORR ","CFRANCIS","CFRANCIS","2020-09-14 20:42:06","2020-09-14 20:42:06","","","N","0","DEA  ","N",""
"H-EGIMMO","H-EGIMID","AMDPAOVM","@*DZF8KQ","AGENT","CFRANCIS","CFRANCIS","2020-09-14 20:43:15","2020-09-14 20:43:15","","","N","0","DEA  ","N",""
"HQEGIOIV","H-EGIMID","AMDPAOVM","@*DZF8KS","BENEF","CFRANCIS","CFRANCIS","2020-09-14 21:08:29","2020-09-14 21:08:29","","","N","0","DEA  ","N",""
"HLEGIRDQ","HLEGIRDB","P=E6K597","K0E9B6IG","BORR ","JOBSUPER","JOBSUPER","2020-09-14 21:10:12","2020-09-14 21:10:12","","","N","0","DEA  ","N",""
"HLEGIRDX","HLEGIRDB","AMDPAOVM","@*DZF8KQ","AGENT","JOBSUPER","JOBSUPER","2020-09-14 21:11:28","2020-09-14 21:11:28","","","N","0","DEA  ","N",""
"1UEGISCS","1UEGISCD","P=E6K597","K0E9B6IG","BORR ","DANUSR01","DANUSR01","2020-09-14 21:23:42","2020-09-14 21:23:42","","","N","0","DEA  ","N",""
"1UEGISCZ","1UEGISCD","AMDPAOVM","@*DZF8KQ","AGENT","DANUSR01","DANUSR01","2020-09-14 21:25:03","2020-09-14 21:25:03","","","N","0","DEA  ","N",""
"1FEGIQ1M","1FEGIQ15","?ZE4CIA6","7NE4CQON","BORR ","CFRANCIS","CFRANCIS","2020-09-14 21:26:04","2020-09-14 21:26:04","","","N","0","DEA  ","N",""
"1FEGIQ1V","1FEGIQ15","AMDPAOVM","@*DZF8KQ","AGENT","CFRANCIS","CFRANCIS","2020-09-14 21:27:27","2020-09-14 21:27:27","","","N","0","DEA  ","N",""
"1.EGIRB2","1FEGIQ15","AMDPAOVM","@*DZF8KS","BENEF","CFRANCIS","CFRANCIS","2020-09-14 21:52:08","2020-09-14 21:52:08","","","N","0","DEA  ","N",""
"1GEGJ1CW","1GEGJ1CH","P=E6K597","K0E9B6IG","BORR ","DANUSR01","DANUSR01","2020-09-15 00:59:47","2020-09-15 00:59:47","","","N","0","DEA  ","N",""
"1GEGJ1D3","1GEGJ1CH","AMDPAOVM","@*DZF8KQ","AGENT","DANUSR01","DANUSR01","2020-09-15 01:01:25","2020-09-15 01:01:25","","","N","0","DEA  ","N",""
"1*EGJ291","1*EGJ28M","P=E6K597","K0E9B6IG","BORR ","DANUSR01","DANUSR01","2020-09-15 01:25:56","2020-09-15 01:25:56","","","N","0","DEA  ","N",""
"1*EGJ298","1*EGJ28M","AMDPAOVM","@*DZF8KQ","AGENT","DANUSR01","DANUSR01","2020-09-15 01:27:28","2020-09-15 01:27:28","","","N","0","DEA  ","N",""
"1*EGJ2AE","1*EGJ29Z","P=E6K597","K0E9B6IG","BORR ","DANUSR01","DANUSR01","2020-09-15 01:36:05","2020-09-15 01:36:05","","","N","0","DEA  ","N",""
"1*EGJ2AL","1*EGJ29Z","AMDPAOVM","@*DZF8KQ","AGENT","DANUSR01","DANUSR01","2020-09-15 01:37:38","2020-09-15 01:37:38","","","N","0","DEA  ","N",""
"=MEGJBQ5","=MEGJBPQ","P=E6K597","K0E9B6IG","BORR ","DANUSR01","DANUSR01","2020-09-15 03:43:34","2020-09-15 03:43:34","","","N","0","DEA  ","N",""
"=MEGJBQC","=MEGJBPQ","AMDPAOVM","@*DZF8KQ","AGENT","DANUSR01","DANUSR01","2020-09-15 03:45:14","2020-09-15 03:45:14","","","N","0","DEA  ","N",""
"$AEGJGGM","$AEGJGG7","P=E6K597","K0E9B6IG","BORR ","DANUSR01","DANUSR01","2020-09-15 05:50:00","2020-09-15 05:50:00","","","N","0","DEA  ","N",""
"$AEGJGGT","$AEGJGG7","AMDPAOVM","@*DZF8KQ","AGENT","DANUSR01","DANUSR01","2020-09-15 05:51:40","2020-09-15 05:51:40","","","N","0","DEA  ","N",""
"D?EGJOOB","D?EGJONV","J5E4FAXX","J5E4FAZ1","BORR ","INPDEL01","INPDEL01","2020-09-15 09:19:47","2020-09-15 09:19:47","","","N","0","DEA  ","N",""
"D?EGJOOJ","D?EGJONV","J5E4FAZF","J5E4FB05","BORR ","INPDEL01","INPDEL01","2020-09-15 09:20:58","2020-09-15 09:20:58","","","N","0","DEA  ","N",""
"D?EGJOOS","D?EGJONV","3FE4FBRS","3FE4FBSR","BORR ","INPDEL01","INPDEL01","2020-09-15 09:22:09","2020-09-15 09:22:09","","","N","0","DEA  ","N",""
"D?EGJOOW","D?EGJONV","AMDPAOVM","@*DZF8KQ","AGENT","INPDEL01","INPDEL01","2020-09-15 09:23:20","2020-09-15 09:23:20","","","N","0","DEA  ","N",""
"S8EGJUUS","S8EGJUU4","J5E4FAZF","J5E4FB05","BORR ","INPDEL01","INPDEL01","2020-09-15 12:06:10","2020-09-15 12:06:10","","","N","0","DEA  ","N",""
"2WEGLL1Z","2WEGLKTE","AMDPAOVM","@*DZF8KQ","AGENT","INPDEL01","INPDEL01","2020-09-16 11:02:12","2020-09-16 11:02:12","","","N","0","DEA  ","N",""
"-$EGLNF0","-$EGLNBR","J5E4FAXX","J5E4FAZ1","BORR ","INPDEL01","INPDEL01","2020-09-16 11:53:17","2020-09-16 11:53:17","","","N","0","DEA  ","N",""
"-$EGLNHR","-$EGLNBR","J5E4FAZF","J5E4FB05","BORR ","INPDEL01","INPDEL01","2020-09-16 11:54:54","2020-09-16 11:54:54","","","N","0","DEA  ","N",""
"-$EGLNKK","-$EGLNBR","3FE4FBRS","3FE4FBSR","BORR ","INPDEL01","INPDEL01","2020-09-16 11:56:35","2020-09-16 11:56:35","","","N","0","DEA  ","N",""
