"LOC_CDE_LOCATION","LOC_DSC_LOCATION","LOC_CDE_COUNTRY","LOC_CDE_STATE","LOC_IND_ACTIVE","LOC_IND_MAY_DEACT","LOC_TSP_REC_CREATE","LOC_TSP_REC_UPDATE","LOC_UID_REC_CREATE","LOC_UID_REC_UPDATE","LOC_CDE_COUNTY","LOC_CDE_PROVINCE"
"NAU  ","Nassau, NY","US","NY","N","Y","1993-06-11 23:22:59","2019-04-03 23:46:34","LS2BATCH","LS2BATCH","",""
"NBCT ","North Branford, CT","US","CT","N","Y","1996-07-31 16:11:22","2019-04-03 23:46:34","LS2BATCH","LS2BATCH","",""
"NBER ","North Bergen, NJ","US","NJ","N","Y","1997-03-24 15:44:04","2019-04-03 23:46:34","LS2BATCH","LS2BATCH","",""
"NBF  ","New Bedford, MA","US","MA","N","Y","1993-06-11 23:22:59","2019-04-03 23:46:34","LS2BATCH","LS2BATCH","",""
"NBG  ","Newburg, NY","US","NY","N","Y","1993-06-11 23:22:59","2019-04-03 23:46:34","LS2BATCH","LS2BATCH","",""
"NBK  ","Northbrook, IL","US","IL","N","Y","1993-06-11 23:22:59","2019-04-03 23:46:34","LS2BATCH","LS2BATCH","",""
"NBP  ","Newbury Park, CA","US","CA","N","Y","1993-06-11 23:22:59","2019-04-03 23:46:34","LS2BATCH","LS2BATCH","",""
"NBR  ","New Barnet, United Kingdom","GB","","N","Y","1993-06-11 23:22:59","2019-04-03 23:46:34","LS2BATCH","LS2BATCH","",""
"NBT  ","New Britain, CT","US","CT","N","Y","1993-06-11 23:22:59","2019-04-03 23:46:34","LS2BATCH","LS2BATCH","",""
"NBU  ","Newbury, United Kingdom","GB","","N","Y","1993-06-11 23:22:59","2019-04-03 23:46:35","LS2BATCH","LS2BATCH","",""
"NBW  ","New Brunswick, NJ","US","NJ","N","Y","1993-06-11 23:22:59","2019-04-03 23:46:35","LS2BATCH","LS2BATCH","",""
"NBY  ","Newberry, MI","US","MI","N","Y","1993-06-11 23:22:59","2019-04-03 23:46:35","LS2BATCH","LS2BATCH","",""
"NCA  ","New Castle, PA,United States","US","PA","Y","Y","1993-06-11 23:22:59","2019-04-03 23:46:35","LS2BATCH","LS2BATCH","",""
"NCB  ","New Cumberland, PA","US","PA","N","Y","1993-06-11 23:22:59","2019-04-03 23:46:35","LS2BATCH","LS2BATCH","",""
"NCH  ","Neuchatel, Switzerland","CH","","N","Y","1993-06-11 23:22:59","2019-04-03 23:46:35","LS2BATCH","LS2BATCH","",""
"NCL  ","Newcastle Tyne, United Kingdom","GB","","N","Y","1993-06-11 23:22:59","2019-04-03 23:46:35","LS2BATCH","LS2BATCH","",""
"NCR  ","Norcross, GA,United States","US","GA","Y","Y","1993-06-11 23:22:59","2019-04-03 23:46:35","LS2BATCH","LS2BATCH","",""
"NCT  ","Newcastle, United Kingdom","GB","","Y","Y","1993-06-11 23:22:59","1993-06-11 23:22:59","LS2BATCH","LS2BATCH","",""
"NCTY ","New City, NY","US","NY","N","Y","1997-01-15 16:53:17","2019-04-03 23:46:35","LS2BATCH","LS2BATCH","",""
"NCY  ","Nancy, France","FR","","N","Y","1993-06-11 23:22:59","2019-04-03 23:46:35","LS2BATCH","LS2BATCH","",""
"NDE  ","New Delhi, India","IN","","N","Y","1993-06-11 23:22:59","2019-04-03 23:46:35","LS2BATCH","LS2BATCH","",""
"NDH  ","Nordheim, DE","US","DE","N","Y","1993-06-11 23:22:59","2019-04-03 23:46:35","LS2BATCH","LS2BATCH","",""
"NDR  ","Niedersach, Germany","DE","","N","Y","1993-06-11 23:22:59","2019-04-03 23:46:35","LS2BATCH","LS2BATCH","",""
"NEB  ","Nebraska City, NE","US","NE","N","Y","1993-06-11 23:22:59","2019-04-03 23:46:36","LS2BATCH","LS2BATCH","",""
"NEC  ","New Canaan, CT","US","CT","N","Y","1993-06-11 23:22:59","2019-04-03 23:46:36","LS2BATCH","LS2BATCH","",""
"NED  ","Needham, MA","US","MA","N","Y","1993-06-11 23:22:59","2019-04-03 23:46:36","LS2BATCH","LS2BATCH","",""
"NEE  ","Neenah, WI","US","WI","N","Y","1993-06-11 23:22:59","2019-04-03 23:46:36","LS2BATCH","LS2BATCH","",""
"NEP  ","Neptune, NJ","US","NJ","N","Y","1993-06-11 23:22:59","2019-04-03 23:46:36","LS2BATCH","LS2BATCH","",""
"NEQAG","Neuquen, Argentina","AR","","N","Y","1995-07-12 17:15:47","2019-04-03 23:46:36","LS2BATCH","LS2BATCH","",""
"NETN ","Newton, MA","US","MA","N","Y","1997-08-27 15:45:32","2019-04-03 23:46:36","LS2BATCH","LS2BATCH","",""
"NEU  ","Neuilly, France","FR","","N","Y","1993-06-11 23:23:00","2019-04-03 23:46:36","LS2BATCH","LS2BATCH","",""
"NEV  ","Nevada, MO","US","MO","N","Y","1993-06-11 23:23:00","2019-04-03 23:46:36","LS2BATCH","LS2BATCH","",""
"NEW  ","Newington, CT","US","CT","N","Y","1993-06-11 23:23:00","2019-04-03 23:46:36","LS2BATCH","LS2BATCH","",""
"NFK  ","Norfolk, VA","US","VA","N","Y","1993-06-11 23:23:00","2019-04-03 23:46:36","LS2BATCH","LS2BATCH","",""
"NFLND","New Foundland, Canada","CA","","N","Y","1995-05-10 16:11:05","2019-04-03 23:46:36","LS2BATCH","LS2BATCH","",""
"NGI  ","Nagasaki, Japan","JP","","N","Y","1993-06-11 23:23:00","2019-04-03 23:46:36","LS2BATCH","LS2BATCH","",""
"NGN  ","Nagano, Japan","JP","","Y","Y","1993-06-11 23:23:00","1993-06-11 23:23:00","LS2BATCH","LS2BATCH","",""
"NHA  ","New Haven, United Kingdom","GB","","N","Y","1993-06-11 23:23:00","2019-04-03 23:46:37","LS2BATCH","LS2BATCH","",""
"NHF  ","New Hartford, NY","US","NY","N","Y","1993-06-11 23:23:00","2019-04-03 23:46:37","LS2BATCH","LS2BATCH","",""
"NHH  ","Needham Heights, MA","US","MA","N","Y","1993-06-11 23:23:00","2019-04-03 23:46:37","LS2BATCH","LS2BATCH","",""
"NHL  ","North Hills, NY","US","NY","N","Y","1993-06-11 23:23:00","2019-04-03 23:46:37","LS2BATCH","LS2BATCH","",""
"NHM  ","Northampton, United Kingdom","GB","","Y","Y","1993-06-11 23:23:00","1993-06-11 23:23:00","LS2BATCH","LS2BATCH","",""
"NHP  ","New Hyde Park, NY","US","NY","N","Y","1993-06-11 23:23:00","2019-04-03 23:46:37","LS2BATCH","LS2BATCH","",""
"NHT  ","Nahant, MA","US","MA","N","Y","1995-07-24 11:30:56","2019-04-03 23:46:37","LS2BATCH","LS2BATCH","",""
"NHV  ","New Haven, CT","US","CT","N","Y","1993-06-11 23:23:00","2019-04-03 23:46:37","LS2BATCH","LS2BATCH","",""
"NHW  ","North Hollywood, CA","US","CA","N","Y","1993-06-11 23:23:00","2019-04-03 23:46:37","LS2BATCH","LS2BATCH","",""
"NIC  ","Nicosia, Cyprus","CY","","N","Y","1993-06-11 23:23:00","2019-04-03 23:46:37","LS2BATCH","LS2BATCH","",""
"NII  ","Niigata, Japan","JP","","N","Y","1993-06-11 23:23:00","2019-04-03 23:46:37","LS2BATCH","LS2BATCH","",""
"NIJ  ","Nijmegen, Netherlands","NL","","N","Y","1993-06-11 23:23:00","2019-04-03 23:46:37","LS2BATCH","LS2BATCH","",""
"NIL  ","Niles, IL","US","IL","N","Y","1993-06-11 23:23:00","2019-04-03 23:46:37","LS2BATCH","LS2BATCH","",""
"NIM  ","Niamey, Niger","NE","","N","Y","1993-06-11 23:23:00","2019-04-03 23:46:37","LS2BATCH","LS2BATCH","",""
"NKA  ","Neckarsulm, Germany","DE","","Y","Y","1993-06-11 23:23:00","1993-06-11 23:23:00","LS2BATCH","LS2BATCH","",""
"NKC  ","Norfolk, CT","US","CT","N","Y","1995-06-27 18:18:17","2019-04-03 23:46:38","LS2BATCH","LS2BATCH","",""
"NLE  ","Nile, MI","US","MI","N","Y","1993-06-11 23:23:00","2019-04-03 23:46:38","LS2BATCH","LS2BATCH","",""
"NLF  ","Newton Lowr Fall, MA","US","MA","N","Y","1993-06-11 23:23:00","2019-04-03 23:46:38","LS2BATCH","LS2BATCH","",""
"NLK  ","Northlake, IL","US","IL","N","Y","1995-03-24 11:50:33","2019-04-03 23:46:38","LS2BATCH","LS2BATCH","",""
"NLR  ","North Little Rock, AR","US","AR","N","Y","1993-06-11 23:23:00","2019-04-03 23:46:38","LS2BATCH","LS2BATCH","",""
"LFY  ","Lafayette, CA","US","CA","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:04","LS2BATCH","LS2BATCH","",""
"LGBK ","Longboat Key, FL","US","FL","N","Y","1996-07-31 16:09:08","2019-04-03 23:46:04","LS2BATCH","LS2BATCH","",""
"LGE  ","La Grande, OR","US","OR","N","Y","1995-07-24 11:32:43","2019-04-03 23:46:04","LS2BATCH","LS2BATCH","",""
"LGG  ","La Grange, IL","US","IL","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:05","LS2BATCH","LS2BATCH","",""
"LGH  ","Lehigh, NJ","US","NJ","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:05","LS2BATCH","LS2BATCH","",""
"LGI  ","Long Island City, NY","US","NY","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:05","LS2BATCH","LS2BATCH","",""
"LGL  ","Little Glenham, United Kingdom","GB","","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:05","LS2BATCH","LS2BATCH","",""
"LGN  ","Laguna Niguel, CA","US","CA","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:05","LS2BATCH","LS2BATCH","",""
"LGO  ","Largo, FL","US","FL","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:05","LS2BATCH","LS2BATCH","",""
"LGR  ","Lagrange, GA","US","GA","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:05","LS2BATCH","LS2BATCH","",""
"LGRNY","La Grangeville, NY","US","NY","N","Y","1995-07-20 09:50:05","2019-04-03 23:46:05","LS2BATCH","LS2BATCH","",""
"LGT  ","Los Gatos, CA","US","CA","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:05","LS2BATCH","LS2BATCH","",""
"LGU  ","Laguna Hills, CA","US","CA","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:05","LS2BATCH","LS2BATCH","",""
"LGV  ","Long Grove, IL","US","IL","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:05","LS2BATCH","LS2BATCH","",""
"LHX  ","Lachauxvfonvs, Switzerland","CH","","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:05","LS2BATCH","LS2BATCH","",""
"LIC  ","Lincoln, NE","US","NE","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:06","LS2BATCH","LS2BATCH","",""
"LID  ","Linwood, PA","US","PA","N","Y","1997-06-06 16:24:43","2019-04-03 23:46:06","LS2BATCH","LS2BATCH","",""
"LIE  ","Liege, Belgium","BE","","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:06","LS2BATCH","LS2BATCH","",""
"LIH  ","Lihu, HI","US","HI","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:06","LS2BATCH","LS2BATCH","",""
"LIL  ","Lisle, IL","US","IL","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:06","LS2BATCH","LS2BATCH","",""
"LIM  ","Lima, Peru","PE","","Y","Y","1993-06-11 23:22:56","1993-06-11 23:22:56","LS2BATCH","LS2BATCH","",""
"LIN  ","Linz, Austria","AT","","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:06","LS2BATCH","LS2BATCH","",""
"LIS  ","Lisbon, Portugal","PT","","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:06","LS2BATCH","LS2BATCH","",""
"LIT  ","Lititz, PA","US","PA","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:06","LS2BATCH","LS2BATCH","",""
"LITS ","Little Silver, NJ","US","NJ","N","Y","1996-12-27 09:45:12","2019-04-03 23:46:06","LS2BATCH","LS2BATCH","",""
"LIV  ","Liverpool, United Kingdom","GB","","Y","Y","1993-06-11 23:22:56","1993-06-11 23:22:56","LS2BATCH","LS2BATCH","",""
"LJU  ","Ljubljana, Yugoslavia","YU","","N","Y","1993-06-11 23:22:56","2005-07-20 15:17:27","LS2BATCH","ADMIN2  ","",""
"LKC  ","Lake Charles, LA","US","LA","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:06","LS2BATCH","LS2BATCH","",""
"LKD  ","Lakeland, FL","US","FL","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:06","LS2BATCH","LS2BATCH","",""
"LKF  ","Lake Forest, IL","US","IL","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:06","LS2BATCH","LS2BATCH","",""
"LKP  ","Linkoping, Sweden","SE","","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:07","LS2BATCH","LS2BATCH","",""
"LKW  ","Lake Worth, FL","US","FL","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:07","LS2BATCH","LS2BATCH","",""
"LKZ  ","Lake Zurich, IL","US","IL","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:07","LS2BATCH","LS2BATCH","",""
"LL   ","Loma Linda, CA","US","CA","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:07","LS2BATCH","LS2BATCH","",""
"LLE  ","Lille, France","FR","","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:07","LS2BATCH","LS2BATCH","",""
"LLS  ","Lillesand, Norway","NO","","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:07","LS2BATCH","LS2BATCH","",""
"LM   ","Le Mans, France","FR","","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:07","LS2BATCH","LS2BATCH","",""
"LMA  ","Lima, OH","US","OH","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:07","LS2BATCH","LS2BATCH","",""
"LMB  ","Lumberbridge, NC","US","NC","N","Y","1997-09-30 11:27:10","2019-04-03 23:46:07","LS2BATCH","LS2BATCH","",""
"LME  ","Lome, Tonga","TO","","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:07","LS2BATCH","LS2BATCH","",""
"LMG  ","Limoges, France","FR","","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:07","LS2BATCH","LS2BATCH","",""
"LMN  ","Leominster, MA","US","MA","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:08","LS2BATCH","LS2BATCH","",""
"LMS  ","Limassol, Cyprus","CY","","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:08","LS2BATCH","LS2BATCH","",""
"LMT  ","Lemont, IL","US","IL","N","Y","1994-12-02 17:08:47","2019-04-03 23:46:08","LS2BATCH","LS2BATCH","",""
"LNC  ","Lancaster, OH","US","OH","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:08","LS2BATCH","LS2BATCH","",""
"LND  ","London (Ontario), Canada","CA","","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:08","LS2BATCH","LS2BATCH","",""
"LNG  ","Lansing, MI","US","MI","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:08","LS2BATCH","LS2BATCH","",""
"LNH  ","Lyndhurst, NJ","US","NJ","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:08","LS2BATCH","LS2BATCH","",""
"LNK  ","Lanaken, Belgium","BE","","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:08","LS2BATCH","LS2BATCH","",""
"LNN  ","Lynn, MA","US","MA","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:08","LS2BATCH","LS2BATCH","",""
"LNP  ","Lincoln Park, NJ","US","NJ","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:08","LS2BATCH","LS2BATCH","",""
"LNS  ","Lincolnshire, IL","US","IL","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:08","LS2BATCH","LS2BATCH","",""
"LNT  ","Lantana, FL","US","FL","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:08","LS2BATCH","LS2BATCH","",""
"LOA  ","Los Altos, CA","US","CA","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:08","LS2BATCH","LS2BATCH","",""
"LOD  ","Lod, Israel","IL","","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:08","LS2BATCH","LS2BATCH","",""
"LOG  ","Logansport, IN","US","IN","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:09","LS2BATCH","LS2BATCH","",""
"LOM  ","Lombard, IL","US","IL","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:09","LS2BATCH","LS2BATCH","",""
"LON  ","Longview, WA","US","WA","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:09","LS2BATCH","LS2BATCH","",""
"LOR  ","Lorain, OH","US","OH","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:09","LS2BATCH","LS2BATCH","",""
"LOS  ","Los Angeles, CA,United States","US","CA","Y","Y","1993-06-11 23:22:56","2019-04-03 23:46:09","LS2BATCH","LS2BATCH","",""
"LOU  ","Loughborough, United Kingdom","GB","","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:09","LS2BATCH","LS2BATCH","",""
"LOW  ","Lowell, MA","US","MA","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:09","LS2BATCH","LS2BATCH","",""
"LPS  ","Las Palmas, Spain","ES","","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:09","LS2BATCH","LS2BATCH","",""
"LRC  ","Lenoir City, TN","US","TN","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:09","LS2BATCH","LS2BATCH","",""
"LRK  ","Little Rock, AR","US","AR","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:09","LS2BATCH","LS2BATCH","",""
"LRN  ","Larnaca, Cyprus","CY","","N","Y","1993-06-11 23:22:56","2019-04-03 23:46:09","LS2BATCH","LS2BATCH","",""
"LRS  ","Larkspur, CA","US","CA","N","Y","1993-06-11 23:22:57","2019-04-03 23:46:09","LS2BATCH","LS2BATCH","",""
"LRV  ","Lawrenceville, NJ","US","NJ","N","Y","1993-06-11 23:22:57","2019-04-03 23:46:09","LS2BATCH","LS2BATCH","",""
"LSA  ","Las Arenas, Spain","ES","","N","Y","1993-06-11 23:22:57","2019-04-03 23:46:10","LS2BATCH","LS2BATCH","",""
"LSC  ","Lake Success, NY","US","NY","N","Y","1993-06-11 23:22:57","2019-04-03 23:46:10","LS2BATCH","LS2BATCH","",""
"LSG  ","Lansing, IL","US","IL","N","Y","1993-06-11 23:22:57","2019-04-03 23:46:10","LS2BATCH","LS2BATCH","",""
"LSS  ","Lisses, France","FR","","N","Y","1993-06-11 23:22:57","2019-04-03 23:46:10","LS2BATCH","LS2BATCH","",""
"LST  ","Lancaster, CA","US","CA","N","Y","1993-06-11 23:22:57","2019-04-03 23:46:10","LS2BATCH","LS2BATCH","",""
"LSV  ","Las Vegas, NM","US","NM","N","Y","1993-06-11 23:22:57","2019-04-03 23:46:10","LS2BATCH","LS2BATCH","",""
"LSW  ","Lake Oswego, OR","US","OR","N","Y","1993-06-11 23:22:57","2019-04-03 23:46:10","LS2BATCH","LS2BATCH","",""
"LTB  ","Latrobe, PA","US","PA","N","Y","1993-06-11 23:22:57","2019-04-03 23:46:10","LS2BATCH","LS2BATCH","",""
"LTL  ","Littleton, CO","US","CO","N","Y","1993-06-11 23:22:57","2019-04-03 23:46:10","LS2BATCH","LS2BATCH","",""
"LTV  ","Lutherville, MD","US","MD","N","Y","1993-06-11 23:22:57","2019-04-03 23:46:10","LS2BATCH","LS2BATCH","",""
"LTW  ","Listowel, Ireland","IE","","N","Y","1993-06-11 23:22:57","2019-04-03 23:46:10","LS2BATCH","LS2BATCH","",""
"LUA  ","Luanda, Angola","AO","","N","Y","1993-06-11 23:22:57","2019-04-03 23:46:10","LS2BATCH","LS2BATCH","",""
"LUB  ","Lubbock, TX","US","TX","N","Y","1993-06-11 23:22:57","2019-04-03 23:46:11","LS2BATCH","LS2BATCH","",""
"LUD  ","Ludwigshafen, Germany","DE","","N","Y","1993-06-11 23:22:57","2019-04-03 23:46:11","LS2BATCH","LS2BATCH","",""
"LUF  ","Lufkin, TX","US","TX","N","Y","1993-06-11 23:22:57","2019-04-03 23:46:11","LS2BATCH","LS2BATCH","",""
"LUG  ","Lugano, Switzerland","CH","","N","Y","1993-06-11 23:22:57","2019-04-03 23:46:11","LS2BATCH","LS2BATCH","",""
"LUI  ","Louisville, KY","US","KY","N","Y","1993-06-11 23:22:57","2019-04-03 23:46:11","LS2BATCH","LS2BATCH","",""
"LUM  ","Lumberton, NC","US","NC","N","Y","1993-06-11 23:22:57","2019-04-03 23:46:11","LS2BATCH","LS2BATCH","",""
"LUT  ","Luton, United Kingdom","GB","","Y","Y","1993-06-11 23:22:57","1993-06-11 23:22:57","LS2BATCH","LS2BATCH","",""
"LUV  ","Louisville, CO,United States","US","CO","Y","Y","1993-06-11 23:22:57","2019-04-03 23:46:11","LS2BATCH","LS2BATCH","",""
"SPP  ","St Peter Port, Guernsey","GG","","Y","Y","1993-06-11 23:23:07","2019-04-03 23:47:26","LS2BATCH","LS2BATCH","",""
"SPR  ","Springfield, IL","US","IL","N","Y","1993-06-11 23:23:07","2019-04-03 23:47:27","LS2BATCH","LS2BATCH","",""
"SPT  ","St Petersburg, FL","US","FL","N","Y","1993-06-11 23:23:07","2019-04-03 23:47:27","LS2BATCH","LS2BATCH","",""
"SPV  ","Spring Valley, NY","US","NY","N","Y","1993-06-11 23:23:07","2019-04-03 23:47:27","LS2BATCH","LS2BATCH","",""
"SPW  ","Spotswood, NJ","US","NJ","N","Y","1993-06-11 23:23:07","2019-04-03 23:47:27","LS2BATCH","LS2BATCH","",""
"SRA  ","San Rafael, CA","US","CA","N","Y","1993-06-11 23:23:07","2019-04-03 23:47:27","LS2BATCH","LS2BATCH","",""
"SRD  ","Sheridan, AR","US","AR","N","Y","1993-06-11 23:23:07","2019-04-03 23:47:27","LS2BATCH","LS2BATCH","",""
"SRE  ","Streator, IL","US","IL","N","Y","1993-06-11 23:23:07","2019-04-03 23:47:27","LS2BATCH","LS2BATCH","",""
"SRG  ","Surgeonsville, TN","US","TN","N","Y","1993-06-11 23:23:07","2019-04-03 23:47:27","LS2BATCH","LS2BATCH","",""
"SRI  ","Sunrise, FL","US","FL","N","Y","1993-06-11 23:23:07","2019-04-03 23:47:27","LS2BATCH","LS2BATCH","",""
"SRN  ","Solothurn, Switzerland","CH","","N","Y","1993-06-11 23:23:07","2019-04-03 23:47:27","LS2BATCH","LS2BATCH","",""
"SRO  ","Santa Rosa, CA","US","CA","N","Y","1993-06-11 23:23:07","2019-04-03 23:47:27","LS2BATCH","LS2BATCH","",""
"SRP  ","St Rochelle Park, NJ","US","NJ","N","Y","1993-06-11 23:23:07","2019-04-03 23:47:27","LS2BATCH","LS2BATCH","",""
"SRT  ","Saratoga, CA","US","CA","N","Y","1993-06-11 23:23:07","2019-04-03 23:47:27","LS2BATCH","LS2BATCH","",""
"SSA  ","San Salvador, Elsalvador","SV","","N","Y","1993-06-11 23:23:07","2019-04-03 23:47:28","LS2BATCH","LS2BATCH","",""
"SSC  ","Sumter, SC","US","SC","N","Y","1993-06-11 23:23:07","2019-04-03 23:47:28","LS2BATCH","LS2BATCH","",""
"SSK  ","Saskatchewan, Canada","CA","","N","Y","1993-06-11 23:23:07","2019-04-03 23:47:28","LS2BATCH","LS2BATCH","",""
"SSL  ","St Austell, United Kingdom","GB","","N","Y","1993-06-11 23:23:07","2019-04-03 23:47:28","LS2BATCH","LS2BATCH","",""
"SSR  ","Sassari, Italy","IT","","N","Y","1993-06-11 23:23:07","2019-04-03 23:47:28","LS2BATCH","LS2BATCH","",""
"TRY  ","Troy, MI","US","MI","N","Y","1993-06-11 23:23:08","2019-04-03 23:47:41","LS2BATCH","LS2BATCH","",""
"TRZ  ","Tarzana, CA","US","CA","N","Y","1993-06-11 23:23:08","2019-04-03 23:47:41","LS2BATCH","LS2BATCH","",""
"TSH  ","Tishomingo, OK","US","OK","N","Y","1993-06-11 23:23:08","2019-04-03 23:47:41","LS2BATCH","LS2BATCH","",""
"TSK  ","Tuskegee, AL","US","AL","N","Y","1994-04-06 17:00:17","2019-04-03 23:47:41","LS2BATCH","LS2BATCH","",""
"WIP  ","Winter Park, FL","US","FL","N","Y","1993-06-11 23:23:11","2019-04-03 23:47:54","LS2BATCH","LS2BATCH","",""
"WIR  ","Weirton, WV","US","WV","N","Y","1993-06-11 23:23:11","2019-04-03 23:47:54","LS2BATCH","LS2BATCH","",""
"WIS  ","Wilson, NC","US","NC","N","Y","1993-06-11 23:23:11","2019-04-03 23:47:55","LS2BATCH","LS2BATCH","",""
"WIT  ","Wilton, CT","US","CT","N","Y","1993-06-11 23:23:11","2019-04-03 23:47:55","LS2BATCH","LS2BATCH","",""
"WKA  ","Winnetka, CA","US","CA","N","Y","1993-06-11 23:23:11","2019-04-03 23:47:55","LS2BATCH","LS2BATCH","",""
"WKAIL","Winnetka, IL","US","IL","N","Y","1994-04-04 12:08:13","2019-04-03 23:47:55","LS2BATCH","LS2BATCH","",""
"WKB  ","Wilkesboro, NC","US","NC","N","Y","1993-06-11 23:23:11","2019-04-03 23:47:55","LS2BATCH","LS2BATCH","",""
"WKF  ","Wake Forest, NC","US","NC","N","Y","1993-06-11 23:23:11","2019-04-03 23:47:55","LS2BATCH","LS2BATCH","",""
"WKN  ","Weehawken, NJ","US","NJ","N","Y","1993-06-11 23:23:11","2019-04-03 23:47:55","LS2BATCH","LS2BATCH","",""
"WKP  ","Worksop, United Kingdom","GB","","N","Y","1993-06-11 23:23:11","2019-04-03 23:47:55","LS2BATCH","LS2BATCH","",""
"WKS  ","Waukesha, WI","US","WI","N","Y","1993-06-11 23:23:11","2019-04-03 23:47:55","LS2BATCH","LS2BATCH","",""
"WKY  ","Wakayama, Japan","JP","","Y","Y","1993-06-11 23:23:11","1993-06-11 23:23:11","LS2BATCH","LS2BATCH","",""
"WL   ","Waterloo, Belgium","BE","","N","Y","1993-06-11 23:23:11","2019-04-03 23:47:55","LS2BATCH","LS2BATCH","",""
"WLA  ","Woodcliff Lake, NJ","US","NJ","N","Y","1993-06-11 23:23:11","2019-04-03 23:47:55","LS2BATCH","LS2BATCH","",""
"WLB  ","Willowbrook, IL","US","IL","N","Y","1993-06-11 23:23:11","2019-04-03 23:47:55","LS2BATCH","LS2BATCH","",""
"WLD  ","Woodland Hills, CA","US","CA","N","Y","1993-06-11 23:23:11","2019-04-03 23:47:56","LS2BATCH","LS2BATCH","",""
"WLF  ","Wolfforth, TX","US","TX","N","Y","1993-06-11 23:23:11","2019-04-03 23:47:56","LS2BATCH","LS2BATCH","",""
"WLG  ","Woolloongabba, QLD,Australia","AU","","Y","Y","1993-06-11 23:23:11","2019-04-03 23:47:56","LS2BATCH","LS2BATCH","","QLD  "
"WLH  ","Waltham, MA","US","MA","N","Y","1993-06-11 23:23:11","2019-04-03 23:47:56","LS2BATCH","LS2BATCH","",""
"WLK  ","Windsor Locks, CT","US","CT","N","Y","1993-06-11 23:23:11","2019-04-03 23:47:56","LS2BATCH","LS2BATCH","",""
"WLL  ","Wallaceburg, Canada","CA","","N","Y","1993-06-11 23:23:11","2019-04-03 23:47:56","LS2BATCH","LS2BATCH","",""
"WLN  ","Walton, KY","US","KY","N","Y","1993-06-11 23:23:11","2019-04-03 23:47:56","LS2BATCH","LS2BATCH","",""
"WLO  ","Waterloo, Canada","CA","","N","Y","1993-06-11 23:23:11","2019-04-03 23:47:56","LS2BATCH","LS2BATCH","",""
"WLS  ","Windlesham, United Kingdom","GB","","N","Y","1993-06-11 23:23:11","2019-04-03 23:47:56","LS2BATCH","LS2BATCH","",""
"WLT  ","Wilmington, NC","US","NC","N","Y","1993-06-11 23:23:11","2019-04-03 23:47:56","LS2BATCH","LS2BATCH","",""
