"TRE_RID_OBJECT","TRE_CDE_ACTION","TRE_DTE_EFFECTIVE","TRE_RID_TRAN_EVENT","TRE_IND_ACTIVE","TRE_TSP_REC_CREATE","TRE_TSP_REC_UPDATE","TRE_UID_REC_CREATE","TRE_UID_REC_UPDATE","TRE_CDE_TIP_TYPE","TRE_RID_TIP","TRE_NUM_LENDER_CNT","TRE_CDE_OBJ_TYP","TRE_CDE_VOL_TRACK","TRE_NUM_PART_CNT","TRE_DTE_EFFCT_PREV","TRE_TXT_COMMENT","TRE_CDE_BRANCH"
"LQIEE120","UPSPU","2020-04-23 00:00:00","9BE9GOYB","Y","2020-04-30 15:15:21","2020-04-30 15:15:21","LOANIQ01","LOANIQ01","","","","UPT  ","","","","Secondary Proc Area(s) 1 added: INTOL",""
"LQIEE121","NEW  ","2020-04-23 00:00:00","9BE9GOYH","Y","2020-04-30 15:15:29","2020-04-30 15:15:29","LOANIQ01","LOANIQ01","","","","UPT  ","","","","",""
"LQIEE121","UPRBU","2020-04-23 00:00:00",")0E9GWLZ","Y","2020-04-30 20:22:57","2020-04-30 20:22:57","XMIRANDA","XMIRANDA","","","","UPT  ","","","","Riskbook(s) 1 deleted: GTS",""
"LQIEE121","UPRBU","2020-04-23 00:00:00",")VE9H3BP","Y","2020-04-30 18:26:19","2020-04-30 18:26:19","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 2 added: GTS, SAF",""
"LQIEE121","UPRBU","2020-04-23 00:00:00",")VE9H3BR","Y","2020-04-30 18:31:09","2020-04-30 18:31:09","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 deleted: GTS Riskbook(s) 1 modified: SAF",""
"LQIEE121","UPRBU","2020-04-23 00:00:00",")VE9H3BT","Y","2020-04-30 20:11:15","2020-04-30 20:11:15","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 added: GTS Riskbook(s) 1 modified: SAF",""
"LQIEE121","UPSPU","2020-04-23 00:00:00","9BE9GOYJ","Y","2020-04-30 15:15:29","2020-04-30 15:15:29","LOANIQ01","LOANIQ01","","","","UPT  ","","","","Secondary Proc Area(s) 1 added: INTOL",""
"LQIEE122","NEW  ","2020-04-23 00:00:00","9BE9GOYP","Y","2020-04-30 15:15:41","2020-04-30 15:15:41","LOANIQ01","LOANIQ01","","","","UPT  ","","","","",""
"LQIEE122","UPRBU","2020-04-24 00:00:00",")VE9H3BV","Y","2020-04-30 20:42:56","2020-04-30 20:42:56","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 3 added: BKGOV, DCM, GTS",""
"LQIEE122","UPRBU","2020-04-24 00:00:00",")VE9H3BX","Y","2020-04-30 20:47:48","2020-04-30 20:47:48","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 3 deleted: DCM, GTS, BKGOV",""
"LQIEE122","UPSPU","2020-04-23 00:00:00","9BE9GOYR","Y","2020-04-30 15:15:41","2020-04-30 15:15:41","LOANIQ01","LOANIQ01","","","","UPT  ","","","","Secondary Proc Area(s) 1 added: INTOL",""
"LQIEE123","NEW  ","2020-04-23 00:00:00","9BE9GOYX","Y","2020-04-30 15:15:54","2020-04-30 15:15:54","LOANIQ01","LOANIQ01","","","","UPT  ","","","","",""
"LQIEE123","UPSPU","2020-04-23 00:00:00","9BE9GOYZ","Y","2020-04-30 15:15:54","2020-04-30 15:15:54","LOANIQ01","LOANIQ01","","","","UPT  ","","","","Secondary Proc Area(s) 1 added: INTOL",""
"LQIEE124","NEW  ","2020-04-23 00:00:00","9BE9GOZ5","Y","2020-04-30 15:16:05","2020-04-30 15:16:05","LOANIQ01","LOANIQ01","","","","UPT  ","","","","",""
"LQIEE124","UPRBU","2020-04-24 00:00:00",")0E9GZ3X","Y","2020-04-30 21:16:55","2020-04-30 21:16:55","XMIRANDA","XMIRANDA","","","","UPT  ","","","","Riskbook(s) 3 deleted: DCM, GTS, BKGOV",""
"LQIEE124","UPRBU","2020-04-24 00:00:00",")VE9H3BZ","Y","2020-04-30 21:09:55","2020-04-30 21:09:55","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 3 added: BKGOV, DCM, GTS",""
"LQIEE124","UPSPU","2020-04-23 00:00:00","9BE9GOZ7","Y","2020-04-30 15:16:05","2020-04-30 15:16:05","LOANIQ01","LOANIQ01","","","","UPT  ","","","","Secondary Proc Area(s) 1 added: INTOL",""
"LQIEE125","NEW  ","2020-04-23 00:00:00","9BE9GOZD","Y","2020-04-30 15:16:14","2020-04-30 15:16:14","LOANIQ01","LOANIQ01","","","","UPT  ","","","","",""
"LQIEE125","UPSPU","2020-04-23 00:00:00","9BE9GOZF","Y","2020-04-30 15:16:14","2020-04-30 15:16:14","LOANIQ01","LOANIQ01","","","","UPT  ","","","","Secondary Proc Area(s) 1 added: INTOL",""
"LQIEE126","NEW  ","2020-04-23 00:00:00","9BE9GOZL","Y","2020-04-30 15:16:24","2020-04-30 15:16:24","LOANIQ01","LOANIQ01","","","","UPT  ","","","","",""
"LQIEE126","UPSPU","2020-04-23 00:00:00","9BE9GOZN","Y","2020-04-30 15:16:24","2020-04-30 15:16:24","LOANIQ01","LOANIQ01","","","","UPT  ","","","","Secondary Proc Area(s) 1 added: INTOL",""
"LQPTDL04","NEW  ","2020-07-06 00:00:00","F5EEG91Y","Y","2020-08-05 16:41:55","2020-08-05 16:41:55","LOANIQ01","LOANIQ01","","","","UPT  ","","","","",""
"LQPTDL04","STCH ","2020-07-06 00:00:00","F5EEGA3G","Y","2020-08-05 17:04:27","2020-08-05 17:04:27","LOANIQ01","LOANIQ01","","","","UPT  ","","","","Status changed from: Active User to: Inactive User.",""
"LQPTDL04","UPSPU","2020-07-06 00:00:00","F5EEG920","Y","2020-08-05 16:41:55","2020-08-05 16:41:55","LOANIQ01","LOANIQ01","","","","UPT  ","","","","Secondary Proc Area(s) 1 added: INTOL",""
"LQPTDL05","NEW  ","2020-07-06 00:00:00","F5EEGA2Z","Y","2020-08-05 17:04:07","2020-08-05 17:04:07","LOANIQ01","LOANIQ01","","","","UPT  ","","","","",""
"LQPTDL05","UPSPU","2020-07-06 00:00:00","F5EEGA31","Y","2020-08-05 17:04:07","2020-08-05 17:04:07","LOANIQ01","LOANIQ01","","","","UPT  ","","","","Secondary Proc Area(s) 1 added: INTOL",""
"LQPTDL06","NEW  ","2020-07-06 00:00:00","F5EEGB5E","Y","2020-08-05 17:27:10","2020-08-05 17:27:10","LOANIQ01","LOANIQ01","","","","UPT  ","","","","",""
"LQPTDL06","STCH ","2020-07-06 00:00:00","F5EEGB5X","Y","2020-08-05 17:27:32","2020-08-05 17:27:32","LOANIQ01","LOANIQ01","","","","UPT  ","","","","Status changed from: Active User to: Inactive User.",""
"LQPTDL06","UPSPU","2020-07-06 00:00:00","F5EEGB5G","Y","2020-08-05 17:27:10","2020-08-05 17:27:10","LOANIQ01","LOANIQ01","","","","UPT  ","","","","Secondary Proc Area(s) 1 added: INTOL",""
"LQTEST02","NEW  ","2013-04-01 00:00:00","O#E9PU9E","Y","2020-05-05 16:10:23","2020-05-05 16:10:23","LOANIQ01","LOANIQ01","","","","UPT  ","","","","",""
"LQTEST02","UPRBU","2013-04-01 00:00:00","O#E9PU9R","Y","2020-05-05 16:10:38","2020-05-05 16:10:38","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 added: DCM",""
"LQTEST03","NEW  ","2013-04-01 00:00:00","O#E9PXQJ","Y","2020-05-05 17:25:29","2020-05-05 17:25:29","LOANIQ01","LOANIQ01","","","","UPT  ","","","","",""
"LQTEST03","UPRBU","2013-04-01 00:00:00","O#E9PXQQ","Y","2020-05-05 17:25:38","2020-05-05 17:25:38","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 2 added: SAF, DCM",""
"LQTEST03","UPRBU","2013-04-01 00:00:00","O#E9PXSV","Y","2020-05-05 17:26:54","2020-05-05 17:26:54","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 2 modified: DCM, SAF",""
"LQTEST03","UPRBU","2013-04-01 00:00:00","O#E9PXUW","Y","2020-05-05 17:28:08","2020-05-05 17:28:08","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 2 modified: SAF, DCM",""
"LQTEST03","UPRBU","2013-04-01 00:00:00","O#E9PYNR","Y","2020-05-05 17:45:26","2020-05-05 17:45:26","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 2 modified: SAF, DCM",""
"LQTEST04","NEW  ","2013-04-01 00:00:00","O#E9PYNF","Y","2020-05-05 17:45:12","2020-05-05 17:45:12","LOANIQ01","LOANIQ01","","","","UPT  ","","","","",""
"LQTEST04","UPRBU","2013-04-01 00:00:00","O#E9PYO7","Y","2020-05-05 17:45:43","2020-05-05 17:45:43","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 2 added: SAF, DCM",""
"LQTEST04","UPRBU","2013-04-01 00:00:00","O#E9PYPH","Y","2020-05-05 17:46:29","2020-05-05 17:46:29","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 2 modified: SAF, DCM",""
"LQXY0001","NEW  ","2020-01-28 00:00:00","4BE4M4OM","Y","2020-01-27 09:18:31","2020-01-27 09:18:31","LOANIQ02","LOANIQ02","","","","UPT  ","","","","",""
"LQXY0001","STCH ","2020-01-28 00:00:00","4BE4M4P0","Y","2020-01-27 09:29:04","2020-01-27 09:29:04","LOANIQ02","LOANIQ02","","","","UPT  ","","","","Status changed from: Active User to: Inactive User.",""
"LQXY0001","UPSPU","2020-01-28 00:00:00","4BE4M4OO","Y","2020-01-27 09:18:31","2020-01-27 09:18:31","LOANIQ02","LOANIQ02","","","","UPT  ","","","","Secondary Proc Area(s) 1 added: INTOL",""
"LQXY0001","UUNLK","2020-03-13 00:00:00","NVE5CKZI","Y","2020-02-10 09:58:11","2020-02-10 09:58:11","JFERNAND","JFERNAND","","","","UPT  ","","","","",""
"LQXY0002","NEW  ","2020-01-28 00:00:00","4BE4M4PT","Y","2020-01-27 09:47:26","2020-01-27 09:47:26","LOANIQ02","LOANIQ02","","","","UPT  ","","","","",""
"LQXY0002","UPPSA","2020-04-22 00:00:00","KZE9AWHC","Y","2020-04-27 13:27:45","2020-04-27 13:27:45","XMIRANDA","XMIRANDA","","","","UPT  ","","","","Processing Area changed from: AUSAG to: EUOPS.",""
"LQXY0002","UPRBU","2020-04-22 00:00:00","F4E9ESK1","Y","2020-04-29 12:37:59","2020-04-29 12:37:59","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 added: DCM Riskbook(s) 1 deleted: CORPF",""
"LQXY0002","UPRBU","2020-04-22 00:00:00","KZE9AWGZ","Y","2020-04-27 13:26:17","2020-04-27 13:26:17","XMIRANDA","XMIRANDA","","","","UPT  ","","","","Riskbook(s) 1 added: CORPF",""
"LQXY0002","UPSPU","2020-01-28 00:00:00","4BE4M4PV","Y","2020-01-27 09:47:26","2020-01-27 09:47:26","LOANIQ02","LOANIQ02","","","","UPT  ","","","","Secondary Proc Area(s) 1 added: INTOL",""
"LQXY0002","UPSPU","2020-04-22 00:00:00","KZE9AWGJ","Y","2020-04-27 13:25:51","2020-04-27 13:25:51","XMIRANDA","XMIRANDA","","","","UPT  ","","","","Secondary Proc Area(s) 1 added: EUOPS Secondary Proc Area(s) 1 deleted: INTOL",""
"LQXY0002","UUNLK","2020-03-13 00:00:00","NVE5CKZJ","Y","2020-02-10 09:58:14","2020-02-10 09:58:14","JFERNAND","JFERNAND","","","","UPT  ","","","","",""
"LQXY0003","NEW  ","2020-01-28 00:00:00","U0E4MG8J","Y","2020-01-27 10:07:44","2020-01-27 10:07:44","LOANIQ02","LOANIQ02","","","","UPT  ","","","","",""
"LQXY0003","UPSPU","2020-01-28 00:00:00","U0E4MG8L","Y","2020-01-27 10:07:44","2020-01-27 10:07:44","LOANIQ02","LOANIQ02","","","","UPT  ","","","","Secondary Proc Area(s) 1 added: INTOL",""
"LQXY0004","NEW  ","2020-01-28 00:00:00","U0E4MG9D","Y","2020-01-27 10:18:25","2020-01-27 10:18:25","LOANIQ02","LOANIQ02","","","","UPT  ","","","","",""
"LQXY0004","STCH ","2020-01-28 00:00:00","U0E4MG9R","Y","2020-01-27 10:28:39","2020-01-27 10:28:39","LOANIQ02","LOANIQ02","","","","UPT  ","","","","Status changed from: Active User to: Inactive User.",""
"LQXY0004","UPSPU","2020-01-28 00:00:00","U0E4MG9F","Y","2020-01-27 10:18:25","2020-01-27 10:18:25","LOANIQ02","LOANIQ02","","","","UPT  ","","","","Secondary Proc Area(s) 1 added: INTOL",""
"LQXY0004","UUNLK","2020-03-13 00:00:00","NVE5CKZH","Y","2020-02-10 09:58:09","2020-02-10 09:58:09","JFERNAND","JFERNAND","","","","UPT  ","","","","",""
"LQXY0006","NEW  ","2020-05-27 00:00:00","I-EDBC0H","Y","2020-07-14 14:24:14","2020-07-14 14:24:14","LOANIQ01","LOANIQ01","","","","UPT  ","","","","",""
"LQXY0006","STCH ","2020-05-27 00:00:00","I-EDBCEL","Y","2020-07-14 14:32:44","2020-07-14 14:32:44","LOANIQ01","LOANIQ01","","","","UPT  ","","","","Status changed from: Active User to: Inactive User.",""
"LQXY0006","UPSPU","2020-05-27 00:00:00","I-EDBC0J","Y","2020-07-14 14:24:14","2020-07-14 14:24:14","LOANIQ01","LOANIQ01","","","","UPT  ","","","","Secondary Proc Area(s) 1 added: INTOL",""
"LS2BATCH","STCH ","2013-04-02 00:00:00","C8DTMED2","Y","2019-06-27 09:32:18","2019-06-27 09:32:18","ADM_PETE","ADM_PETE","","","","UPT  ","","","","Status changed from: Inactive User to: Active User.",""
"LS2BATCH","UDBID","2013-04-02 00:00:00","7IDTKK9S","Y","2019-06-26 09:58:20","2019-06-26 09:58:20","ADM_PETE","ADM_PETE","","","","UPT  ","","","","Database connection ID changed from:  to: USERID",""
"LS2BATCH","UPASS","2019-06-26 00:00:00","7IDTJQ5I","Y","2019-06-26 09:58:30","2019-06-26 09:58:30","ADM_PETE","ADM_PETE","","","","UPT  ","","","","Password reset by administrator.",""
"LS2BATCH","UPJBF","2013-04-02 00:00:00","7IDTKK9T","Y","2019-06-26 09:58:20","2019-06-26 09:58:20","ADM_PETE","ADM_PETE","","","","UPT  ","","","","JobFunction changed from: SEM to: BAT.",""
"LS2BATCH","UPJBF","2020-01-23 00:00:00",";8E4GYPR","Y","2020-01-24 07:22:09","2020-01-24 07:22:09","ADMIN1  ","ADMIN1  ","","","","UPT  ","","","","JobFunction changed from: SEM to: BAT.",""
"LS2BATCH","USUPR","2020-01-23 00:00:00",";8E4GYPQ","Y","2020-01-24 07:22:09","2020-01-24 07:22:09","ADMIN1  ","ADMIN1  ","","","","UPT  ","","","","Super user indicator changed from: false to: true",""
"LSEFY2UX","APRVD","2020-05-29 00:00:00","L#EFY39K","Y","2020-09-03 17:35:17","2020-09-03 17:35:17","MANZANOS","MANZANOS","","","","PTR  ","","","","Approval completed.  Approver: APPROVER1, SHINE. Job Function: Deal Administration Manager; Ranking: 10. Location: Amsterdam, Netherlands. Warnings occurred during validation.","CG852"
"LSEFY2UX","CFCAN","2020-05-29 00:00:00","L#EFY3BY","Y","2020-09-03 18:02:30","2020-09-03 18:02:30","MANZANOS","MANZANOS","","","","PTR  ","","","","Cashflow from AMS_CUSTOMER, servicing group DOE(alias:JD)(Amsterdam, Netherlands) for EUR 1,000,000.00.","CG852"
"LSEFY2UX","CFREL","2020-05-29 00:00:00","L#EFY3A0","Y","2020-09-03 17:36:55","2020-09-03 17:36:55","MANZANOS","MANZANOS","","","","PTR  ","","","","Cashflow from AMS_CUSTOMER, servicing group DOE(alias:JD)(Amsterdam, Netherlands) for EUR 1,000,000.00.","CG852"
"LSEFY2UX","CFREL","2020-05-29 00:00:00","L#EFY3E9","Y","2020-09-03 18:27:11","2020-09-03 18:27:11","MANZANOS","MANZANOS","","","","PTR  ","","","","Cashflow from AMS_CUSTOMER, servicing group DOE(alias:JD)(Amsterdam, Netherlands) for EUR 1,000,000.00.","CG852"
"LSEFY2UX","CSHFL","2020-05-29 00:00:00","L#EFY3EB","Y","2020-09-03 18:27:11","2020-09-03 18:27:11","MANZANOS","MANZANOS","","","","PTR  ","","","","","CG852"
"LSEFY2UX","NEW  ","2020-05-29 00:00:00","LSEFY2UY","Y","2020-09-03 17:28:42","2020-09-03 17:28:42","SMANZANO","SMANZANO","","","","PTR  ","","","","","CG852"
"LSEFY2UX","RELSD","2020-05-29 00:00:00","L#EFY3D8","Y","2020-09-03 18:24:16","2020-09-03 18:24:16","MANZANOS","MANZANOS","","","","PTR  ","","","","","CG852"
"LSEFY2UX","STA  ","2020-05-29 00:00:00","LSEFY2WW","Y","2020-09-03 17:30:13","2020-09-03 17:30:13","SMANZANO","SMANZANO","","","","PTR  ","","","","Warnings occurred during validation: Y","CG852"
"LSEFY2VF","CFCAN","2020-05-29 00:00:00","L#EFY3BU","Y","2020-09-03 18:02:30","2020-09-03 18:02:30","MANZANOS","MANZANOS","CFL  ","LSEFY2VF","","CFL  ","","","","",""
"LSEFY2VF","CFREL","2020-05-29 00:00:00","L#EFY39Z","Y","2020-09-03 17:36:55","2020-09-03 17:36:55","MANZANOS","MANZANOS","CFL  ","LSEFY2VF","","CFL  ","","","","",""
"LUCASINC","NEW  ","2021-01-21 00:00:00","N9EHN62K","Y","2020-10-06 17:06:33","2020-10-06 17:06:33","ADMIN1  ","ADMIN1  ","","","","UPT  ","","","","",""
"LUCASINC","UDBID","2021-01-21 00:00:00","N9EHN62J","Y","2020-10-06 17:06:33","2020-10-06 17:06:33","ADMIN1  ","ADMIN1  ","","","","UPT  ","","","","Database connection ID changed from:  to: USERID",""
"LUCASINC","UEXDT","2020-10-06 00:00:00","N.EHMHE4","Y","2020-10-06 17:08:27","2020-10-06 17:08:27","LUCASINC","LUCASINC","","","","UPT  ","","","","Password expiry changed from: 2020-10-06 to: 2021-01-05",""
"LUCASINC","UPASS","2020-10-06 00:00:00","N.EHMHE3","Y","2020-10-06 17:08:27","2020-10-06 17:08:27","LUCASINC","LUCASINC","","","","UPT  ","","","","Password changed by user.",""
"LUCASINC","UPASS","2020-10-06 00:00:00","N9EHMHBA","Y","2020-10-06 17:06:46","2020-10-06 17:06:46","ADMIN1  ","ADMIN1  ","","","","UPT  ","","","","Password reset by administrator.",""
"LUPD0002","NEW  ","2020-01-29 00:00:00","U0E4NGDD","Y","2020-01-28 04:27:10","2020-01-28 04:27:10","LOANIQ02","LOANIQ02","","","","UPT  ","","","","",""
"LUPD0002","STCH ","2020-01-29 00:00:00","U0E4NGDF","Y","2020-01-28 04:27:10","2020-01-28 04:27:10","LOANIQ02","LOANIQ02","","","","UPT  ","","","","Status changed from: Active User to: Inactive User.",""
"LUPD0002","STCH ","2020-01-29 00:00:00","U0E4NGU7","Y","2020-01-28 04:37:17","2020-01-28 04:37:17","LOANIQ02","LOANIQ02","","","","UPT  ","","","","Status changed from: Inactive User to: Active User.",""
"LUPD0002","UPSPU","2020-01-29 00:00:00","U0E4NGDH","Y","2020-01-28 04:27:10","2020-01-28 04:27:10","LOANIQ02","LOANIQ02","","","","UPT  ","","","","Secondary Proc Area(s) 1 added: INTOL",""
"LUPD0002","UUNLK","2020-03-13 00:00:00","NVE5CKZG","Y","2020-02-10 09:58:06","2020-02-10 09:58:06","JFERNAND","JFERNAND","","","","UPT  ","","","","",""
"LUPD0003","NEW  ","2020-05-27 00:00:00","I-EDBDFD","Y","2020-07-14 14:54:46","2020-07-14 14:54:46","LOANIQ01","LOANIQ01","","","","UPT  ","","","","",""
"LUPD0003","STCH ","2020-05-27 00:00:00","I-EDBDFF","Y","2020-07-14 14:54:46","2020-07-14 14:54:46","LOANIQ01","LOANIQ01","","","","UPT  ","","","","Status changed from: Active User to: Inactive User.",""
"LUPD0003","UPSPU","2020-05-27 00:00:00","I-EDBDFH","Y","2020-07-14 14:54:46","2020-07-14 14:54:46","LOANIQ01","LOANIQ01","","","","UPT  ","","","","Secondary Proc Area(s) 1 added: INTOL",""
"LUPD0004","NEW  ","2020-05-27 00:00:00","I-EDBE8G","Y","2020-07-14 15:12:13","2020-07-14 15:12:13","LOANIQ01","LOANIQ01","","","","UPT  ","","","","",""
"LUPD0004","STCH ","2020-05-27 00:00:00","I-EDBE8I","Y","2020-07-14 15:12:13","2020-07-14 15:12:13","LOANIQ01","LOANIQ01","","","","UPT  ","","","","Status changed from: Active User to: Inactive User.",""
"LUPD0004","STCH ","2020-05-27 00:00:00","I-EDBEMP","Y","2020-07-14 15:20:48","2020-07-14 15:20:48","LOANIQ01","LOANIQ01","","","","UPT  ","","","","Status changed from: Inactive User to: Active User.",""
"LUPD0004","UPSPU","2020-05-27 00:00:00","I-EDBE8K","Y","2020-07-14 15:12:13","2020-07-14 15:12:13","LOANIQ01","LOANIQ01","","","","UPT  ","","","","Secondary Proc Area(s) 1 added: INTOL",""
"LUPD0005","NEW  ","2020-06-02 00:00:00","F5EE75OR","Y","2020-07-31 18:50:47","2020-07-31 18:50:47","LOANIQ01","LOANIQ01","","","","UPT  ","","","","",""
"LUPD0005","STCH ","2020-06-02 00:00:00","F5EE75OT","Y","2020-07-31 18:50:47","2020-07-31 18:50:47","LOANIQ01","LOANIQ01","","","","UPT  ","","","","Status changed from: Active User to: Inactive User.",""
"LUPD0005","STCH ","2020-06-02 00:00:00","F5EE76BH","Y","2020-07-31 19:04:27","2020-07-31 19:04:27","LOANIQ01","LOANIQ01","","","","UPT  ","","","","Status changed from: Inactive User to: Active User.",""
"LUPD0005","UPSPU","2020-06-02 00:00:00","F5EE75OV","Y","2020-07-31 18:50:47","2020-07-31 18:50:47","LOANIQ01","LOANIQ01","","","","UPT  ","","","","Secondary Proc Area(s) 1 added: INTOL",""
"LUPD0011","NEW  ","2020-01-31 00:00:00","E2E4RVWV","Y","2020-01-30 13:53:15","2020-01-30 13:53:15","LOANIQ02","LOANIQ02","","","","UPT  ","","","","",""
"LUPD0011","STCH ","2020-05-27 00:00:00","I-EDEXKK","Y","2020-07-16 13:02:42","2020-07-16 13:02:42","LOANIQ01","LOANIQ01","","","","UPT  ","","","","Status changed from: Active User to: Inactive User.",""
"LUPD0011","UPSPU","2020-01-31 00:00:00","E2E4RVWX","Y","2020-01-30 13:53:15","2020-01-30 13:53:15","LOANIQ02","LOANIQ02","","","","UPT  ","","","","Secondary Proc Area(s) 1 added: INTOL",""
"LUPD0012","NEW  ","2020-01-31 00:00:00","E2E4R2H7","Y","2020-01-30 03:17:27","2020-01-30 03:17:27","LOANIQ02","LOANIQ02","","","","UPT  ","","","","",""
"LUPD0012","UPSPU","2020-01-31 00:00:00","E2E4R2H9","Y","2020-01-30 03:17:27","2020-01-30 03:17:27","LOANIQ02","LOANIQ02","","","","UPT  ","","","","Secondary Proc Area(s) 1 added: INTOL",""
"LUPD0013","NEW  ","2020-01-31 00:00:00","E2E4R3B0","Y","2020-01-30 03:35:21","2020-01-30 03:35:21","LOANIQ02","LOANIQ02","","","","UPT  ","","","","",""
"LUPD0013","UPSPU","2020-01-31 00:00:00","E2E4R3B2","Y","2020-01-30 03:35:21","2020-01-30 03:35:21","LOANIQ02","LOANIQ02","","","","UPT  ","","","","Secondary Proc Area(s) 1 added: INTOL",""
"LUUU9008","NEW  ","2020-04-21 00:00:00","V8E8PSRM","Y","2020-04-16 05:04:30","2020-04-16 05:04:30","LOANIQ01","LOANIQ01","","","","UPT  ","","","","",""
"LUUU9008","UPSPU","2020-04-21 00:00:00","V8E8PSRO","Y","2020-04-16 05:04:30","2020-04-16 05:04:30","LOANIQ01","LOANIQ01","","","","UPT  ","","","","Secondary Proc Area(s) 1 added: INTOL",""
"LVEGNF9I","RELSD","2020-06-25 00:00:00","VAEGNGCR","Y","2020-09-17 09:34:39","2020-09-17 09:34:39","MANZANOM","MANZANOM","OTR  ","LVEGNFAJ","","OST  ","","","","Released for 211,000.00.","CG852"
"LVEGNFAJ","APRVD","2020-06-25 00:00:00","L+EGNFWO","Y","2020-09-17 09:26:49","2020-09-17 09:26:49","MANZANOS","MANZANOS","","","","OTR  ","","","","Approval completed.  Approver: APPROVER1, SHINE. Job Function: Deal Administration Manager; Ranking: 10. Location: Amsterdam, Netherlands.","CG852"
"LVEGNFAJ","CFREL","2020-06-25 00:00:00","VAEGNGB2","Y","2020-09-17 09:33:25","2020-09-17 09:33:25","MANZANOM","MANZANOM","","","","OTR  ","","","","Cashflow to AMS_CUSTOMER, servicing group DOE(alias:JD)(Amsterdam, Netherlands) for HKD 211,000.00.","CG852"
"LVEGNFAJ","CSHFL","2020-06-25 00:00:00","VAEGNGDA","Y","2020-09-17 09:34:39","2020-09-17 09:34:39","MANZANOM","MANZANOM","","","","OTR  ","","","","","CG852"
"LVEGNFAJ","GENLS","2020-06-25 00:00:00","LVEGNFD6","Y","2020-09-17 09:20:18","2020-09-17 09:20:18","SMANZANO","SMANZANO","","","","OTR  ","","","","","CG852"
"LVEGNFAJ","LRMAN","2020-06-25 00:00:00","LVEGNFEL","Y","2020-09-17 09:21:28","2020-09-17 09:21:28","SMANZANO","SMANZANO","","","","OTR  ","","","","Base Rate changed to 3%","CG852"
"LVEGNFAJ","NEW  ","2020-06-25 00:00:00","LVEGNFAK","Y","2020-09-17 09:20:18","2020-09-17 09:20:18","SMANZANO","SMANZANO","","","","OTR  ","","","","","CG852"
"LVEGNFAJ","RAPRD","2020-06-25 00:00:00","VAEGNGAS","Y","2020-09-17 09:33:01","2020-09-17 09:33:01","MANZANOM","MANZANOM","","","","OTR  ","","","","Rate Approval Completed.  Approver: APPROVER2, SHINE. Job Function: Deal Administration Manager; Ranking: 10. Location: Amsterdam, Netherlands.","CG852"
"LVEGNFAJ","RELSD","2020-06-25 00:00:00","VAEGNGDR","Y","2020-09-17 09:34:39","2020-09-17 09:34:39","MANZANOM","MANZANOM","","","1","OTR  ","DRAWD","0","","","CG852"
"LVEGNFAJ","SFXRT","2020-06-25 00:00:00","LVEGNFF3","Y","2020-09-17 09:22:03","2020-09-17 09:22:03","SMANZANO","SMANZANO","","","","OTR  ","","","","Set EUR to HKD rate @ 8.42479.","CG852"
"LVEGNFAJ","STA  ","2020-06-25 00:00:00","LVEGNFHH","Y","2020-09-17 09:23:15","2020-09-17 09:23:15","SMANZANO","SMANZANO","","","","OTR  ","","","","Warnings occurred during validation: N","CG852"
"LVEGNFAJ","STRA ","2020-06-25 00:00:00","L+EGNFX6","Y","2020-09-17 09:27:22","2020-09-17 09:27:22","MANZANOS","MANZANOS","","","","OTR  ","","","","Warnings occurred during validation: N","CG852"
"LVEGNFG5","CFREL","2020-06-25 00:00:00","VAEGNGB1","Y","2020-09-17 09:33:25","2020-09-17 09:33:25","MANZANOM","MANZANOM","CFL  ","LVEGNFG5","","CFL  ","","","","",""
"LVEGNFG5","CSHFL","2020-06-25 00:00:00","VAEGNGD9","Y","2020-09-17 09:34:39","2020-09-17 09:34:39","MANZANOM","MANZANOM","CFL  ","LVEGNFG5","","CFL  ","","","","",""
"LWEHP45I","APRVD","2020-07-10 00:00:00","LDEHP4YG","Y","2020-10-07 18:28:48","2020-10-07 18:28:48","CESSSUP1","CESSSUP1","","","","REMIT","","","","Partially approved.  Approver: LUBERIOSURSUP, CESSSUP. Job Function: Deal Administration Manager; Ranking: 10. Location: Amsterdam, Netherlands.",""
"LWEHP45I","APRVD","2020-07-10 00:00:00","LSEHP5AZ","Y","2020-10-07 18:36:34","2020-10-07 18:36:34","CESSMNG1","CESSMNG1","","","","REMIT","","","","Approval completed.  Approver: LUBERIOSURMNG, CESSMNG. Job Function: Deal Administration Manager; Ranking: 10. Location: Amsterdam, Netherlands.",""
