"VAH_RID_VAL_HIST","VAH_RID_OWNER","VAH_CDE_OWNER_TYPE","VAH_CDE_VALUE_TYPE","VAH_DTE_START","VAH_DTE_END","VAH_DEC_VALUE","VAH_IND_VALUE","VAH_UID_REC_CREATE","VAH_UID_REC_UPDATE","VAH_TSP_REC_CREATE","VAH_TSP_REC_UPDATE","VAH_TXT_VALUE","VAH_CDE_BRANCH"
":TEFW6U0",":TEFW6TZ","NCS  ","FRS  ","2020-05-29 00:00:00","","0","","MANZANOM","MANZANOM","2020-09-02 17:53:07","2020-09-02 17:53:07","",""
":TEFW6U2","B*EFVX86","OST  ","OSTFX","2020-05-29 00:00:00","","1","","MANZANOM","MANZANOM","2020-09-02 17:53:07","2020-09-02 17:53:07","","CG852"
":TEFW6U3","B*EFVX8J","ORT  ","PCTRF","2020-05-29 00:00:00","","1","","MANZANOM","MANZANOM","2020-09-02 17:53:07","2020-09-02 17:53:07","LAST","CG852"
":TEFW6U4","B*EFVX86","OST  ","RPRGF","2020-05-29 00:00:00","","","","MANZANOM","MANZANOM","2020-09-02 17:53:07","2020-09-02 17:53:07","7D","CG852"
":TEFW6U5","B*EFVX86","OST  ","RDGIF","2020-05-29 00:00:00","","","","MANZANOM","MANZANOM","2020-09-02 17:53:07","2020-09-02 17:53:07","1/8","CG852"
":TEFW6U6","B*EFVX86","OST  ","RDGFM","2020-05-29 00:00:00","","","","MANZANOM","MANZANOM","2020-09-02 17:53:07","2020-09-02 17:53:07","NONE","CG852"
":TEFW6U7","B*EFVX86","OST  ","RDGDP","2020-05-29 00:00:00","","","","MANZANOM","MANZANOM","2020-09-02 17:53:07","2020-09-02 17:53:07","3","CG852"
":TEFW6U8","B*EFVX86","OST  ","RDGDM","2020-05-29 00:00:00","","","","MANZANOM","MANZANOM","2020-09-02 17:53:07","2020-09-02 17:53:07","NONE","CG852"
":TEFW6U9","B*EFVX86","OST  ","RDGAM","2020-05-29 00:00:00","","","","MANZANOM","MANZANOM","2020-09-02 17:53:07","2020-09-02 17:53:07","BASEF","CG852"
":TEFW6UA","B*EFVX8J","ORT  ","ALLIN","2020-05-29 00:00:00","","0.04","","MANZANOM","MANZANOM","2020-09-02 17:53:07","2020-09-02 17:53:07","","CG852"
":TEFW6UT","B*EFVX86","OST  ","OSTPO","2020-05-29 00:00:00","","","","MANZANOM","MANZANOM","2020-09-02 17:53:07","2020-09-02 17:53:07","EURLI","CG852"
":TEFW6UX","B*EFVX8J","ORT  ","OSTSD","2020-05-29 00:00:00","","0.02","","MANZANOM","MANZANOM","2020-09-02 17:53:07","2020-09-02 17:53:07","","CG852"
":TEFW6UZ","B*EFVX8J","ORT  ","OSTNM","2020-05-29 00:00:00","","","","MANZANOM","MANZANOM","2020-09-02 17:53:07","2020-09-02 17:53:07","NMFCF","CG852"
":TEFW6V1","B*EFVX8J","ORT  ","OSTNA","2020-05-29 00:00:00","","","","MANZANOM","MANZANOM","2020-09-02 17:53:07","2020-09-02 17:53:07","","CG852"
":TEFW6V3","B*EFVX8J","ORT  ","OSTRB","2020-05-29 00:00:00","","","","MANZANOM","MANZANOM","2020-09-02 17:53:07","2020-09-02 17:53:07","G365","CG852"
":TEI3INP",":TEI3INO","NCS  ","FRS  ","2020-05-27 00:00:00","","0","","LIQSVR04","LIQSVR04","2020-10-15 10:55:42","2020-10-15 10:55:42","",""
":TEI3INR","3TEFFGY1","OST  ","OSTFX","2020-05-27 00:00:00","","1","","LIQSVR04","LIQSVR04","2020-10-15 10:55:42","2020-10-15 10:55:42","","CG852"
":TEI3INS","3TEFFGY7","ORT  ","PCTRF","2020-05-27 00:00:00","","1","","LIQSVR04","LIQSVR04","2020-10-15 10:55:42","2020-10-15 10:55:42","LAST","CG852"
":TEI3INT","3TEFFGY1","OST  ","RPRGF","2020-05-27 00:00:00","","","","LIQSVR04","LIQSVR04","2020-10-15 10:55:42","2020-10-15 10:55:42","7D","CG852"
":TEI3INU","3TEFFGY1","OST  ","RDGIF","2020-05-27 00:00:00","","","","LIQSVR04","LIQSVR04","2020-10-15 10:55:42","2020-10-15 10:55:42","1/8","CG852"
":TEI3INV","3TEFFGY1","OST  ","RDGFM","2020-05-27 00:00:00","","","","LIQSVR04","LIQSVR04","2020-10-15 10:55:42","2020-10-15 10:55:42","NEAR","CG852"
":TEI3INW","3TEFFGY1","OST  ","RDGDP","2020-05-27 00:00:00","","","","LIQSVR04","LIQSVR04","2020-10-15 10:55:42","2020-10-15 10:55:42","3","CG852"
":TEI3INX","3TEFFGY1","OST  ","RDGDM","2020-05-27 00:00:00","","","","LIQSVR04","LIQSVR04","2020-10-15 10:55:42","2020-10-15 10:55:42","NEAR","CG852"
":TEI3INY","3TEFFGY1","OST  ","RDGAM","2020-05-27 00:00:00","","","","LIQSVR04","LIQSVR04","2020-10-15 10:55:42","2020-10-15 10:55:42","BASEF","CG852"
":TEI3INZ","3TEFFGY7","ORT  ","ALLIN","2020-05-27 00:00:00","","0.02895","","LIQSVR04","LIQSVR04","2020-10-15 10:55:42","2020-10-15 10:55:42","","CG852"
":TEI3IOD","3TEFFGY1","OST  ","OSTPO","2020-05-27 00:00:00","","","","LIQSVR04","LIQSVR04","2020-10-15 10:55:42","2020-10-15 10:55:42","EURLI","CG852"
":TEI3IOH","3TEFFGY7","ORT  ","OSTSD","2020-05-27 00:00:00","","0.0252","","LIQSVR04","LIQSVR04","2020-10-15 10:55:42","2020-10-15 10:55:42","","CG852"
":TEI3IOJ","3TEFFGY7","ORT  ","OSTNM","2020-05-27 00:00:00","","","","LIQSVR04","LIQSVR04","2020-10-15 10:55:42","2020-10-15 10:55:42","NMFCF","CG852"
":TEI3IOL","3TEFFGY7","ORT  ","OSTNA","2020-05-27 00:00:00","","","","LIQSVR04","LIQSVR04","2020-10-15 10:55:42","2020-10-15 10:55:42","","CG852"
":TEI3ION","3TEFFGY7","ORT  ","OSTRB","2020-05-27 00:00:00","","","","LIQSVR04","LIQSVR04","2020-10-15 10:55:42","2020-10-15 10:55:42","G365","CG852"
":YEI3DVL",":YEI3DVK","DFR  ","DEAFR","2021-03-08 00:00:00","","1","","CESSINP1","CESSINP1","2020-10-15 11:47:05","2020-10-15 11:47:05","","CG852"
":YEI3DVQ",":YEI3DVP","DFR  ","DEAFR","2021-03-08 00:00:00","","1","","CESSINP1","CESSINP1","2020-10-15 11:47:44","2020-10-15 11:47:44","","CG852"
":YEI3E5D",":YEI3E54","DFR  ","DEAFR","2021-03-08 00:00:00","","1","","CESSINP1","CESSINP1","2020-10-15 12:25:36","2020-10-15 12:25:36","","CG852"
":YEI3E68",":YEI3E5Z","DFR  ","DEAFR","2021-03-08 00:00:00","","1","","CESSINP1","CESSINP1","2020-10-15 12:26:07","2020-10-15 12:26:07","","CG852"
":YEI3FOP",":YEI3FOF","DFR  ","DEAFR","2021-03-08 00:00:00","","1","","CESSINP1","CESSINP1","2020-10-15 12:58:47","2020-10-15 12:58:47","","CG852"
":YEI3FPK",":YEI3FPA","DFR  ","DEAFR","2021-03-08 00:00:00","","1","","CESSINP1","CESSINP1","2020-10-15 12:59:19","2020-10-15 12:59:19","","CG852"
":YEI3GXE",":YEI3GX4","DFR  ","DEAFR","2021-03-08 00:00:00","","1","","CESSINP1","CESSINP1","2020-10-15 13:25:37","2020-10-15 13:25:37","","CG852"
":YEI3GYA",":YEI3GY0","DFR  ","DEAFR","2021-03-08 00:00:00","","1","","CESSINP1","CESSINP1","2020-10-15 13:26:09","2020-10-15 13:26:09","","CG852"
":YEI3JVK",":YEI3JVB","DFR  ","DEAFR","2021-03-08 00:00:00","","1","","CESSINP1","CESSINP1","2020-10-15 14:29:20","2020-10-15 14:29:20","","CG852"
":YEI3JWG",":YEI3JW7","DFR  ","DEAFR","2021-03-08 00:00:00","","1","","CESSINP1","CESSINP1","2020-10-15 14:29:52","2020-10-15 14:29:52","","CG852"
":YEI3MAO",":YEI3MAE","DFR  ","DEAFR","2021-03-08 00:00:00","","1","","CESSINP1","CESSINP1","2020-10-15 15:21:35","2020-10-15 15:21:35","","CG852"
":YEI3MBJ",":YEI3MB9","DFR  ","DEAFR","2021-03-08 00:00:00","","1","","CESSINP1","CESSINP1","2020-10-15 15:22:06","2020-10-15 15:22:06","","CG852"
";#EGHP19",";IEGHO5A","IBC  ","OSTFX","2020-10-15 00:00:00","","1","","MGRAMT01","MGRAMT01","2020-09-14 08:25:05","2020-09-14 08:25:05","",""
";#EHKRPT",";IEHKQTU","IBC  ","OSTFX","2021-01-19 00:00:00","","1","","MGRRON01","MGRRON01","2020-10-05 10:09:55","2020-10-05 10:09:55","",""
";(EHKPHA","(JDP9HMK","FRA  ","FRA  ","2018-05-04 00:00:00","2018-05-04 00:00:00","0.0254479","N","LOANIQ01","LOANIQ01","2020-10-05 10:07:56","2020-10-05 15:41:43","",""
";(EHKPHH",";(EHKPHG","FRA  ","FRA  ","2018-05-04 00:00:00","2018-05-04 00:00:00","0.0254479","N","LOANIQ01","LOANIQ01","2020-10-05 10:07:57","2020-10-05 15:41:44","",""
";(EHL4XM","(JDP9HMK","FRA  ","FRA  ","2018-05-05 00:00:00","2018-05-05 00:00:00","0.0351234","N","LOANIQ01","LOANIQ01","2020-10-05 15:41:43","2020-10-05 16:21:50","",""
";(EHL4XW",";(EHKPHG","FRA  ","FRA  ","2018-05-05 00:00:00","2018-05-05 00:00:00","0.0351234","N","LOANIQ01","LOANIQ01","2020-10-05 15:41:44","2020-10-05 16:21:51","",""
";(EHL6XA","(JDP9HMK","FRA  ","FRA  ","2018-05-06 00:00:00","2018-05-06 00:00:00","0.0251234","N","LOANIQ01","LOANIQ01","2020-10-05 16:21:50","2020-10-05 18:30:34","",""
";(EHL6XN",";(EHKPHG","FRA  ","FRA  ","2018-05-06 00:00:00","2018-05-06 00:00:00","0.0251234","N","LOANIQ01","LOANIQ01","2020-10-05 16:21:51","2020-10-05 18:30:35","",""
";(EHLCR4","(JDP9HMK","FRA  ","FRA  ","2018-05-07 00:00:00","2018-05-08 00:00:00","0.0398765","N","LOANIQ01","LOANIQ01","2020-10-05 18:30:34","2020-10-06 12:44:16","",""
";(EHLCRK",";(EHKPHG","FRA  ","FRA  ","2018-05-07 00:00:00","2018-05-08 00:00:00","0.0398765","N","LOANIQ01","LOANIQ01","2020-10-05 18:30:35","2020-10-06 12:44:17","",""
";0EGHUG7",";0EGHUE8","ORT  ","OTPSS","2020-06-22 00:00:00","","","","LOANIQ01","LOANIQ01","2020-09-14 09:20:50","2020-09-14 09:20:50","OFF","CG852"
";0EGHUG8",";0EGHUE8","ORT  ","OSTPS","2020-06-22 00:00:00","","0","","LOANIQ01","LOANIQ01","2020-09-14 09:20:50","2020-09-14 09:20:50","","CG852"
";0EGHUGO",";0EGHUE8","ORT  ","RWBRT","2020-06-22 00:00:00","","0.01","","LOANIQ01","LOANIQ01","2020-09-14 09:20:58","2020-09-14 09:20:58","","CG852"
";0EGHUGZ",";0EGHUE8","ORT  ","OSTRT","2020-06-22 00:00:00","","0.01","","LOANIQ01","LOANIQ01","2020-09-14 09:20:58","2020-09-14 09:20:58","","CG852"
";1EI07RT",";1EI07P7","ORT  ","OTPSS","2021-03-01 00:00:00","","","","CMARTILL","CMARTILL","2020-10-13 19:03:20","2020-10-13 19:03:20","OFF","CG852"
";1EI07RU",";1EI07P7","ORT  ","OSTPS","2021-03-01 00:00:00","","0","","CMARTILL","CMARTILL","2020-10-13 19:03:20","2020-10-13 19:03:20","","CG852"
";1EI07SD",";1EI07P7","ORT  ","RWBRT","2021-03-01 00:00:00","","0.03","","CMARTILL","CMARTILL","2020-10-13 19:03:56","2020-10-13 19:03:56","","CG852"
";1EI07SU",";1EI07P7","ORT  ","OSTRT","2021-03-01 00:00:00","","0.03","","CMARTILL","CMARTILL","2020-10-13 19:03:56","2020-10-13 19:03:56","","CG852"
";3EGHNJF",";3EGHNJE","NCS  ","FRS  ","2020-10-15 00:00:00","","0","","JOBMANGR","JOBMANGR","2020-09-14 06:21:22","2020-09-14 06:21:22","",""
";4EI04XW",";4EI04X7","FRCVR","FREC ","2021-03-02 00:00:00","","","","CCUISIA ","CCUISIA ","2020-10-13 18:13:33","2020-10-13 18:13:33","BG_COL",""
";5EI0D5O",";5EI0D5N","NCS  ","FRS  ","2021-03-03 00:00:00","","0","","SMANZANO","SMANZANO","2020-10-13 21:10:32","2020-10-13 21:10:32","",""
";5EI0D5Q",";UEI04RJ","OST  ","OSTFX","2021-03-03 00:00:00","","0.918273645546373","","SMANZANO","SMANZANO","2020-10-13 21:10:32","2020-10-13 21:10:32","","CG852"
";5EI0D5R",";UEI04RQ","ORT  ","PCTRF","2021-03-03 00:00:00","","1","","SMANZANO","SMANZANO","2020-10-13 21:10:32","2020-10-13 21:10:32","LAST","CG852"
";5EI0D5S",";UEI04RJ","OST  ","RPRGF","2021-03-03 00:00:00","","","","SMANZANO","SMANZANO","2020-10-13 21:10:32","2020-10-13 21:10:32","1M","CG852"
";5EI0D5T",";UEI04RJ","OST  ","RDGIF","2021-03-03 00:00:00","","","","SMANZANO","SMANZANO","2020-10-13 21:10:32","2020-10-13 21:10:32","1/8","CG852"
";5EI0D5U",";UEI04RJ","OST  ","RDGFM","2021-03-03 00:00:00","","","","SMANZANO","SMANZANO","2020-10-13 21:10:32","2020-10-13 21:10:32","NONE","CG852"
";5EI0D5V",";UEI04RJ","OST  ","RDGDP","2021-03-03 00:00:00","","","","SMANZANO","SMANZANO","2020-10-13 21:10:32","2020-10-13 21:10:32","3","CG852"
";5EI0D5W",";UEI04RJ","OST  ","RDGDM","2021-03-03 00:00:00","","","","SMANZANO","SMANZANO","2020-10-13 21:10:32","2020-10-13 21:10:32","NONE","CG852"
";5EI0D5X",";UEI04RJ","OST  ","RDGAM","2021-03-03 00:00:00","","","","SMANZANO","SMANZANO","2020-10-13 21:10:32","2020-10-13 21:10:32","BASEF","CG852"
";5EI0D5Y",";UEI04RQ","ORT  ","ALLIN","2021-03-03 00:00:00","","0.04","","SMANZANO","SMANZANO","2020-10-13 21:10:32","2020-10-13 21:10:32","","CG852"
";5EI0D6I",";UEI04RJ","OST  ","OSTPO","2021-03-03 00:00:00","","","","SMANZANO","SMANZANO","2020-10-13 21:10:32","2020-10-13 21:10:32","USDLI","CG852"
";5EI0D6M",";UEI04RQ","ORT  ","OSTSD","2021-03-03 00:00:00","","0.02","","SMANZANO","SMANZANO","2020-10-13 21:10:32","2020-10-13 21:10:32","","CG852"
";5EI0D6O",";UEI04RQ","ORT  ","OSTNM","2021-03-03 00:00:00","","","","SMANZANO","SMANZANO","2020-10-13 21:10:32","2020-10-13 21:10:32","NMFCF","CG852"
";5EI0D6Q",";UEI04RQ","ORT  ","OSTNA","2021-03-03 00:00:00","","","","SMANZANO","SMANZANO","2020-10-13 21:10:32","2020-10-13 21:10:32","","CG852"
";5EI0D6S",";UEI04RQ","ORT  ","OSTRB","2021-03-03 00:00:00","","","","SMANZANO","SMANZANO","2020-10-13 21:10:32","2020-10-13 21:10:32","G365","CG852"
";;EGHP77",";;EGHP76","NCS  ","FRS  ","2020-10-15 00:00:00","","0","","JOBMANGR","JOBMANGR","2020-09-14 06:36:19","2020-09-14 06:36:19","",""
";;EHIZZR",";;EHIZTH","ORT  ","OTPSS","2020-07-09 00:00:00","","","","CMARTILL","CMARTILL","2020-10-04 12:03:57","2020-10-04 12:03:57","OFF","CG852"
";;EHIZZS",";;EHIZTH","ORT  ","OSTPS","2020-07-09 00:00:00","","0","","CMARTILL","CMARTILL","2020-10-04 12:03:57","2020-10-04 12:03:57","","CG852"
";;EHJ00Z",";;EHIZTH","ORT  ","RWBRT","2020-07-09 00:00:00","","0.03","","CMARTILL","CMARTILL","2020-10-04 12:04:45","2020-10-04 12:04:45","","CG852"
";;EHJ02S",";;EHIZTH","ORT  ","OSTRT","2020-07-09 00:00:00","","0.03","","CMARTILL","CMARTILL","2020-10-04 12:04:45","2020-10-04 12:04:45","","CG852"
";;EHJ0BC",";;EHIZTH","ORT  ","OTPSS","2020-07-09 00:00:00","","","","CMARTILL","CMARTILL","2020-10-04 12:13:37","2020-10-04 12:13:37","OFF","CG852"
";;EHJ0BD",";;EHIZTH","ORT  ","OSTPS","2020-07-09 00:00:00","","0","","CMARTILL","CMARTILL","2020-10-04 12:13:37","2020-10-04 12:13:37","","CG852"
";?E500LT",";?E500KW","FRCVR","FREC ","2020-02-03 00:00:00","","","","WBAYERS ","WBAYERS ","2020-02-03 15:15:24","2020-02-03 15:15:24","BG_COL",""
";?EGHTKP",";?EGHTKO","NCS  ","FRS  ","2020-10-15 00:00:00","","0","","JOBMANGR","JOBMANGR","2020-09-14 07:35:09","2020-09-14 07:35:09","",""
";LEI0AZR",";LEI0AZQ","NCS  ","FRS  ","2021-03-02 00:00:00","","0","","SAMGR01 ","SAMGR01 ","2020-10-13 20:07:30","2020-10-13 20:07:30","",""
";OEHGFHA",";OEHGFH8","DFR  ","DEAFR","2021-01-18 00:00:00","","1","N","MIGGY_SU","MIGGY_SU","2020-10-03 01:07:09","2020-10-03 01:07:09","",""
";QE4GQ79","(JDP9HNW","FRA  ","FRA  ","2018-11-05 00:00:00","2018-11-09 00:00:00","-0.0039129","N","LOANIQ02","LOANIQ01","2020-01-24 07:59:03","2020-10-06 13:32:29","",""
";QE4GQ7D","(JDP9HPS","FRA  ","FRA  ","2018-11-05 00:00:00","2018-11-09 00:00:00","0.083523","N","LOANIQ02","LOANIQ01","2020-01-24 07:59:03","2020-10-06 13:32:29","",""
";QE4GQ7H","(JDP9I08","FRA  ","FRA  ","2018-11-05 00:00:00","2018-11-05 00:00:00","0.025348","N","LOANIQ02","LOANIQ01","2020-01-24 07:59:03","2020-10-02 22:08:52","",""
";QE4GQD4","(JDP9HL8","FRA  ","FRA  ","2011-06-15 00:00:00","2011-06-15 00:00:00","0.03674","N","LOANIQ02","LOANIQ02","2020-01-24 10:46:55","2020-01-27 12:45:18","",""
";TEHGERF",";TEHGERD","DFR  ","DEAFR","2021-01-18 00:00:00","","1","N","MIGGY_IN","MIGGY_IN","2020-10-03 01:01:48","2020-10-03 01:01:48","",""
";TEHGERW",";TEHGERU","DFR  ","DEAFR","2021-01-19 00:00:00","","2","","MIGGY_IN","MIGGY_IN","2020-10-03 01:02:29","2020-10-03 01:02:29","",""
";UEI054R",";UEI04RQ","ORT  ","OTPSS","2021-03-03 00:00:00","","","","SMANZANO","SMANZANO","2020-10-13 18:17:13","2020-10-13 18:17:13","OFF","CG852"
";UEI054S",";UEI04RQ","ORT  ","OSTPS","2021-03-03 00:00:00","","0","","SMANZANO","SMANZANO","2020-10-13 18:17:13","2020-10-13 18:17:13","","CG852"
";UEI055P",";UEI04RQ","ORT  ","RWBRT","2021-03-03 00:00:00","","0.02","","SMANZANO","SMANZANO","2020-10-13 18:18:25","2020-10-13 18:18:25","","CG852"
";UEI0566",";UEI04RQ","ORT  ","OSTRT","2021-03-03 00:00:00","","0.02","","SMANZANO","SMANZANO","2020-10-13 18:18:25","2020-10-13 18:18:25","","CG852"
"=-EEO338","=-EEO337","NCS  ","FRS  ","2020-07-07 00:00:00","","0","","RPTMGR01","RPTMGR01","2020-08-09 21:24:50","2020-08-09 21:24:50","",""
"=.EGJ6U5","=.EGJ6U4","NCS  ","FRS  ","2020-10-16 00:00:00","","0","","JOBMANGR","JOBMANGR","2020-09-15 02:45:14","2020-09-15 02:45:14","",""
"=:EGJEK0","=:EGJEJZ","NCS  ","FRS  ","2020-10-16 00:00:00","","0","","JOBMANGR","JOBMANGR","2020-09-15 05:04:06","2020-09-15 05:04:06","",""
"=;EJ2YZ7","=;EJ2YX8","ORT  ","OTPSS","2021-09-15 00:00:00","","","","C116594 ","C116594 ","2020-11-03 19:53:31","2020-11-03 19:53:31","OFF","CG852"
"=;EJ2YZ8","=;EJ2YX8","ORT  ","OSTPS","2021-09-15 00:00:00","","0","","C116594 ","C116594 ","2020-11-03 19:53:31","2020-11-03 19:53:31","","CG852"
"=;EJ2YZO","=;EJ2YX8","ORT  ","RWBRT","2021-09-15 00:00:00","","0.03","","C116594 ","C116594 ","2020-11-03 19:53:46","2020-11-03 19:53:46","","CG852"
"=;EJ2YZZ","=;EJ2YX8","ORT  ","OSTRT","2021-09-15 00:00:00","","0.03","","C116594 ","C116594 ","2020-11-03 19:53:46","2020-11-03 19:53:46","","CG852"
"=BEIF2WP","=-EIF208","IBC  ","OSTFX","2021-05-04 00:00:00","","1","","MGRRON01","MGRRON01","2020-10-21 18:44:47","2020-10-21 18:44:47","",""
"=HEI1RWB","J6EHZYDK","FRA  ","FRA  ","2020-01-01 00:00:00","2020-01-01 00:00:00","0.05244776","N","LOANIQ01","LOANIQ01","2020-10-14 11:31:26","2020-10-14 11:47:18","",""
"=HEI1RWI","J6EHZYDN","FRA  ","FRA  ","2020-01-01 00:00:00","2020-01-01 00:00:00","0.05244776","N","LOANIQ01","LOANIQ01","2020-10-14 11:31:27","2020-10-14 11:47:19","",""
"=HEI1RWU","J6EHZYDK","FRA  ","FRA  ","2020-01-02 00:00:00","2020-01-02 00:00:00","0.02114579","N","LOANIQ01","LOANIQ01","2020-10-14 11:47:18","2020-10-14 11:57:20","",""
"=HEI1RX2","J6EHZYDN","FRA  ","FRA  ","2020-01-02 00:00:00","2020-01-02 00:00:00","0.02114579","N","LOANIQ01","LOANIQ01","2020-10-14 11:47:19","2020-10-14 11:57:21","",""
"=HEI1RXH","J6EHZYDK","FRA  ","FRA  ","2020-01-03 00:00:00","2020-01-03 00:00:00","0.01256985","N","LOANIQ01","LOANIQ01","2020-10-14 11:57:20","2020-10-14 12:09:24","",""
"=HEI1RXS","J6EHZYDN","FRA  ","FRA  ","2020-01-03 00:00:00","2020-01-03 00:00:00","0.01256985","N","LOANIQ01","LOANIQ01","2020-10-14 11:57:21","2020-10-14 12:09:24","",""
"=HEI1RYA","J6EHZYDK","FRA  ","FRA  ","2020-01-04 00:00:00","2020-01-04 00:00:00","0.04333259","N","LOANIQ01","LOANIQ01","2020-10-14 12:09:24","2020-10-14 16:44:39","",""
"=HEI1RYO","J6EHZYDN","FRA  ","FRA  ","2020-01-04 00:00:00","2020-01-04 00:00:00","0.04333259","N","LOANIQ01","LOANIQ01","2020-10-14 12:09:24","2020-10-14 16:44:42","",""
"=HEI1RZK","$=EC8T9F","CCY  ","CCYFX","2020-04-21 00:00:00","2020-04-21 00:00:00","0.033142432919716","N","LOANIQ01","LOANIQ01","2020-10-14 12:40:48","2020-10-14 14:56:54","",""
"=HEI1RZX","$=EC8T9Z","CCY  ","CCYFX","2020-04-21 00:00:00","2020-04-21 00:00:00","0.033146464614657","N","LOANIQ01","LOANIQ01","2020-10-14 12:40:48","2020-10-14 14:56:54","",""
"=HEI1S0A","$=EC8T9P","CCY  ","CCYFX","2020-04-21 00:00:00","2020-04-21 00:00:00","0.033144267384085","N","LOANIQ01","LOANIQ01","2020-10-14 12:40:48","2020-10-14 14:56:54","",""
"=HEI1S0N","$=EC8TA9","CCY  ","CCYFX","2020-04-21 00:00:00","2020-04-21 00:00:00","2.72108843537415","N","LOANIQ01","LOANIQ01","2020-10-14 12:40:49","2020-10-14 14:56:55","",""
"=HEI1S10","$=EC8TAJ","CCY  ","CCYFX","2020-04-21 00:00:00","2020-04-21 00:00:00","2.72071826962318","N","LOANIQ01","LOANIQ01","2020-10-14 12:40:49","2020-10-14 14:56:55","",""
"=HEI1S1D","$=EC8TAT","CCY  ","CCYFX","2020-04-21 00:00:00","2020-04-21 00:00:00","0.033147552351587","N","LOANIQ01","LOANIQ01","2020-10-14 12:40:49","2020-10-14 14:56:55","",""
"=HEI1S1Q","$=EC8TB3","CCY  ","CCYFX","2020-04-21 00:00:00","2020-04-21 00:00:00","0.033146827185702","N","LOANIQ01","LOANIQ01","2020-10-14 12:40:49","2020-10-14 14:56:55","",""
"=HEI1S23","$=EC8TBD","CCY  ","CCYFX","2020-04-21 00:00:00","2020-04-21 00:00:00","0.033144629907062","N","LOANIQ01","LOANIQ01","2020-10-14 12:40:49","2020-10-14 14:56:55","",""
"=HEI1S2G","$=EC8TBX","CCY  ","CCYFX","2020-04-21 00:00:00","2020-04-21 00:00:00","0.033143893883858","N","LOANIQ01","LOANIQ01","2020-10-14 12:40:49","2020-10-14 14:56:55","",""
"=HEI1S2T","$=EC8TBN","CCY  ","CCYFX","2020-04-21 00:00:00","2020-04-21 00:00:00","0.033147925934274","N","LOANIQ01","LOANIQ01","2020-10-14 12:40:49","2020-10-14 14:56:55","",""
"=HEI1S36","$=EC8TC7","CCY  ","CCYFX","2020-04-21 00:00:00","2020-04-21 00:00:00","0.033142070444796","N","LOANIQ01","LOANIQ01","2020-10-14 12:40:49","2020-10-14 14:56:56","",""
"=HEI1S3J","$=EC8TCH","CCY  ","CCYFX","2020-04-21 00:00:00","2020-04-21 00:00:00","0.033145365962957","N","LOANIQ01","LOANIQ01","2020-10-14 12:40:50","2020-10-14 14:56:55","",""
"=HEI1S3W","$=EC8TCR","CCY  ","CCYFX","2020-04-21 00:00:00","2020-04-21 00:00:00","0.033141707977806","N","LOANIQ01","LOANIQ01","2020-10-14 12:40:50","2020-10-14 14:56:56","",""
"=HEI1S49","$=EC8TD1","CCY  ","CCYFX","2020-04-21 00:00:00","2020-04-21 00:00:00","0.099099090171253","N","LOANIQ01","LOANIQ01","2020-10-14 12:40:50","2020-10-14 14:56:56","",""
"=HEI1S4M","$=EC8TDB","CCY  ","CCYFX","2020-04-21 00:00:00","2020-04-21 00:00:00","0.033147189764678","N","LOANIQ01","LOANIQ01","2020-10-14 12:40:50","2020-10-14 14:56:56","",""
"=HEI1S4Z","$=EC8TDV","CCY  ","CCYFX","2020-04-21 00:00:00","2020-04-21 00:00:00","0.3003003003003","N","LOANIQ01","LOANIQ01","2020-10-14 12:40:50","2020-10-14 14:56:56","",""
"=HEI1S5C","$=EC8TDL","CCY  ","CCYFX","2020-04-21 00:00:00","2020-04-21 00:00:00","0.033143531376981","N","LOANIQ01","LOANIQ01","2020-10-14 12:40:50","2020-10-14 14:56:56","",""
"=HEI1S5P","$=EC8TE5","CCY  ","CCYFX","2020-04-21 00:00:00","2020-04-21 00:00:00","0.03314499243797","N","LOANIQ01","LOANIQ01","2020-10-14 12:40:50","2020-10-14 14:56:56","",""
"=HEI1S62","$=EC8TEF","CCY  ","CCYFX","2020-04-21 00:00:00","2020-04-21 00:00:00","0.033142806387017","N","LOANIQ01","LOANIQ01","2020-10-14 12:40:50","2020-10-14 14:56:56","",""
"=HEI1WN3","J6EHZYDK","FRA  ","FRA  ","2020-01-05 00:00:00","2020-01-05 00:00:00","0.05333259","N","LOANIQ01","LOANIQ01","2020-10-14 16:44:39","2020-10-14 16:56:38","",""
"=HEI1WNK","J6EHZYDN","FRA  ","FRA  ","2020-01-05 00:00:00","2020-01-05 00:00:00","0.05333259","N","LOANIQ01","LOANIQ01","2020-10-14 16:44:42","2020-10-14 16:56:38","",""
"=HEI1WOA","J6EHZYDK","FRA  ","FRA  ","2020-01-06 00:00:00","2020-01-06 00:00:00","0.06333259","N","LOANIQ01","LOANIQ01","2020-10-14 16:56:38","2020-10-14 17:08:41","",""
"=HEI1WOU","J6EHZYDN","FRA  ","FRA  ","2020-01-06 00:00:00","2020-01-06 00:00:00","0.06333259","N","LOANIQ01","LOANIQ01","2020-10-14 16:56:38","2020-10-14 17:08:41","",""
"=HEI1WYQ","J6EHZYDK","FRA  ","FRA  ","2020-01-07 00:00:00","","0.07333259","","LOANIQ01","LOANIQ01","2020-10-14 17:08:41","2020-10-14 17:08:41","",""
"=HEI1WZD","J6EHZYDN","FRA  ","FRA  ","2020-01-07 00:00:00","","0.07333259","","LOANIQ01","LOANIQ01","2020-10-14 17:08:41","2020-10-14 17:08:41","",""
