"SIC_CDE_SIC","SIC_CDE_COUNTRY","SIC_DSC_SIC","SIC_CDE_CPIC","SIC_IND_ACTIVE","SIC_IND_MAY_DEACT","SIC_UID_REC_CREATE","SIC_UID_REC_UPDATE","SIC_TSP_REC_CREATE","SIC_TSP_REC_UPDATE","SIC_CDE_SIC_MAP","SIC_IND_1098_ELIG"
"621999    ","NS","All Other Miscellaneous Ambulatory Health Care Ser","4906 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:59","49   ","N"
"622110    ","NS","General Medical and Surgical Hospitals            ","4911 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:59","49   ","N"
"622111    ","NS","Multi-Hospital Systems Not-For-Profit             ","4911 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:59","49   ","N"
"622112    ","NS","Urban Hospitals For Profit                        ","4910 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:59","49   ","N"
"622113    ","NS","Large Standalone Urban/Suburban Hospitals Not For ","4911 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:59","49   ","N"
"622114    ","NS","Rural Hospitals For Profit                        ","4910 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:59","49   ","N"
"622115    ","NS","Small Standalone Urban/Suburban Hospitals Not For ","4911 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:59","49   ","N"
"622116    ","NS","Long-Term Acute-Care Hospitals For Profit         ","4910 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:59","49   ","N"
"622117    ","NS","Standalone Rural Hospitals Not For Profit         ","4911 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:59","49   ","N"
"622118    ","NS","All Other For-Profit Hospitals                    ","4910 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:59","49   ","N"
"622119    ","NS","Children's Hospitals Not For Profit               ","4911 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:00","49   ","N"
"622129    ","NS","All Other Not For Profit Hospitals                ","4911 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:00","49   ","N"
"622201    ","NS","Psychiatric and Substance Abuse Hospitals For Pro ","4910 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:00","49   ","N"
"622202    ","NS","Specialty (except Psychiatric and Substance Abuse)","4910 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:00","49   ","N"
"622210    ","NS","Psychiatric and Substance Abuse Hospitals Not For ","4911 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:00","49   ","N"
"622301    ","NS","Assisted Living Residences                        ","4913 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:00","49   ","N"
"622310    ","NS","Specialty (except Psychiatric and Substance Abuse)","4911 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:00","49   ","N"
"623110    ","NS","Skilled Nursing--Standalone Facilities            ","4912 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:00","49   ","N"
"623115    ","NS","Skilled Nursing--Multi-Facility Systems           ","4912 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:00","49   ","N"
"623210    ","NS","Residential Mental Retardation Facilities         ","4912 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:00","49   ","N"
"623220    ","NS","Residential Mental Health and Substance Abuse Faci","4912 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:00","49   ","N"
"623311    ","NS","Continuing Care Retirement Communities (CCRCs) Fo ","4916 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:00","49   ","N"
"623312    ","NS","Homes for the Elderly                             ","4916 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:00","49   ","N"
"623315    ","NS","Continuing Care Retirement Communities (CCRCs) No ","4916 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:00","49   ","N"
"623990    ","NS","Other Residential Care Facilities                 ","7302 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:00","73   ","N"
"624110    ","NS","Child and Youth Services                          ","7302 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:01","73   ","N"
"624120    ","NS","Services for the Elderly and Persons with Disabili","7302 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:01","73   ","N"
"624190    ","NS","Other Individual and Family Services              ","7302 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:01","73   ","N"
"624210    ","NS","Community Food Services                           ","7302 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:01","73   ","N"
"624221    ","NS","Temporary Shelters                                ","7302 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:01","73   ","N"
"624229    ","NS","Other Community Housing Services                  ","7302 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:01","73   ","N"
"624230    ","NS","Emergency and Other Relief Services               ","7302 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:01","73   ","N"
"624310    ","NS","Vocational Rehabilitation Services                ","7302 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:01","73   ","N"
"624410    ","NS","Child Day Care Services                           ","7302 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:01","73   ","N"
"711110    ","NS","Theater Companies and Dinner Theaters             ","7303 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:01","73   ","N"
"711120    ","NS","Dance Companies                                   ","7303 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:01","73   ","N"
"711130    ","NS","Musical Groups and Artists                        ","7303 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:01","73   ","N"
"711190    ","NS","Other Performing Arts Companies                   ","7303 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:02","73   ","N"
"711201    ","NS","Diversified Professional Sports                   ","7801 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:02","78   ","N"
"711202    ","NS","Professional Football                             ","7801 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:02","78   ","N"
"711203    ","NS","Professional Baseball                             ","7801 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:02","78   ","N"
"711204    ","NS","Professional Basketball                           ","7801 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:02","78   ","N"
"711205    ","NS","Professional Hockey                               ","7801 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:02","78   ","N"
"711206    ","NS","Stadiums and Arenas for Major League Sports       ","7801 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:02","78   ","N"
"711211    ","NS","Sports Teams and Clubs                            ","7801 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:02","78   ","N"
"711212    ","NS","Race Tracks (except Horse and Greyhound Tracks)   ","7801 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:02","78   ","N"
"711219    ","NS","Other Spectator Sports                            ","7801 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:02","78   ","N"
"711310    ","NS","Companies Promoting Sports and Entertainment With ","7801 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:02","78   ","N"
"711320    ","NS","Companies Promoting Sports and Entertainment Witho","7801 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:02","78   ","N"
"711410    ","NS","Individuals Promoting Sports and Entertainment    ","7801 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:02","78   ","N"
"711510    ","NS","Independent Artists Writers and Performers        ","7303 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:03","73   ","N"
"712110    ","NS","Museums                                           ","7303 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:03","73   ","N"
"712120    ","NS","Historical Sites                                  ","7303 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:03","73   ","N"
"712130    ","NS","Zoos and Botanical Gardens                        ","7303 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:03","73   ","N"
"712190    ","NS","Nature Parks and Other Similar Institutions       ","7303 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:03","73   ","N"
"713110    ","NS","Amusement and Theme Parks                         ","3507 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:03","35   ","N"
"713120    ","NS","Amusement Arcades                                 ","3507 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:03","35   ","N"
"713210    ","NS","Casinos (except Casino Hotels)                    ","7602 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:03","76   ","N"
"713215    ","NS","Native American Gaming                            ","7602 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:03","76   ","N"
"713290    ","NS","Other Gambling Industries                         ","7602 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:03","76   ","N"
"713295    ","NS","Horse and Greyhound Tracks                        ","7602 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:03","76   ","N"
"713902    ","NS","Golf Courses Daily Fee                            ","3511 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:03","35   ","N"
"713910    ","NS","Membership Golf Courses and Country Clubs         ","3511 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:04","35   ","N"
"713920    ","NS","Skiing Facilities                                 ","3507 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:04","35   ","N"
"713930    ","NS","Marinas                                           ","3507 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:04","35   ","N"
"713940    ","NS","Fitness and Recreational Sports Centers           ","3507 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:04","35   ","N"
"713950    ","NS","Bowling Centers                                   ","3507 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:04","35   ","N"
"713990    ","NS","All Other Amusement and Recreation Industries     ","3507 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:04","35   ","N"
"721102    ","NS","Time-Share and Other Membership-Basis Hotels      ","3502 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:04","35   ","N"
"721103    ","NS","Hotel Franchisers and Managers                    ","3502 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:04","35   ","N"
"721104    ","NS","Resort Developments                               ","3502 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:04","35   ","N"
"721105    ","NS","Resorts (excluding Resort Developments)           ","3502 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:04","35   ","N"
"721110    ","NS","Hotels (except Casino Hotels) and Motels          ","5519 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:04","55   ","N"
"721120    ","NS","Casino Hotels                                     ","7602 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:04","76   ","N"
"721191    ","NS","Bed-and-Breakfast Inns                            ","3502 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:04","35   ","N"
"721199    ","NS","All Other Traveler Accommodation                  ","3506 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:05","35   ","N"
"721211    ","NS","RV (Recreational Vehicle Parks) and Campgrounds   ","3507 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:05","35   ","N"
"721214    ","NS","Recreational and Vacation Camps (except Campground","3507 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:05","35   ","N"
"721310    ","NS","Rooming and Boarding Houses                       ","3502 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:05","35   ","N"
"722202    ","NS","Limited-Service Restaurants Non-Franchise         ","7701 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:05","77   ","N"
"722203    ","NS","Limited-Service Restaurants Franchise             ","7702 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:50:05","77   ","N"
"533102    ","NS","Oil Royalty Traders                               ","1103 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:43","11   ","N"
"533110    ","NS","Owners and Lessors of Nonfinancial Intangible Asse","5313 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:44","53   ","N"
"541110    ","NS","Offices of Lawyers                                ","8201 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:44","82   ","N"
"541120    ","NS","Offices of Notaries                               ","2406 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:44","24   ","N"
"541191    ","NS","Title Abstract and Settlement Offices             ","2415 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:44","24   ","N"
"541199    ","NS","All Other Legal Services                          ","8201 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:44","82   ","N"
"541211    ","NS","Offices of Certified Public Accountants           ","2406 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:44","24   ","N"
"541213    ","NS","Tax Preparation Services                          ","2406 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:44","24   ","N"
"541214    ","NS","Payroll Services                                  ","2412 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:44","24   ","N"
"541219    ","NS","Other Accounting Services                         ","2406 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:44","24   ","N"
"541310    ","NS","Architectural Services                            ","1901 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:44","19   ","N"
"541320    ","NS","Landscape Architectural Services                  ","2416 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:44","24   ","N"
"541330    ","NS","Engineering Services                              ","2416 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:44","24   ","N"
"541340    ","NS","Drafting Services                                 ","2416 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:45","24   ","N"
"541350    ","NS","Building Inspection Services                      ","2416 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:45","24   ","N"
"541360    ","NS","Geophysical Surveying and Mapping Services        ","2416 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:45","24   ","N"
"541370    ","NS","Surveying and Mapping (except Geophysical) Service","2416 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:45","24   ","N"
"541380    ","NS","Testing Laboratories                              ","2416 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:45","24   ","N"
"541410    ","NS","Interior Design Services                          ","2406 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:45","24   ","N"
"541420    ","NS","Industrial Design Services                        ","2406 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:45","24   ","N"
"541430    ","NS","Graphic Design Services                           ","2401 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:45","24   ","N"
"541490    ","NS","Other Specialized Design Services                 ","2406 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:45","24   ","N"
"541511    ","NS","Custom Computer Programming Services              ","5701 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:45","57   ","N"
"541512    ","NS","Computer Systems Design Services                  ","5701 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:45","57   ","N"
"541513    ","NS","Computer Facilities Management Services           ","5701 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:45","57   ","N"
"541515    ","NS","Systems Software                                  ","5802 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:46","58   ","N"
"541519    ","NS","Other Computer Related Services                   ","5701 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:46","57   ","N"
"541611    ","NS","Administrative Mgt and General Management Consulti","2406 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:46","24   ","N"
"541612    ","NS","Human Resources and Executive Search Consulting Se","2412 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:46","24   ","N"
"541613    ","NS","Marketing Consulting Services                     ","3601 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:46","36   ","N"
