CFL_RID_CASHFLOW,CFL_AMT_CASHFLOW,CFL_AMT_MATCHED,CFL_AMT_PRINCIPAL,CFL_AMT_FEE,CFL_AMT_INTEREST,CFL_IND_BORR_AGENT,CFL_CDE_BRANCH,CFL_CDE_BUS_TRAN,CFL_CDE_CURRENCY,CFL_CID_CUSTOMER,CFL_RID_REM_INSTR,CFL_RID_CUS_SVC_GR,CFL_RID_TRANS,CFL_CDE_TRAN_TYPE,CFL_CDE_DIRECTION,CFL_TSP_REC_CREATE,CFL_TSP_REC_UPDATE,CFL_UID_REC_CREATE,CFL_UID_REC_UPDATE,CFL_CDE_PRIORITY,CFL_IND_FLOAT,CFL_IND_BENEFCIARY,CFL_AMT_OVER_SHORT,CFL_CDE_STATUS,CFL_CDE_EXPENSE,CFL_XID_BENF_ACCT,CFL_CDE_BENF_TYPE,CFL_XID_CHIPS_UID,CFL_NME_DDA_ACCT,CFL_CDE_DIVISION,CFL_CDE_PAY_METHOD,CFL_TXT_CASH_NUM,CFL_PID_DEAL,CFL_PID_FACILITY,CFL_RID_PART_AGR,CFL_XID_ACCOUNT,CFL_RID_CHILD_TRAN,CFL_RID_CASH_TEMPL,CFL_DTE_TARGET,CFL_RID_PARENT,CFL_TXT_PAY_REFNCE,CFL_TXT_COMMENT,CFL_CDE_SETTLE_CCY,CFL_RTE_FX_RATE,CFL_AMT_SETTLEMENT,CFL_AMT_VAT,CFL_AMT_LATE_FEE,CFL_AMT_ESCROW,CFL_XID_CUSTODY_AC,CFL_IND_SAVINGS_AC,CFL_TXT_CHK_NUM
:+EH8REO,200000,0,200000,0,0,Y,CG852,"LNDR ",EUR,)?EF8978,"NONE    ",)0EF8ARV,:+EH7WZI,OTR,"TO   ",2020-09-28 12:18:59,2020-09-28 12:43:35,SMANZANO,MANZANOM,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,YZEFEWH5,YZEFEXAM,,,,,2020-07-07 00:00:00,:+EH8REO," ",,EUR,1,200000,0,0,0,,N,
QKEH8404,11250,0,11250,0,0,N,CG852,"LNDR ",EUR,A$DPARLG,"NONE    ",U)E9BKCG,QKEH83VE,OTR,"FROM ",2020-09-28 12:59:57,2020-10-08 09:57:54,LIQUSR05,LIQSVR02,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,IREFMCO3,I:EFMEGK,2NEFMSZC,,,,2020-07-07 00:00:00,QKEH8404," ",,EUR,1,11250,0,0,0,,N,
QKEH8408,22500,0,22500,0,0,Y,CG852,"LNDR ",EUR,)?EF8978,"NONE    ",)0EF8ARV,QKEH83VE,OTR,"TO   ",2020-09-28 12:59:57,2020-10-08 09:57:54,LIQUSR05,LIQSVR02,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,IREFMCO3,I:EFMEGK,,,,,2020-07-07 00:00:00,QKEH8408," ",,EUR,1,22500,0,0,0,,N,
Q?EH8BJP,4450,0,4450,0,0,N,CG852,"LNDR ",EUR,A$DPARLG,"NONE    ",U)E9BKCG,Q?EH8BF8,OTR,"FROM ",2020-09-28 14:26:22,2020-10-01 12:24:08,LIQUSR05,LIQSVR04,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,IREFMCO3,I:EFMEGK,2NEFMSZC,,,,2020-07-07 00:00:00,Q?EH8BJP," ",,EUR,1,4450,0,0,0,,N,
Q?EH8BJN,8900,0,8900,0,0,Y,CG852,"LNDR ",EUR,)?EF8978,"NONE    ",)0EF8ARV,Q?EH8BF8,OTR,"TO   ",2020-09-28 14:26:22,2020-10-01 12:24:08,LIQUSR05,LIQSVR04,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,IREFMCO3,I:EFMEGK,,,,,2020-07-07 00:00:00,Q?EH8BJN," ",,EUR,1,8900,0,0,0,,N,
LFEH9Q5Q,10000,0,0,10000,0,Y,CG852,FEEPY,EUR,)?EF8978,"NONE    ",)0EF8ARV,LFEH9Q3Y,ACP,"FROM ",2020-09-28 17:39:09,2020-09-28 17:41:06,SMANZANO,MANZANOS,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,YZEFEWH5,YZEFEXAM,,,,,2020-07-07 00:00:00,LFEH9Q5Q," ",,EUR,1,10000,0,0,0,,N,
GPEH9QVT,1200000,0,1200000,0,0,Y,CG852,"LNDR ",EUR,)?EF8978,"NONE    ",)0EF8ARV,GPEH9QR0,OTR,"TO   ",2020-09-29 10:58:16,2020-09-29 11:16:31,JAQUITAN,JANICEA2,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,IREFMCO3,I:EFMEGK,,,,,2020-07-07 00:00:00,GPEH9QVT," ",,EUR,1,1200000,0,0,0,,N,
GPEH9QVP,600000,0,600000,0,0,N,CG852,"LNDR ",EUR,A$DPARLG,"NONE    ",U)E9BKCG,GPEH9QR0,OTR,"FROM ",2020-09-29 10:58:16,2020-09-29 11:17:42,JAQUITAN,JANICEA2,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,IREFMCO3,I:EFMEGK,2NEFMSZC,,,,,GPEH9QVP," ",,EUR,1,600000,0,0,0,,N,
GZEH9RLT,10000,0,0,10000,0,Y,CG852,FEEPY,EUR,)?EF8978,"NONE    ",)0EF8ARV,GZEH9RKP,ACP,"TO   ",2020-09-29 11:29:36,2020-09-29 11:34:22,MANZANOS,MANZANOM,"     ",N,N,0,CNCLD,,"                                  ",,,,,"IMT  ",,YZEFEWH5,YZEFEXAM,,,,,2020-07-07 00:00:00,GZEH9RLT," ",,EUR,1,10000,0,0,0,,N,
G)EH9SWA,1300000,0,1300000,0,0,Y,CG852,"LNDR ",EUR,ZHEF7YY1,"NONE    ",9ZEF82FE,G)EH9SQV,OTR,"TO   ",2020-09-29 11:33:01,2020-09-29 11:35:36,JAQUITAN,JANICEA2,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,9ZEF82FK,9ZEF82GL,,,,,2020-07-07 00:00:00,G)EH9SWA," ",,EUR,1,1300000,0,0,0,,N,
GTEH9SF6,10000,0,0,10000,0,Y,CG852,FEEPY,EUR,)?EF8978,)?EF897Y,)0EF8ARV,GZEH9RKP,ACP,"TO   ",2020-09-29 11:34:22,2020-09-29 11:34:22,MANZANOM,MANZANOM,"     ",N,N,0,"PEND ",,"                                  ",,,,,"NONE ",,YZEFEWH5,YZEFEXAM,,,,,,GTEH9SF6," ",,EUR,1,10000,0,0,0,,N,
+SEHA2KF,1000,0,0,1000,0,Y,CG852,EVTFP,EUR,ZHEF7YY1,"NONE    ",9ZEF82FE,+)EH9YF8,EFP,"FROM ",2020-09-29 15:03:33,2020-10-01 10:05:50,JAQUITAN,JAQUITAN,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,9ZEF82FK,9ZEF82GL,,,,,,+SEHA2KF," ",,EUR,1,1000,0,0,0,,N,
*.EHA6WZ,20000,0,20000,0,0,Y,CG852,PRINP,EUR,)?EF8978,"NONE    ",)0EF8ARV,*.EHA6VK,OTR,"FROM ",2020-09-29 16:40:17,2020-09-29 18:10:27,SMANZANO,SMANZANO,"     ",N,N,0,CNCLD,,"                                  ",,,,,"IMT  ",,YZEFEWH5,YZEFEXAM,,,,,2020-07-08 00:00:00,*.EHA6WZ," ",,EUR,1,20000,0,0,0,,N,
*CEHA7RY,19000,0,19000,0,0,Y,CG852,PRINP,EUR,)?EF8978,"NONE    ",)0EF8ARV,*CEHA7QJ,OTR,"FROM ",2020-09-29 17:21:20,2020-09-30 11:40:13,SMANZANO,SMANZANO,"     ",N,N,0,CNCLD,,"                                  ",,,,,"IMT  ",,YZEFEWH5,YZEFEXAM,,,,,2020-10-07 00:00:00,*CEHA7RY," ",,EUR,1,19000,0,0,0,,N,
+REHA6ON,0.59,0,0,0,0.59,Y,CG852,INTPY,EUR,SIEESUTN,"NONE    ",S#EESVPO,+REH9YQF,ACP,"FROM ",2020-09-29 17:53:04,2020-10-06 19:06:00,CMARTILL,LIQUSR03,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,(7EFGXIA,(7EFGXST,,,,,,+REHA6ON," ",,EUR,1,0.59,0,0,0,,N,
*IEHAD8K,20000,0,20000,0,0,Y,CG852,PRINP,EUR,)?EF8978,)?EF897Y,)0EF8ARV,*.EHA6VK,OTR,"FROM ",2020-09-29 18:10:27,2020-09-29 18:10:27,SMANZANO,SMANZANO,"     ",N,N,0,"PEND ",,"                                  ",,,,,"NONE ",,YZEFEWH5,YZEFEXAM,,,,,,*IEHAD8K," ",,EUR,1,20000,0,0,0,,N,
+.EHBLA8,2.08,0,0,0,2.08,Y,CG852,REPRC,EUR,5QEF3VVU,5QEF3VX2,V8EF470J,+.EHBKXO,LRP,"FROM ",2020-09-30 10:05:59,2020-09-30 10:05:59,LIQUSR05,LIQUSR05,"     ",N,N,0,"DOIT ",,,,,,,"NONE ",,V8EF4706,"NONE    ",,,"I       ",,,+.EHBLA8," ",,EUR,1,2.08,0,0,0,,N,
+.EHBLIT,12300,0,12300,0,0,Y,CG852,"LNDR ",EUR,5QEF3VVU,"NONE    ",V8EF470J,+.EHBLFD,OTR,"TO   ",2020-09-30 10:13:06,2020-09-30 10:36:25,LIQUSR05,LIQSVR05,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,V8EF4706,V8EF471U,,,,,2020-07-08 00:00:00,+.EHBLIT," ",,EUR,1,12300,0,0,0,,N,
+.EHBLSO,21300,0,21300,0,0,Y,CG852,"LNDR ",EUR,5QEF3VVU,"NONE    ",V8EF470J,+.EHBLOT,OTR,"TO   ",2020-09-30 10:17:22,2020-09-30 10:33:24,LIQUSR05,LIQSVR05,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,V8EF4706,V8EF471U,,,,,2020-07-08 00:00:00,+.EHBLSO," ",,EUR,1,21300,0,0,0,,N,
"!REHBLJ4",21040.27,0,21000,0,40.27,Y,CG852,PAPER,EUR,)?EF8978,)?EF897Y,)0EF8ARV,*$EHA9E5,PCP,"FROM ",2020-09-30 11:58:13,2020-09-30 11:58:13,SMANZANO,SMANZANO,"     ",N,N,0,"PEND ",,"                                  ",,,,,"NONE ",,YZEFEWH5,"NONE    ",,,,,,"!REHBLJ4"," ",,EUR,1,21040.27,0,0,0,,N,
45EHC3IX,7561.64,0,0,7561.64,0,Y,CG852,FEEPY,EUR,ZHEF7YY1,"NONE    ",9ZEF82FE,4BEHC32S,ACP,"FROM ",2020-09-30 17:20:35,2020-10-01 11:17:09,JANICEA1,JAQUITAN,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,3.EFFDYP,3.EFFDZL,,,,,,45EHC3IX," ",,EUR,1,7561.64,0,0,0,,N,
Z;EHD5R3,1000,0,1000,0,0,N,CG852,"MCL  ",EUR,SIEESUTN,"NONE    ",S#EESVPO,Z;EHD5QN,MAT,"FROM ",2020-10-01 07:10:05,2020-10-01 17:15:08,LIQUSR03,LIQAPCP3,"     ",N,N,0,CNCLD,,"                                  ",,,,,"IMT  ",,Y5EFF54H,Y5EFF559,,,,Z;EHD5QP,2020-07-09 00:00:00,Z;EHD5R3," ",,EUR,1,1000,0,0,0,,N,
Z;EHD5SX,1100,0,1100,0,0,N,CG852,"MCL  ",EUR,SIEESUTN,"NONE    ",S#EESVPO,Z;EHD5SH,MAT,"TO   ",2020-10-01 07:15:19,2020-10-01 17:25:58,LIQUSR03,LIQUSR03,"     ",N,N,0,CNCLD,,"                                  ",,,,,"IMT  ",,Y5EFF54H,Y5EFF559,,,,Z;EHD5SJ,2020-07-09 00:00:00,Z;EHD5SX," ",,EUR,1,1100,0,0,0,,N,
9OEHDKC3,1,0,0,0,1,Y,CG852,REPRC,EUR,5QEF3VVU,"NONE    ",V8EF470J,9OEHDK3M,LRP,"FROM ",2020-10-01 10:33:10,2020-10-01 10:43:41,LIQUSR05,LIQUSR05,"     ",N,N,0,CNCLD,,"                                  ",,,,,"IMT  ",,V8EF4706,"NONE    ",,,"I       ",,2020-07-09 00:00:00,9OEHDKC3," ",,EUR,1,1,0,0,0,,N,
94EHDE1S,1000,0,0,1000,0,Y,CG852,EVTFP,EUR,ZHEF7YY1,"NONE    ",9ZEF82FE,94EHDE0W,EFP,"TO   ",2020-10-01 10:07:27,2020-10-01 10:09:06,JAQUITAN,JANICEA1,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,9ZEF82FK,9ZEF82GL,,,,,,94EHDE1S," ",,EUR,1,1000,0,0,0,,N,
9)EHDEUO,1000,0,0,1000,0,Y,CG852,EVTFP,EUR,ZHEF7YY1,"NONE    ",9ZEF82FE,9)EHDETD,EFP,"FROM ",2020-10-01 10:12:36,2020-10-01 10:14:21,JAQUITAN,JANICEA1,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,9ZEF82FK,9ZEF82GL,,,,,,9)EHDEUO," ",,EUR,1,1000,0,0,0,,N,
+OEH9ZB8,5000,0,0,5000,0,N,CG852,FEEPY,EUR,A$DPARLG,"NONE    ",U)E9BKCG,+OEH9Z95,ACP,"TO   ",2020-09-29 14:08:43,2020-09-29 14:08:43,JAQUITAN,JAQUITAN,"     ",N,N,0,"PEND ",,,,,,,"NONE ",,IREFMCO3,I:EFMEGK,2NEFMSZC,,,,,+OEH9ZB8," ",,EUR,1,5000,0,0,0,,,
+OEH9ZB6,10000,0,0,10000,0,Y,CG852,FEEPY,EUR,)?EF8978,)?EF897Y,)0EF8ARV,+OEH9Z95,ACP,"FROM ",2020-09-29 14:08:43,2020-09-29 14:08:43,JAQUITAN,JAQUITAN,"     ",N,N,0,"DOIT ",,,,,,,"NONE ",,IREFMCO3,I:EFMEGK,,,,,,+OEH9ZB6," ",,EUR,1,10000,0,0,0,,N,
0VEH9WWV,800,0,800,0,0,Y,CG852,PRINP,EUR,SIEESUTN,"NONE    ",S#EESVPO,0VEH9WVX,OTR,"FROM ",2020-09-29 14:19:56,2020-09-29 17:21:06,CMARTILL,CMARTILL,"     ",N,N,0,CNCLD,,"                                  ",,,,,"IMT  ",,(7EFGXIA,(7EFGXST,,,,,2020-07-08 00:00:00,0VEH9WWV," ",,EUR,1,800,0,0,0,,N,
+SEHA2JH,7561.64,0,0,7561.64,0,Y,CG852,FEEPY,EUR,ZHEF7YY1,"NONE    ",9ZEF82FE,0GEH9XL0,ACP,"FROM ",2020-09-29 14:56:03,2020-10-05 12:27:19,JAQUITAN,JAQUITAN,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,3.EFFDYP,3.EFFDZL,,,,,,+SEHA2JH," ",,EUR,1,7561.64,0,0,0,,N,
+REH9YU5,0.59,0,0,0,0.59,Y,CG852,INTPY,EUR,SIEESUTN,"NONE    ",S#EESVPO,+REH9YQF,ACP,"FROM ",2020-09-29 15:03:35,2020-09-29 17:53:04,CMARTILL,CMARTILL,"     ",N,N,0,CNCLD,,"                                  ",,,,,"IMT  ",,(7EFGXIA,(7EFGXST,,,,,2020-07-08 00:00:00,+REH9YU5," ",,EUR,1,0.59,0,0,0,,N,
+.EHA6TM,4400,0,4400,0,0,N,CG852,PAPER,EUR,A$DPARLG,"NONE    ",U)E9BKCG,+.EHA6D9,PCP,"FROM ",2020-09-29 15:56:05,2020-09-30 12:40:56,LIQUSR05,LIQUSR05,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,IREFMCO3,"NONE    ",2NEFMSZC,,,,2020-07-08 00:00:00,+.EHA6TM," ",,EUR,1,4400,0,0,0,,N,
+.EHA6TK,8800,0,8800,0,0,Y,CG852,PAPER,EUR,)?EF8978,"NONE    ",)0EF8ARV,+.EHA6D9,PCP,"TO   ",2020-09-29 15:56:05,2020-09-30 12:40:56,LIQUSR05,LIQUSR05,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,IREFMCO3,"NONE    ",,,,,2020-07-08 00:00:00,+.EHA6TK," ",,EUR,1,8800,0,0,0,,N,
+REHA1T1,24500,0,24500,0,0,Y,CG852,"LNDR ",EUR,SIEESUTN,"NONE    ",S#EESVPO,+REHA1FR,OTR,"TO   ",2020-09-29 16:06:31,2020-09-29 16:48:57,CMARTILL,RPTSUP01,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,(7EFGXIA,(7EFGXST,,,,,2020-07-08 00:00:00,+REHA1T1," ",,EUR,1,24500,0,0,0,,N,
*$EHA9GX,21040.27,0,21000,0,40.27,Y,CG852,PAPER,EUR,)?EF8978,"NONE    ",)0EF8ARV,*$EHA9E5,PCP,"FROM ",2020-09-29 17:55:48,2020-09-30 11:58:13,SMANZANO,SMANZANO,"     ",N,N,0,CNCLD,,"                                  ",,,,,"IMT  ",,YZEFEWH5,"NONE    ",,,,,2020-07-08 00:00:00,*$EHA9GX," ",,EUR,1,21040.27,0,0,0,,N,
+.EHBIWH,13200,0,13200,0,0,Y,CG852,"LNDR ",EUR,5QEF3VVU,"NONE    ",V8EF470J,+.EHBIRZ,OTR,"TO   ",2020-09-30 09:14:46,2020-09-30 09:33:53,LIQUSR05,LIQUSR05,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,V8EF4706,V8EF471U,,,,,2020-07-08 00:00:00,+.EHBIWH," ",,EUR,1,13200,0,0,0,,N,
+.EHBPHB,9990,0,9990,0,0,Y,CG852,PAPER,EUR,5QEF3VVU,"NONE    ",V8EF470J,+.EHBPAA,PCP,"TO   ",2020-09-30 11:36:49,2020-10-07 09:02:43,LIQUSR05,LIQSVR04,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,V8EF4706,"NONE    ",,,,,,+.EHBPHB," ",,EUR,1,9990,0,0,0,,N,
"!REHBLH0",19000,0,19000,0,0,Y,CG852,PRINP,EUR,)?EF8978,)?EF897Y,)0EF8ARV,*CEHA7QJ,OTR,"FROM ",2020-09-30 11:40:13,2020-09-30 11:40:13,SMANZANO,SMANZANO,"     ",N,N,0,"PEND ",,"                                  ",,,,,"NONE ",,YZEFEWH5,YZEFEXAM,,,,,,"!REHBLH0"," ",,EUR,1,19000,0,0,0,,N,
4BEHC33Q,7561.64,0,0,7561.64,0,Y,CG852,FEEPY,EUR,ZHEF7YY1,"NONE    ",9ZEF82FE,4BEHC32S,ACP,"FROM ",2020-09-30 17:14:03,2020-09-30 17:20:35,JAQUITAN,JANICEA1,"     ",N,N,0,CNCLD,,"                                  ",,,,,"IMT  ",,3.EFFDYP,3.EFFDZL,,,,,2020-07-09 00:00:00,4BEHC33Q," ",,EUR,1,7561.64,0,0,0,,N,
9.EHDFAN,1000,0,0,1000,0,Y,CG852,EVTFP,EUR,ZHEF7YY1,"NONE    ",9ZEF82FE,9.EHDF9R,EFP,"TO   ",2020-10-01 10:16:11,2020-10-01 10:36:27,JANICEA1,JANICEA2,"     ",N,N,0,CNCLD,,"                                  ",,,,,"IMT  ",,9ZEF82FK,9ZEF82GL,,,,,2020-07-09 00:00:00,9.EHDFAN," ",,EUR,1,1000,0,0,0,,N,
9(EHDG1S,1000,0,0,1000,0,Y,CG852,EVTFP,EUR,ZHEF7YY1,ZXEF80SO,9ZEF82FE,9.EHDF9R,EFP,"TO   ",2020-10-01 10:36:27,2020-10-01 10:36:27,JANICEA2,JANICEA2,"     ",N,N,0,"PEND ",,"                                  ",,,,,"NONE ",,9ZEF82FK,9ZEF82GL,,,,,,9(EHDG1S," ",,EUR,1,1000,0,0,0,,N,
9OEHDKF8,1,0,0,0,1,Y,CG852,REPRC,EUR,5QEF3VVU,5QEF3VX2,V8EF470J,9OEHDK3M,LRP,"FROM ",2020-10-01 10:43:41,2020-10-01 10:43:41,LIQUSR05,LIQUSR05,"     ",N,N,0,"PEND ",,"                                  ",,,,,"NONE ",,V8EF4706,"NONE    ",,,"I       ",,,9OEHDKF8," ",,EUR,1,1,0,0,0,,N,
9OEHDKP1,1.69,0,0,0,1.69,Y,CG852,REPRC,EUR,5QEF3VVU,"NONE    ",V8EF470J,9OEHDKFH,LRP,"FROM ",2020-10-01 10:53:47,2020-10-01 10:59:38,LIQUSR05,LIQUSR05,"     ",N,N,0,CNCLD,,"                                  ",,,,,"IMT  ",,V8EF4706,"NONE    ",,,"I       ",,2020-07-09 00:00:00,9OEHDKP1," ",,EUR,1,1.69,0,0,0,,N,
9OEHDKSL,1.69,0,0,0,1.69,Y,CG852,REPRC,EUR,5QEF3VVU,5QEF3VX2,V8EF470J,9OEHDKFH,LRP,"FROM ",2020-10-01 10:59:38,2020-10-01 10:59:38,LIQUSR05,LIQUSR05,"     ",N,N,0,"PEND ",,"                                  ",,,,,"NONE ",,V8EF4706,"NONE    ",,,"I       ",,,9OEHDKSL," ",,EUR,1,1.69,0,0,0,,N,
)AEHDGKT,756164.38,0,0,756164.38,0,Y,CG852,FEEPY,EUR,ZHEF7YY1,ZXEF80SO,9ZEF82FE,)AEHDGJQ,ACP,"TO   ",2020-10-01 11:06:22,2020-10-01 11:07:26,JAQUITAN,JANICEA1,"     ",N,N,0,"PEND ",,,,,,,"NONE ",,+OEH9ZC4,+OEH9ZD0,,,,,2020-07-09 00:00:00,)AEHDGKT," ",,EUR,1,756164.38,0,0,0,,N,
)AEHDGKV,302465.75,0,0,302465.75,0,N,CG852,FEEPY,EUR,A$DPARLG,"NONE    ",U)E9BKCG,)AEHDGJQ,ACP,"FROM ",2020-10-01 11:06:22,2020-10-01 11:07:51,JAQUITAN,JANICEA1,"     ",N,N,0,"PEND ",,,,,,,"NONE ",,+OEH9ZC4,+OEH9ZD0,+6EHA0BC,,,,,)AEHDGKV," ",,EUR,1,302465.75,0,0,0,,N,
)4EHDHFE,7561.64,0,0,7561.64,0,Y,CG852,FEEPY,EUR,ZHEF7YY1,"NONE    ",9ZEF82FE,)4EHDHEM,ACP,"TO   ",2020-10-01 11:18:24,2020-10-01 11:24:05,JAQUITAN,JANICEA1,"     ",N,N,0,CNCLD,,"                                  ",,,,,"IMT  ",,3.EFFDYP,3.EFFDZL,,,,,2020-07-09 00:00:00,)4EHDHFE," ",,EUR,1,7561.64,0,0,0,,N,
TYEHE2MI,2000,0,0,2000,0,Y,CG852,UFFBR,EUR,SIEESUTN,"NONE    ",S#EESVPO,.SEHE1LG,PTR,"FROM ",2020-10-01 20:14:09,2020-10-06 20:39:46,LIQUSR03,LIQUSR03,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,0REF4EYL,"NONE    ",,,,,,TYEHE2MI," ",,EUR,1,2000,0,0,0,,N,
.SEHE1NL,2000,0,0,2000,0,Y,CG852,UFFBR,EUR,SIEESUTN,"NONE    ",S#EESVPO,.SEHE1LG,PTR,"FROM ",2020-10-01 19:54:47,2020-10-01 20:14:09,LIQUSR03,LIQUSR03,"     ",N,N,0,CNCLD,,"                                  ",,,,,"IMT  ",,0REF4EYL,"NONE    ",,,,,2020-07-09 00:00:00,.SEHE1NL," ",,EUR,1,2000,0,0,0,,N,
3+EHFR6X,1200,0,1200,0,0,N,CG852,"MCL  ",EUR,SIEESUTN,SIEESUUM,S#EESVPO,3LEHFQE7,MAT,"TO   ",2020-10-02 16:36:15,2020-10-02 16:36:15,LIQUSR03,LIQUSR03,"     ",N,N,0,"PEND ",,"                                  ",,,,,"NONE ",,Y5EFF54H,Y5EFF559,,,,3LEHFQE9,,3+EHFR6X," ",,EUR,1,1200,0,0,0,,N,
$UEHMNW9,8650,0,8650,0,0,Y,CG852,"LNDR ",GBP,SIEESUTN,"NONE    ",S#EESVPO,$UEHMNNM,OTR,"TO   ",2020-10-06 11:20:36,2020-10-06 14:56:02,CMARTILL,RPTSUP01,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,(7EFGXIA,(7EFGXST,,,,,2020-07-09 00:00:00,$UEHMNW9," ",,GBP,1,8650,0,0,0,,N,
04EHQRR4,1000,0,1000,0,0,Y,CG852,REPRC,GBP,SIEESUTN,L*EGNKW6,S#EESVPO,04EHQPGB,LRP,"FROM ",2020-10-08 16:50:59,2020-10-08 16:50:59,CMARTILL,CMARTILL,"     ",N,N,0,"PEND ",,"                                  ",,,,,"NONE ",,(7EFGXIA,"NONE    ",,,"P       ",,,04EHQRR4," ",,GBP,1,1000,0,0,0,,N,
P9EHR04J,20,0,20,0,0,Y,CG852,"LNDR ",EUR,ZHEF7YY1,ZXEF80SO,9ZEF82FE,+REHQEDP,OTR,"TO   ",2020-10-08 21:53:34,2020-10-08 21:53:34,"C116594 ","C116594 ","     ",N,N,0,"PEND ",,"                                  ",,,,,"NONE ",,3.EFFDYP,3.EFFDZL,,,,,,P9EHR04J," ",,EUR,1,20,0,0,0,,N,
43EHS5UT,105.48,0,0,0,105.48,N,CG852,REPRC,EUR,Y@EFF0L8,Y@EFF0LT,Y@EFF16S,43EHS5JM,LRP,"TO   ",2020-10-09 09:32:51,2020-10-09 09:33:19,SMANZANO,SMANZANO,"     ",N,N,0,"DOIT ",,,,,,,"NONE ",,"#!EFTROA","NONE    ","#!EFU7Y6",,,,,43EHS5UT," ",,EUR,1,105.48,0,0,0,,N,
43EHS5UV,210.96,0,0,0,210.96,Y,CG852,REPRC,EUR,SIEESUTN,SIEESUUM,S#EESVPO,43EHS5JM,LRP,"FROM ",2020-10-09 09:32:51,2020-10-09 09:32:51,SMANZANO,SMANZANO,"     ",N,N,0,"DOIT ",,,,,,,"NONE ",,"#!EFTROA","NONE    ",,,"I       ",,,43EHS5UV," ",,EUR,1,210.96,0,0,0,,N,
4;EHS6YQ,100000,0,100000,0,0,Y,CG852,"LNDR ",EUR,SIEESUTN,"NONE    ",S#EESVPO,4;EHS6UI,OTR,"TO   ",2020-10-09 10:18:10,2020-10-09 10:23:12,SMANZANO,MANZANOM,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,"#!EFTROA","#!EFTRT9",,,,,2020-07-10 00:00:00,4;EHS6YQ," ",,EUR,1,100000,0,0,0,,N,
4;EHS6YS,50000,0,50000,0,0,N,CG852,"LNDR ",EUR,Y@EFF0L8,"NONE    ",Y@EFF16S,4;EHS6UI,OTR,"FROM ",2020-10-09 10:18:10,2020-10-09 10:23:12,SMANZANO,MANZANOM,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,"#!EFTROA","#!EFTRT9","#!EFU7Y6",,,,2020-07-10 00:00:00,4;EHS6YS," ",,EUR,1,50000,0,0,0,,N,
4MEHS8JG,120000,0,120000,0,0,Y,CG852,"LNDR ",EUR,ZHEF7YY1,"NONE    ",9ZEF82FE,4MEHS8F0,OTR,"TO   ",2020-10-09 10:25:52,2020-10-09 10:29:43,SMANZANO,MANZANOM,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,+OEH9ZC4,+OEH9ZD0,,,,,2020-07-10 00:00:00,4MEHS8JG," ",,EUR,1,120000,0,0,0,,N,
4MEHS8JI,48000,0,48000,0,0,N,CG852,"LNDR ",EUR,A$DPARLG,"NONE    ",U)E9BKCG,4MEHS8F0,OTR,"FROM ",2020-10-09 10:25:52,2020-10-09 10:29:43,SMANZANO,MANZANOM,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,+OEH9ZC4,+OEH9ZD0,+6EHA0BC,,,,2020-07-10 00:00:00,4MEHS8JI," ",,EUR,1,48000,0,0,0,,N,
41EHSA8X,110000,0,110000,0,0,Y,CG852,"LNDR ",EUR,SIEESUTN,"NONE    ",S#EESVPO,41EHS9Z4,OTR,"TO   ",2020-10-09 10:31:47,2020-10-09 10:40:36,SMANZANO,MANZANOM,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,"#!EFTROA","#!EFTRT9",,,,,2020-07-10 00:00:00,41EHSA8X," ",,EUR,1,110000,0,0,0,,N,
