"SCI_RID_ITEM","SCI_AMT_ITEM","SCI_DTE_EFFECTIVE","SCI_RID_SCHEDULE","SCI_IND_UNSCHEDULE","SCI_TSP_REC_CREATE","SCI_TSP_REC_UPDATE","SCI_UID_REC_CREATE","SCI_UID_REC_UPDATE","SCI_PCT_ORIG_BAL","SCI_DTE_TARGET","SCI_AMT_INTEREST","SCI_AMT_INT_PAID","SCI_AMT_PRIN_PAID","SCI_DTE_ACCR_EFFEC","SCI_AMT_BILL_FACE","SCI_AMT_DISCOUNT","SCI_AMT_NETYLD_INT","SCI_AMT_PROCEEDS","SCI_AMT_SVFEE","SCI_CDE_CON_BIL_OP","SCI_CDE_F_BAL_TYPE","SCI_DTE_ACT_DUE","SCI_DTE_LNK_ASSET","SCI_DTE_LNK_DONE","SCI_IND_DEFICIENT","SCI_IND_LAST_DAY","SCI_NUM_GRACE_DAYS","SCI_NUM_INTR_DAYS","SCI_PCT_FAC_SC_ITM","SCI_RID_CTR_ITEM","SCI_CDE_OBJ_DB_ST","SCI_TSP_PRN_UPDATE","SCI_CDE_BRANCH"
"H+EGC9EA","-1183.43","2022-01-28 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-01-25 00:00:00","","0","0","2022-01-28 00:00:00","","","0","","0","NONE ","","2022-01-28 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGCAIO","-1183.43","2022-01-31 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-01-26 00:00:00","","0","0","2022-01-31 00:00:00","","","0","","0","NONE ","","2022-01-29 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGCBN2","-1183.43","2022-02-01 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-01-27 00:00:00","","0","0","2022-02-01 00:00:00","","","0","","0","NONE ","","2022-02-01 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGCCRG","-1183.43","2022-02-02 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-01-28 00:00:00","","0","0","2022-02-02 00:00:00","","","0","","0","NONE ","","2022-02-02 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGCDVU","-1183.43","2022-02-03 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-01-31 00:00:00","","0","0","2022-02-03 00:00:00","","","0","","0","NONE ","","2022-02-03 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGCF08","-1183.43","2022-02-04 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-02-01 00:00:00","","0","0","2022-02-04 00:00:00","","","0","","0","NONE ","","2022-02-04 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGCG4M","-1183.43","2022-02-07 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-02-02 00:00:00","","0","0","2022-02-07 00:00:00","","","0","","0","NONE ","","2022-02-05 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGCH90","-1183.43","2022-02-08 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-02-03 00:00:00","","0","0","2022-02-08 00:00:00","","","0","","0","NONE ","","2022-02-08 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGCIDE","-1183.43","2022-02-09 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-02-04 00:00:00","","0","0","2022-02-09 00:00:00","","","0","","0","NONE ","","2022-02-09 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGCJHS","-1183.43","2022-02-10 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-02-07 00:00:00","","0","0","2022-02-10 00:00:00","","","0","","0","NONE ","","2022-02-10 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGCKM6","-1183.43","2022-02-11 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-02-08 00:00:00","","0","0","2022-02-11 00:00:00","","","0","","0","NONE ","","2022-02-11 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGCLQK","-1183.43","2022-02-14 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-02-09 00:00:00","","0","0","2022-02-14 00:00:00","","","0","","0","NONE ","","2022-02-12 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGCMUY","-1183.43","2022-02-15 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-02-10 00:00:00","","0","0","2022-02-15 00:00:00","","","0","","0","NONE ","","2022-02-15 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGCNZC","-1183.43","2022-02-16 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-02-11 00:00:00","","0","0","2022-02-16 00:00:00","","","0","","0","NONE ","","2022-02-16 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGCP3Q","-1183.43","2022-02-17 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-02-14 00:00:00","","0","0","2022-02-17 00:00:00","","","0","","0","NONE ","","2022-02-17 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGCQ84","-1183.43","2022-02-18 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-02-15 00:00:00","","0","0","2022-02-18 00:00:00","","","0","","0","NONE ","","2022-02-18 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGCRCI","-1183.43","2022-02-21 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-02-16 00:00:00","","0","0","2022-02-21 00:00:00","","","0","","0","NONE ","","2022-02-19 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGCSGW","-1183.43","2022-02-22 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-02-17 00:00:00","","0","0","2022-02-22 00:00:00","","","0","","0","NONE ","","2022-02-22 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGCTLA","-1183.43","2022-02-23 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-02-18 00:00:00","","0","0","2022-02-23 00:00:00","","","0","","0","NONE ","","2022-02-23 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGCUPO","-1183.43","2022-02-24 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-02-21 00:00:00","","0","0","2022-02-24 00:00:00","","","0","","0","NONE ","","2022-02-24 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGCVU2","-1183.43","2022-02-25 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-02-22 00:00:00","","0","0","2022-02-25 00:00:00","","","0","","0","NONE ","","2022-02-25 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGCWYG","-1183.43","2022-02-28 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-02-23 00:00:00","","0","0","2022-02-28 00:00:00","","","0","","0","NONE ","","2022-02-26 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGCY2U","-1183.43","2022-03-01 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-02-24 00:00:00","","0","0","2022-03-01 00:00:00","","","0","","0","NONE ","","2022-03-01 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGCZ78","-1183.43","2022-03-02 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-02-25 00:00:00","","0","0","2022-03-02 00:00:00","","","0","","0","NONE ","","2022-03-02 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGD0BM","-1183.43","2022-03-03 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-02-28 00:00:00","","0","0","2022-03-03 00:00:00","","","0","","0","NONE ","","2022-03-03 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGD1G0","-1183.43","2022-03-04 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-03-01 00:00:00","","0","0","2022-03-04 00:00:00","","","0","","0","NONE ","","2022-03-04 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGD2KE","-1183.43","2022-03-07 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-03-02 00:00:00","","0","0","2022-03-07 00:00:00","","","0","","0","NONE ","","2022-03-05 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGD3OS","-1183.43","2022-03-08 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-03-03 00:00:00","","0","0","2022-03-08 00:00:00","","","0","","0","NONE ","","2022-03-08 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGD4T6","-1183.43","2022-03-09 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-03-04 00:00:00","","0","0","2022-03-09 00:00:00","","","0","","0","NONE ","","2022-03-09 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGD5XK","-1183.43","2022-03-10 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-03-07 00:00:00","","0","0","2022-03-10 00:00:00","","","0","","0","NONE ","","2022-03-10 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGD71Y","-1183.43","2022-03-11 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-03-08 00:00:00","","0","0","2022-03-11 00:00:00","","","0","","0","NONE ","","2022-03-11 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGD86C","-1183.43","2022-03-14 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-03-09 00:00:00","","0","0","2022-03-14 00:00:00","","","0","","0","NONE ","","2022-03-12 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGD9AQ","-1183.43","2022-03-15 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-03-10 00:00:00","","0","0","2022-03-15 00:00:00","","","0","","0","NONE ","","2022-03-15 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGDAF4","-1183.43","2022-03-16 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-03-11 00:00:00","","0","0","2022-03-16 00:00:00","","","0","","0","NONE ","","2022-03-16 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGDBJI","-1183.43","2022-03-17 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-03-14 00:00:00","","0","0","2022-03-17 00:00:00","","","0","","0","NONE ","","2022-03-17 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGDCNW","-1183.43","2022-03-18 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-03-15 00:00:00","","0","0","2022-03-18 00:00:00","","","0","","0","NONE ","","2022-03-18 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGDDSA","-1183.43","2022-03-21 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-03-16 00:00:00","","0","0","2022-03-21 00:00:00","","","0","","0","NONE ","","2022-03-19 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGDEWO","-1183.43","2022-03-22 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-03-17 00:00:00","","0","0","2022-03-22 00:00:00","","","0","","0","NONE ","","2022-03-22 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGDG12","-1183.43","2022-03-23 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-03-18 00:00:00","","0","0","2022-03-23 00:00:00","","","0","","0","NONE ","","2022-03-23 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGDH5G","-1183.43","2022-03-24 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-03-21 00:00:00","","0","0","2022-03-24 00:00:00","","","0","","0","NONE ","","2022-03-24 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGDI9U","-1183.43","2022-03-25 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-03-22 00:00:00","","0","0","2022-03-25 00:00:00","","","0","","0","NONE ","","2022-03-25 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGDJE8","-1183.43","2022-03-28 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-03-23 00:00:00","","0","0","2022-03-28 00:00:00","","","0","","0","NONE ","","2022-03-26 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGDKIM","-1183.43","2022-03-29 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-03-24 00:00:00","","0","0","2022-03-29 00:00:00","","","0","","0","NONE ","","2022-03-29 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGDLN0","-1183.43","2022-03-30 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-03-25 00:00:00","","0","0","2022-03-30 00:00:00","","","0","","0","NONE ","","2022-03-30 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGDMRE","-1183.43","2022-03-31 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-03-28 00:00:00","","0","0","2022-03-31 00:00:00","","","0","","0","NONE ","","2022-03-31 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGDNVS","-1183.43","2022-04-01 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-03-29 00:00:00","","0","0","2022-04-01 00:00:00","","","0","","0","NONE ","","2022-04-01 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGDP06","-1183.43","2022-04-04 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-03-30 00:00:00","","0","0","2022-04-04 00:00:00","","","0","","0","NONE ","","2022-04-02 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGDQ4K","-1183.43","2022-04-05 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-03-31 00:00:00","","0","0","2022-04-05 00:00:00","","","0","","0","NONE ","","2022-04-05 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGDR8Y","-1183.43","2022-04-06 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-04-01 00:00:00","","0","0","2022-04-06 00:00:00","","","0","","0","NONE ","","2022-04-06 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGDSDC","-1183.43","2022-04-07 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-04-04 00:00:00","","0","0","2022-04-07 00:00:00","","","0","","0","NONE ","","2022-04-07 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGDTHQ","-1183.43","2022-04-08 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-04-05 00:00:00","","0","0","2022-04-08 00:00:00","","","0","","0","NONE ","","2022-04-08 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGDUM4","-1183.43","2022-04-11 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-04-06 00:00:00","","0","0","2022-04-11 00:00:00","","","0","","0","NONE ","","2022-04-09 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGDVQI","-1183.43","2022-04-12 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-04-07 00:00:00","","0","0","2022-04-12 00:00:00","","","0","","0","NONE ","","2022-04-12 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGDWUW","-1183.43","2022-04-13 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-04-08 00:00:00","","0","0","2022-04-13 00:00:00","","","0","","0","NONE ","","2022-04-13 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGDXZA","-1183.43","2022-04-14 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-04-11 00:00:00","","0","0","2022-04-14 00:00:00","","","0","","0","NONE ","","2022-04-14 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGDZ3O","-1183.43","2022-04-19 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-04-12 00:00:00","","0","0","2022-04-19 00:00:00","","","0","","0","NONE ","","2022-04-15 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGE082","-1183.43","2022-04-20 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-04-13 00:00:00","","0","0","2022-04-20 00:00:00","","","0","","0","NONE ","","2022-04-20 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGE1CG","-1183.43","2022-04-21 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-04-14 00:00:00","","0","0","2022-04-21 00:00:00","","","0","","0","NONE ","","2022-04-21 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGE2GU","-1183.43","2022-04-22 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-04-19 00:00:00","","0","0","2022-04-22 00:00:00","","","0","","0","NONE ","","2022-04-22 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGE3L8","-1183.43","2022-04-25 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-04-20 00:00:00","","0","0","2022-04-25 00:00:00","","","0","","0","NONE ","","2022-04-23 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGE4PM","-1183.43","2022-04-26 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-04-21 00:00:00","","0","0","2022-04-26 00:00:00","","","0","","0","NONE ","","2022-04-26 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGE5U0","-1183.43","2022-04-28 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-04-22 00:00:00","","0","0","2022-04-28 00:00:00","","","0","","0","NONE ","","2022-04-27 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGE6YE","-1183.43","2022-04-29 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-04-25 00:00:00","","0","0","2022-04-29 00:00:00","","","0","","0","NONE ","","2022-04-29 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGE82S","-1183.43","2022-05-02 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-04-26 00:00:00","","0","0","2022-05-02 00:00:00","","","0","","0","NONE ","","2022-05-01 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGE976","-1183.43","2022-05-03 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-04-28 00:00:00","","0","0","2022-05-03 00:00:00","","","0","","0","NONE ","","2022-05-03 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGEABK","-1183.43","2022-05-04 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-04-29 00:00:00","","0","0","2022-05-04 00:00:00","","","0","","0","NONE ","","2022-05-04 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGEBFY","-1183.43","2022-05-05 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-05-02 00:00:00","","0","0","2022-05-05 00:00:00","","","0","","0","NONE ","","2022-05-05 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGECKC","-1183.43","2022-05-06 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-05-03 00:00:00","","0","0","2022-05-06 00:00:00","","","0","","0","NONE ","","2022-05-06 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGEDOQ","-1183.43","2022-05-09 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-05-04 00:00:00","","0","0","2022-05-09 00:00:00","","","0","","0","NONE ","","2022-05-07 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGEET4","-1183.43","2022-05-10 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-05-05 00:00:00","","0","0","2022-05-10 00:00:00","","","0","","0","NONE ","","2022-05-10 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGEFXI","-1183.43","2022-05-11 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-05-06 00:00:00","","0","0","2022-05-11 00:00:00","","","0","","0","NONE ","","2022-05-11 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGEH1W","-1183.43","2022-05-12 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-05-09 00:00:00","","0","0","2022-05-12 00:00:00","","","0","","0","NONE ","","2022-05-12 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGEI6A","-1183.43","2022-05-13 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-05-10 00:00:00","","0","0","2022-05-13 00:00:00","","","0","","0","NONE ","","2022-05-13 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EGEJAO","-1183.43","2022-05-16 00:00:00","H+EFYX7T","N","2020-08-26 15:54:58","2020-08-26 15:54:58","LIQUSR03","LIQUSR03","0.00197238333333","2022-05-11 00:00:00","","0","0","2022-05-16 00:00:00","","","0","","0","NONE ","","2022-05-14 00:00:00","","","","N","","","","","PEND ","","CG852"
