"CUE_CID_CUST_ID","CUE_CDE_EVENT_TYPE","CUE_DTE_EFFECTIVE","CUE_RID_CUST_EVENT","CUE_TSP_REC_CREATE","CUE_TSP_REC_UPDATE","CUE_UID_REC_CREATE","CUE_UID_REC_UPDATE","CUE_TXT_EVENT_CMT","CUE_CDE_BRANCH"
"RVEGYO96","STCHD","2020-11-27 00:00:00","RVEGYO9A","2020-09-23 12:34:10","2020-09-23 12:34:10","LOANIQ01","LOANIQ01","Status changed from Skeletal (Active) to Active (Active).",""
"RVEGYO96","CFCOP","2020-11-27 00:00:00","RVEGYO9B","2020-09-23 12:34:10","2020-09-23 12:34:10","LOANIQ01","LOANIQ01","Created From Common Party",""
"RVEGYQRH","STCHD","2020-11-27 00:00:00","RVEGYQRL","2020-09-23 13:28:21","2020-09-23 13:28:21","LOANIQ01","LOANIQ01","Status changed from Skeletal (Active) to Active (Active).",""
"RVEGYQRH","CFCOP","2020-11-27 00:00:00","RVEGYQRM","2020-09-23 13:28:21","2020-09-23 13:28:21","LOANIQ01","LOANIQ01","Created From Common Party",""
"RVEGYUEF","STCHD","2020-11-27 00:00:00","RVEGYUEJ","2020-09-23 14:46:55","2020-09-23 14:46:55","LOANIQ01","LOANIQ01","Status changed from Skeletal (Active) to Active (Active).",""
"RVEGYUEF","CFCOP","2020-11-27 00:00:00","RVEGYUEK","2020-09-23 14:46:55","2020-09-23 14:46:55","LOANIQ01","LOANIQ01","Created From Common Party",""
"RVEGYWPV","STCHD","2020-11-27 00:00:00","RVEGYWPZ","2020-09-23 15:37:00","2020-09-23 15:37:00","LOANIQ01","LOANIQ01","Status changed from Skeletal (Active) to Active (Active).",""
"RVEGYWPV","CFCOP","2020-11-27 00:00:00","RVEGYWQ0","2020-09-23 15:37:00","2020-09-23 15:37:00","LOANIQ01","LOANIQ01","Created From Common Party",""
"RVEGYWPV","NC   ","2020-11-30 00:00:00","RVEGZ7UJ","2020-09-23 19:37:26","2020-09-23 19:37:26","LOANIQ01","LOANIQ01","The short name of customer LT LTD 1910338 was changed from IW INC 1510013 to LT LTD 1910338.",""
"RVEGYWPV","NC   ","2020-11-30 00:00:00","RVEGZ7UK","2020-09-23 19:37:26","2020-09-23 19:37:26","LOANIQ01","LOANIQ01","The legal name of customer LT LTD 1910338 was changed from Inner Works Inc 1510013 to LocalTechnology Ltd 1910338.",""
")3EF892G","LOCMP","2020-09-09 00:00:00","EZEF8E40","2020-08-20 20:10:30","2020-08-20 20:10:30","INPRON01","INPRON01","Borrower location Sydney, NSW,Australia completed.",""
")3EF892G","RICHN","2020-09-09 00:00:00","EZEF8EHE","2020-08-20 20:11:33","2020-08-20 20:11:33","INPRON01","INPRON01","Remittance Instruction RTGS1- TO CUSTOMER has been changed",""
")3EF892G","RIREL","2020-09-09 00:00:00","E)EF8FK8","2020-08-20 20:18:54","2020-08-20 20:18:54","MGRRON01","MGRRON01","Remittance Instruction RTGS1- TO CUSTOMER has been released.",""
")3EF892G","RIREL","2020-09-09 00:00:00","E)EF8FKE","2020-08-20 20:19:17","2020-08-20 20:19:17","MGRRON01","MGRRON01","Remittance Instruction RTGS2- FROM CUSTOMER has been released.",""
"E8EF8FP7","LOCMP","2020-09-09 00:00:00","EJEF8G2I","2020-08-20 21:21:20","2020-08-20 21:21:20","INPRON01","INPRON01","Borrower location Sydney, NSW,Australia completed.",""
"E8EF8FP7","RICHN","2020-09-09 00:00:00","EJEF8GFW","2020-08-20 21:22:26","2020-08-20 21:22:26","INPRON01","INPRON01","Remittance Instruction RTGS1- TO CUSTOMER has been changed",""
"E8EF8FP7","RICHN","2020-09-09 00:00:00","EJEF8GTD","2020-08-20 21:23:36","2020-08-20 21:23:36","INPRON01","INPRON01","Remittance Instruction RTGS2- FROM CUSTOMER has been changed",""
"YPEFEVVD","RICHN","2020-09-10 00:00:00","YEEFEYOH","2020-08-24 09:26:02","2020-08-24 09:26:02","INPALN01","INPALN01","Remittance Instruction RTGS2 -FROM CUSTOMER has been changed",""
"YPEFEVVD","RIREL","2020-09-10 00:00:00","YJEFEZDO","2020-08-24 09:32:19","2020-08-24 09:32:19","DHENDERS","DHENDERS","Remittance Instruction RTGS1 - TO CUSTOMER has been released.",""
"YPEFEVVD","RIREL","2020-09-10 00:00:00","YJEFEZDU","2020-08-24 09:32:44","2020-08-24 09:32:44","DHENDERS","DHENDERS","Remittance Instruction RTGS2 -FROM CUSTOMER has been released.",""
"Y3EFEZQB","CRTE ","2020-09-10 00:00:00","Y3EFEZQH","2020-08-24 09:56:08","2020-08-24 09:56:08","INPALN01","INPALN01","New online customer ARIHANT TRADING COMPANY 000008 created.",""
"Y3EFEZQB","LOCMP","2020-09-10 00:00:00","Y3EFEZR0","2020-08-24 10:23:57","2020-08-24 10:23:57","INPALN01","INPALN01","Borrower location Sydney, NSW,Australia completed.",""
"Y@EFF0L8","CRTE ","2020-05-27 00:00:00","Y@EFF0LE","2020-08-24 10:25:01","2020-08-24 10:25:01","CMARTILL","CMARTILL","New online customer CBA OBU EXTERNAL created.",""
"Y@EFF0L8","STCHD","2020-05-27 00:00:00","Y@EFF0LJ","2020-08-24 10:26:21","2020-08-24 10:26:21","CMARTILL","CMARTILL","Status changed from Skeletal (Active) to Active (Active).",""
"Y3EFEZQB","RICHN","2020-09-10 00:00:00","Y3EFF072","2020-08-24 10:26:24","2020-08-24 10:26:24","INPALN01","INPALN01","Remittance Instruction RTGS1 - TO CUSTOMER has been changed",""
"Y3EFEZQB","RICHN","2020-09-10 00:00:00","Y3EFF0N7","2020-08-24 10:28:55","2020-08-24 10:28:55","INPALN01","INPALN01","Remittance Instruction RTGS2 -FROM CUSTOMER has been changed",""
"Y3EFEZQB","RIREL","2020-09-10 00:00:00","YDEFF1CE","2020-08-24 10:36:21","2020-08-24 10:36:21","DHENDERS","DHENDERS","Remittance Instruction RTGS1 - TO CUSTOMER has been released.",""
"Y?EFF2ED","CRTE ","2020-09-10 00:00:00","Y?EFF2EJ","2020-08-24 10:47:45","2020-08-24 10:47:45","JOBINP  ","JOBINP  ","New online customer SANSEERA ELECTRONICS LTD 001 created.",""
"Y?EFF2ED","LOCMP","2020-09-10 00:00:00","@?EFH2AP","2020-08-25 13:41:56","2020-08-25 13:41:56","INPAMT01","INPAMT01","Borrower location Sydney, NSW,Australia completed.",""
"Y?EFF2ED","RICHN","2020-09-10 00:00:00","@?EFH2O3","2020-08-25 13:43:04","2020-08-25 13:43:04","INPAMT01","INPAMT01","Remittance Instruction RTGSAUD1-5803 has been changed",""
"@MEFH6VL","CRTE ","2020-09-10 00:00:00","@MEFH6VX","2020-08-25 15:29:27","2020-08-25 15:29:27","INPDEL01","INPDEL01","New online customer 1914539 created.",""
"@MEFH6VL","STCHD","2020-09-10 00:00:00","@MEFH71I","2020-08-25 15:32:50","2020-08-25 15:32:50","INPDEL01","INPDEL01","Status changed from Skeletal (Active) to Active (Active).",""
"CAEFH7KI","CRTE ","2020-09-10 00:00:00","CAEFH7KO","2020-08-25 15:44:13","2020-08-25 15:44:13","INPROS01","INPROS01","New online customer 1213044 created.",""
"A$DPARLG","RICHN","2020-05-27 00:00:00","@+EFH98K","2020-08-25 15:56:34","2020-08-25 15:56:34","LIQUSR03","LIQUSR03","Remittance Instruction IMT2 has been changed",""
"CTEFHBUM","CRTE ","2020-09-10 00:00:00","CTEFHBUS","2020-08-25 15:57:12","2020-08-25 15:57:12","INPALN01","INPALN01","New online customer ARIHANT TRADING COMPANY 000010 created.",""
"A$DPARLG","RICHN","2020-05-27 00:00:00","@+EFH9O2","2020-08-25 15:58:13","2020-08-25 15:58:13","LIQUSR03","LIQUSR03","Remittance Instruction IMT2 has been changed",""
"A$DPARLG","RIREL","2020-09-10 00:00:00","CJEFHA7M","2020-08-25 16:01:25","2020-08-25 16:01:25","LOANIQ01","LOANIQ01","Remittance Instruction IMT2 has been released.",""
"CTEFHBUM","LOCMP","2020-09-10 00:00:00","CTEFHBV5","2020-08-25 16:04:34","2020-08-25 16:04:34","INPALN01","INPALN01","Borrower location Sydney, NSW,Australia completed.",""
"CTEFHBUM","RICHN","2020-09-10 00:00:00","CTEFHCB7","2020-08-25 16:06:48","2020-08-25 16:06:48","INPALN01","INPALN01","Remittance Instruction RTGS1 - TO CUSTOMER has been changed",""
"CTEFHBUM","RICHN","2020-09-10 00:00:00","CTEFHCRC","2020-08-25 16:09:02","2020-08-25 16:09:02","INPALN01","INPALN01","Remittance Instruction RTGS2 -FROM CUSTOMER has been changed",""
"@MEFH6VL","RIREL","2020-09-10 00:00:00",";PEFHDWF","2020-08-25 16:43:17","2020-08-25 16:43:17","SUPDEL01","SUPDEL01","Remittance Instruction RTGS1 has been released.",""
"Y?EFF2ED","LOCMP","2020-09-10 00:00:00","R;EFHJNW","2020-08-25 19:07:14","2020-08-25 19:07:14","INPAMT01","INPAMT01","Borrower location Sydney, NSW,Australia completed.",""
"Y?EFF2ED","RICHN","2020-09-10 00:00:00","R;EFHK1A","2020-08-25 19:08:23","2020-08-25 19:08:23","INPAMT01","INPAMT01","Remittance Instruction RTGSAUD1-5804 has been changed",""
"Y?EFF2ED","RICHN","2020-09-10 00:00:00","R;EFHKEV","2020-08-25 19:13:10","2020-08-25 19:13:10","INPAMT01","INPAMT01","Remittance Instruction RTGS-AUD2526 has been deleted.",""
"Y?EFF2ED","RICHN","2020-09-10 00:00:00","R;EFHKEW","2020-08-25 19:13:15","2020-08-25 19:13:15","INPAMT01","INPAMT01","Remittance Instruction RTGSAUD1-5804 has been deleted.",""
"Y?EFF2ED","LOCMP","2020-09-10 00:00:00","RWEFHKRI","2020-08-25 19:19:29","2020-08-25 19:19:29","INPAMT01","INPAMT01","Borrower location Sydney, NSW,Australia completed.",""
"Y?EFF2ED","RICHN","2020-09-10 00:00:00","RWEFHL4W","2020-08-25 19:20:36","2020-08-25 19:20:36","INPAMT01","INPAMT01","Remittance Instruction RTGSAUD1-5805 has been changed",""
"Y?EFF2ED","RICHN","2020-09-10 00:00:00","RWEFHLID","2020-08-25 19:21:47","2020-08-25 19:21:47","INPAMT01","INPAMT01","Remittance Instruction RTGS-AUD2527 has been changed",""
"U!EG6TSS","LOCMP","2020-10-14 00:00:00","UYEG6Y47","2020-09-08 12:39:50","2020-09-08 12:39:50","JCUSR01 ","JCUSR01 ","Lender location Sydney, NSW,Australia completed.",""
"U!EG6TSS","LOCMP","2020-10-14 00:00:00","UYEG6Y48","2020-09-08 12:40:22","2020-09-08 12:40:22","JCUSR01 ","JCUSR01 ","Third Party Recipient location Sydney, NSW,Australia completed.",""
"FCEG76R8","RICHN","2020-10-14 00:00:00","FREG780O","2020-09-08 15:32:23","2020-09-08 15:32:23","INPAMT01","INPAMT01","Remittance Instruction RTGSAUD1-5801 has been changed",""
"FCEG76R8","RICHN","2020-10-14 00:00:00","FREG78E5","2020-09-08 15:33:43","2020-09-08 15:33:43","INPAMT01","INPAMT01","Remittance Instruction RTGS-AUD2523 has been changed",""
"CAEFH7KI","ERADD","2020-10-15 00:00:00","Y0EGCUAS","2020-09-11 17:12:11","2020-09-11 17:12:11","INPROS01","INPROS01","External Risk Rating type 'Standard & Poor's' was added with initial value 'BBB+'.",""
"CAEFH7KI","ERADD","2020-10-15 00:00:00","Y0EGCUAX","2020-09-11 17:12:25","2020-09-11 17:12:25","INPROS01","INPROS01","External Risk Rating type 'Moody's Investor Services Inc' was added with initial value 'A1'.",""
"CAEFH7KI","ERADD","2020-10-15 00:00:00","Y0EGCUB2","2020-09-11 17:12:33","2020-09-11 17:12:33","INPROS01","INPROS01","External Risk Rating type 'Fitch' was added with initial value 'AA+'.",""
"CAEFH7KI","RICHN","2020-10-15 00:00:00","Y0EGCUV5","2020-09-11 17:14:28","2020-09-11 17:14:28","INPROS01","INPROS01","Remittance Instruction IMT1 has been changed",""
"E2E4RAUV","RICHN","2020-11-17 00:00:00","2;EGLNXP","2020-09-16 10:27:53","2020-09-16 10:27:53","FI717102","FI717102","Remittance Instruction IMT5 - AUD has been changed",""
"E2E4RAUV","RICHN","2020-11-17 00:00:00","2;EGLO79","2020-09-16 10:32:46","2020-09-16 10:32:46","FI717102","FI717102","Remittance Instruction IMT5 - AUD has been changed",""
"E2E4RAUV","RICHN","2020-06-25 00:00:00","-#EGM1Y8","2020-09-16 15:14:41","2020-09-16 15:14:41","LIQUSR03","LIQUSR03","Remittance Instruction IMT18 - SGD has been changed",""
"E2E4RAUV","RICHN","2020-06-25 00:00:00","-#EGM36E","2020-09-16 15:20:01","2020-09-16 15:20:01","LIQUSR03","LIQUSR03","Remittance Instruction IMT20 - ZAR has been changed",""
"E2E4RAUV","RICHN","2020-06-25 00:00:00","-#EGM3UA","2020-09-16 15:22:30","2020-09-16 15:22:30","LIQUSR03","LIQUSR03","Remittance Instruction RTGS1 has been changed",""
"E2E4RAUV","RICHN","2020-06-25 00:00:00","-#EGM44Z","2020-09-16 15:23:04","2020-09-16 15:23:04","LIQUSR03","LIQUSR03","Remittance Instruction RTGS1 has been changed",""
"SIEESUTN","RICHN","2020-06-25 00:00:00","-BEGLZ52","2020-09-16 16:01:38","2020-09-16 16:01:38","CMARTILL","CMARTILL","Remittance Instruction IMT2 has been changed",""
"SIEESUTN","RICHN","2020-06-25 00:00:00","-BEGLZ8G","2020-09-16 16:01:43","2020-09-16 16:01:43","CMARTILL","CMARTILL","Remittance Instruction IMT2 has been changed",""
"ZHEF7YY1","RICHN","2020-06-25 00:00:00","B3EGLZ61","2020-09-16 16:01:45","2020-09-16 16:01:45","JAQUITAN","JAQUITAN","Remittance Instruction IMT2 has been changed",""
"SIEESUTN","RICHN","2020-06-25 00:00:00","-BEGLZGK","2020-09-16 16:03:26","2020-09-16 16:03:26","CMARTILL","CMARTILL","Remittance Instruction IMT3 has been changed",""
"SIEESUTN","RICHN","2020-06-25 00:00:00","-BEGLZK0","2020-09-16 16:03:39","2020-09-16 16:03:39","CMARTILL","CMARTILL","Remittance Instruction IMT3 has been changed",""
"4$EHBYTS","CRTE ","2021-01-11 00:00:00","4$EHBYTY","2020-09-30 15:46:50","2020-09-30 15:46:50","MIGGY_IN","MIGGY_IN","New online customer CUSTSHORT37158 created.",""
"4$EHBYTS","NTPCE","2021-01-11 00:00:00","4?EHBZ6C","2020-09-30 15:51:38","2020-09-30 15:51:38","MIGGY_IN","MIGGY_IN","Notice Type Preference changed from 'Faxes/Emails Only' to 'External Message'.",""
"4$EHBYTS","LOCMP","2021-01-11 00:00:00","4?EHBZ6N","2020-09-30 15:55:46","2020-09-30 15:55:46","MIGGY_IN","MIGGY_IN","Borrower location Melbourne, VIC,Australia completed.",""
"4$EHBYTS","RICHN","2021-01-11 00:00:00","4?EHBZF1","2020-09-30 15:58:00","2020-09-30 15:58:00","MIGGY_IN","MIGGY_IN","Remittance Instruction IMTUSD1-4201 has been changed",""
"4$EHBYTS","RIREL","2021-01-11 00:00:00","4NEHC0CF","2020-09-30 16:09:53","2020-09-30 16:09:53","MIGGY_MA","MIGGY_MA","Remittance Instruction DDAAUD1-4200 has been released.",""
"UWEHCNQ1","STCHD","2021-01-12 00:00:00","UWEHCNQ5","2020-09-30 21:49:11","2020-09-30 21:49:11","LOANIQ01","LOANIQ01","Status changed from Skeletal (Active) to Active (Active).",""
"UWEHCNQ1","CFCOP","2021-01-12 00:00:00","UWEHCNQ6","2020-09-30 21:49:11","2020-09-30 21:49:11","LOANIQ01","LOANIQ01","Created From Common Party",""
"UWEHCNT7","STCHD","2021-01-13 00:00:00","UWEHCNTB","2020-09-30 22:23:44","2020-09-30 22:23:44","LOANIQ01","LOANIQ01","Status changed from Skeletal (Active) to Active (Active).",""
"UWEHCNT7","CFCOP","2021-01-13 00:00:00","UWEHCNTC","2020-09-30 22:23:44","2020-09-30 22:23:44","LOANIQ01","LOANIQ01","Created From Common Party",""
"UWEHCNU5","STCHD","2021-01-13 00:00:00","UWEHCNU9","2020-09-30 23:53:17","2020-09-30 23:53:17","LOANIQ01","LOANIQ01","Status changed from Skeletal (Active) to Active (Active).",""
"UWEHCNU5","CFCOP","2021-01-13 00:00:00","UWEHCNUA","2020-09-30 23:53:17","2020-09-30 23:53:17","LOANIQ01","LOANIQ01","Created From Common Party",""
"UWEHCNUO","STCHD","2021-01-13 00:00:00","UWEHCNUS","2020-10-01 00:15:32","2020-10-01 00:15:32","LOANIQ01","LOANIQ01","Status changed from Skeletal (Active) to Active (Active).",""
"UWEHCNUO","CFCOP","2021-01-13 00:00:00","UWEHCNUT","2020-10-01 00:15:32","2020-10-01 00:15:32","LOANIQ01","LOANIQ01","Created From Common Party",""
"UWEHD87R","STCHD","2021-01-13 00:00:00","UWEHD87V","2020-10-01 09:11:44","2020-10-01 09:11:44","LOANIQ01","LOANIQ01","Status changed from Skeletal (Active) to Active (Active).",""
"UWEHD87R","CFCOP","2021-01-13 00:00:00","UWEHD87W","2020-10-01 09:11:44","2020-10-01 09:11:44","LOANIQ01","LOANIQ01","Created From Common Party",""
"UWEHDUC8","STCHD","2021-01-14 00:00:00","UWEHDUCC","2020-10-01 17:09:37","2020-10-01 17:09:37","LOANIQ01","LOANIQ01","Status changed from Skeletal (Active) to Active (Active).",""
"UWEHDUC8","CFCOP","2021-01-14 00:00:00","UWEHDUCD","2020-10-01 17:09:37","2020-10-01 17:09:37","LOANIQ01","LOANIQ01","Created From Common Party",""
"Y7EHFA63","CRTE ","2021-01-15 00:00:00","Y7EHFA69","2020-10-02 11:07:19","2020-10-02 11:07:19","MIGGY_IN","MIGGY_IN","New online customer CUSTSHORT57143 created.",""
"Y7EHFA63","RICHN","2021-01-15 00:00:00","YXEHFAZI","2020-10-02 11:21:12","2020-10-02 11:21:12","MIGGY_IN","MIGGY_IN","Remittance Instruction RTGSAUD1-0254 has been changed",""
"$$EHN3YJ","STCHD","2021-01-20 00:00:00","$$EHN3YN","2020-10-06 12:32:31","2020-10-06 12:32:31","LOANIQ01","LOANIQ01","Status changed from Skeletal (Active) to Active (Active).",""
"$$EHN3YJ","CFCOP","2021-01-20 00:00:00","$$EHN3YO","2020-10-06 12:32:31","2020-10-06 12:32:31","LOANIQ01","LOANIQ01","Created From Common Party",""
";(EHLBAR","LOCMP","2020-07-09 00:00:00","7;EHMZ31","2020-10-06 15:35:33","2020-10-06 15:35:33","ARFELI01","ARFELI01","Borrower location Nedlands, WA,Australia completed.",""
";(EHLBAR","RICHN","2020-07-09 00:00:00","7;EHMZBF","2020-10-06 15:37:12","2020-10-06 15:37:12","ARFELI01","ARFELI01","Remittance Instruction IMTEUR1-2243 has been changed",""
";(EHLBAR","RICHN","2020-07-09 00:00:00","7;EHMZJJ","2020-10-06 15:38:07","2020-10-06 15:38:07","ARFELI01","ARFELI01","Remittance Instruction RTGSEUR1-2244 has been changed",""
"7(EHN2BK","RICHN","2021-01-21 00:00:00","7REHN2WS","2020-10-06 15:52:15","2020-10-06 15:52:15","INPELY01","INPELY01","Remittance Instruction IMTUSD1-2937 has been changed",""
"UWEHCNU5","NTPCE","2020-07-09 00:00:00","7SEHN0FL","2020-10-06 16:02:36","2020-10-06 16:02:36","ARFELI01","ARFELI01","Notice Type Preference changed from 'Faxes/Emails Only' to 'External Message'.",""
"7(EHN2BK","RIREL","2021-01-21 00:00:00","77EHN3UA","2020-10-06 16:07:53","2020-10-06 16:07:53","MGRELY01","MGRELY01","Remittance Instruction IMTUSD1-2937 has been released.",""
"UWEHCNU5","LOCMP","2020-07-09 00:00:00","7QEHN4R3","2020-10-06 16:24:01","2020-10-06 16:24:01","ARFELI01","ARFELI01","Borrower location Nedlands, WA,Australia completed.",""
"UWEHCNU5","RICHN","2020-07-09 00:00:00","7QEHN4ZH","2020-10-06 16:26:18","2020-10-06 16:26:18","ARFELI01","ARFELI01","Remittance Instruction IMTEUR1-0913 has been changed",""
"UWEHCNU5","RICHN","2020-07-09 00:00:00","7QEHN57L","2020-10-06 16:27:26","2020-10-06 16:27:26","ARFELI01","ARFELI01","Remittance Instruction RTGSEUR1-0914 has been changed",""
";(EHLBAR","LOCMP","2020-07-09 00:00:00","N1EHN7FW","2020-10-06 17:37:25","2020-10-06 17:37:25","ARFELI01","ARFELI01","Borrower location Nedlands, WA,Australia completed.",""
";(EHLBAR","RICHN","2020-07-09 00:00:00","N1EHN7WE","2020-10-06 17:40:46","2020-10-06 17:40:46","ARFELI01","ARFELI01","Remittance Instruction RTGSEUR1-2311 has been changed",""
"N=EHN4XA","LOCMP","2021-01-21 00:00:00","NSEHN5A4","2020-10-06 17:49:03","2020-10-06 17:49:03","MIGGY_IN","MIGGY_IN","Borrower location Melbourne, VIC,Australia completed.",""
";(EHLBAR","RIREL","2020-07-09 00:00:00","N:EHN8LM","2020-10-06 17:50:01","2020-10-06 17:50:01","ARFELM01","ARFELM01","Remittance Instruction DDAEUR1-2309 has been released.",""
"N=EHN4XA","RICHN","2021-01-21 00:00:00","NSEHN5II","2020-10-06 17:51:25","2020-10-06 17:51:25","MIGGY_IN","MIGGY_IN","Remittance Instruction IMTUSD1-3406 has been changed",""
"$$EHN6T8","STCHD","2021-01-21 00:00:00","$$EHN6TC","2020-10-06 18:17:24","2020-10-06 18:17:24","LOANIQ01","LOANIQ01","Status changed from Skeletal (Active) to Active (Active).",""
"$$EHN6T8","CFCOP","2021-01-21 00:00:00","$$EHN6TD","2020-10-06 18:17:24","2020-10-06 18:17:24","LOANIQ01","LOANIQ01","Created From Common Party",""
"$$EHNARP","STCHD","2021-01-21 00:00:00","$$EHNART","2020-10-06 19:42:54","2020-10-06 19:42:54","LOANIQ01","LOANIQ01","Status changed from Skeletal (Active) to Active (Active).",""
"$$EHNARP","CFCOP","2021-01-21 00:00:00","$$EHNARU","2020-10-06 19:42:54","2020-10-06 19:42:54","LOANIQ01","LOANIQ01","Created From Common Party",""
"$$EHNOM1","STCHD","2021-01-25 00:00:00","$$EHNOM5","2020-10-07 00:41:56","2020-10-07 00:41:56","LOANIQ01","LOANIQ01","Status changed from Skeletal (Active) to Active (Active).",""
"$$EHNOM1","CFCOP","2021-01-25 00:00:00","$$EHNOM6","2020-10-07 00:41:56","2020-10-07 00:41:56","LOANIQ01","LOANIQ01","Created From Common Party",""
"UWEHCNU5","LOCMP","2020-07-09 00:00:00","BNEHOJL8","2020-10-07 11:27:06","2020-10-07 11:27:06","ARFELI01","ARFELI01","Borrower location Nedlands, WA,Australia completed.",""
"UWEHCNU5","RICHN","2020-07-09 00:00:00","BNEHOJTM","2020-10-07 11:28:57","2020-10-07 11:28:57","ARFELI01","ARFELI01","Remittance Instruction IMTEUR1-1333 has been changed",""
"UWEHCNU5","RICHN","2020-07-09 00:00:00","BNEHOK1Q","2020-10-07 11:29:58","2020-10-07 11:29:58","ARFELI01","ARFELI01","Remittance Instruction RTGSEUR1-1334 has been changed",""
"UWEHCNU5","RIREL","2020-07-09 00:00:00","B#EHOKR0","2020-10-07 11:38:05","2020-10-07 11:38:05","ARFELM01","ARFELM01","Remittance Instruction DDAEUR1-1332 has been released.",""
"UWEHCNU5","RIREL","2020-07-09 00:00:00","B#EHOKR6","2020-10-07 11:38:38","2020-10-07 11:38:38","ARFELM01","ARFELM01","Remittance Instruction IMTEUR1-1333 has been released.",""
"UWEHCNU5","RIREL","2020-07-09 00:00:00","B#EHOKRA","2020-10-07 11:39:10","2020-10-07 11:39:10","ARFELM01","ARFELM01","Remittance Instruction RTGSEUR1-1334 has been released.",""
":OEHOO1J","RIREL","2021-01-26 00:00:00",":$EHOPKG","2020-10-07 12:59:37","2020-10-07 12:59:37","MIGGY_MA","MIGGY_MA","Remittance Instruction RTGSAUD1-3233 has been released.",""
"$$EHNARP","LOCMP","2020-07-09 00:00:00","QIEHOXEA","2020-10-07 15:45:28","2020-10-07 15:45:28","CESSINP1","CESSINP1","Borrower location Amsterdam, Netherlands completed.",""
"$$EHNARP","RICHN","2020-07-09 00:00:00","QIEHOXMO","2020-10-07 15:48:12","2020-10-07 15:48:12","CESSINP1","CESSINP1","Remittance Instruction IMTUSD2-2955 has been changed",""
"$$EHNARP","RICHN","2020-07-09 00:00:00","QIEHOXUS","2020-10-07 15:49:20","2020-10-07 15:49:20","CESSINP1","CESSINP1","Remittance Instruction RTGSAUD2-2955 has been changed",""
"$$EHNARP","RIREL","2020-07-10 00:00:00","LJEHP1GI","2020-10-07 17:36:23","2020-10-07 17:36:23","CESSMNG1","CESSMNG1","Remittance Instruction DDAAUD2-5820 has been released.",""
