"IMT_RID_IMT_OUT","IMT_CDE_MSG_TYPE","IMT_RID_OWNER","IMT_CDE_OWNER_TYPE","IMT_RID_CASHFLOW","IMT_CDE_CURRENCY","IMT_AMT_OUT_TOT","IMT_TSP_REC_CREATE","IMT_TSP_REC_UPDATE","IMT_UID_REC_CREATE","IMT_UID_REC_UPDATE","IMT_CDE_INST_CODE","IMT_TXT_REG_REF","IMT_TXT_ADD_INFO","IMT_TSP_ITEM_SENT","IMT_DTE_BUSINESS","IMT_DTE_VALUE_DATE","IMT_PID_DEAL","IMT_PID_FACILITY","IMT_NUM_SEQUENCE","IMT_CDE_QUEUE_STAT","IMT_CDE_BRANCH","IMT_CDE_SERVICE","IMT_CDE_DTLS_CHGES","IMT_IND_SDAY_FUNDS","IMT_CDE_BNK_OP","IMT_TXT_ADD_PARTY","IMT_TXT_PAYMT_DTLS","IMT_TXT_SDR_RVR_TX","IMT_DSC_NARRATIVE","IMT_TXT_UETR_CDE"
"L7EHOZ2Y","MT103","5+EHOSR2","OTR  ","L7EHOZ2T","EUR","10","2020-10-07 19:34:51","2020-10-07 19:34:51","B116594 ","B116594 ","     ","                                   ","                              ","","2020-07-10 00:00:00","2020-07-10 00:00:00","3.EFFDYP","3.EFFDZL","","PEND ","CG852","MANL ","BEN  ","","CRED "," "," "," "," ","3d341092-a414-43a1-829e-160c627afa87"
"A;EHQKGA","MT202","+REHQEDP","OTR  ","+REHQEL2","EUR","20","2020-10-08 15:48:11","2020-10-08 15:48:11","A116594 ","A116594 ","     ","                                   ","                              ","","2020-07-10 00:00:00","2020-07-10 00:00:00","3.EFFDYP","3.EFFDZL","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","f3279a7a-077c-480c-8519-36edd54b32fd"
"A;EHQKG4","MT103","+REHQEDP","OTR  ","+REHQEL2","EUR","20","2020-10-08 15:48:11","2020-10-08 15:48:11","A116594 ","A116594 ","     ","                                   ","                              ","","2020-07-10 00:00:00","2020-07-10 00:00:00","3.EFFDYP","3.EFFDZL","","PEND ","CG852","MANL ","BEN  ","","CRED "," "," "," "," ","f3279a7a-077c-480c-8519-36edd54b32fd"
"AXEHR2NG","MT210","VWEHQEJI","IDE  ","ANEHR1KY","EUR","2391150","2020-10-08 16:53:10","2020-10-08 16:53:10","LIQAPP05","LIQAPP05","     ","                                   ","                              ","","2020-07-10 00:00:00","2020-07-10 00:00:00","IREFMCO3","NONE    ","","PEND ","CB022","MANL ","BEN  ","","     "," "," "," "," ",""
"AXEHR2N6","MT202","VWEHQEJI","IDE  ","ALEHR36N","GBP","5005","2020-10-08 16:53:10","2020-10-08 16:53:10","LIQAPP05","LIQAPP05","     ","                                   ","                              ","","2020-07-10 00:00:00","2020-07-10 00:00:00","IREFMCO3","NONE    ","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","2d92851f-2380-4019-a235-7db3b90a91d4"
"AXEHR2MX","MT103","VWEHQEJI","IDE  ","ALEHR36N","GBP","5005","2020-10-08 16:53:10","2020-10-08 16:53:10","LIQAPP05","LIQAPP05","     ","                                   ","                              ","","2020-07-10 00:00:00","2020-07-10 00:00:00","IREFMCO3","NONE    ","","PEND ","CG852","MANL ","BEN  ","","SSTD "," "," "," "," ","2d92851f-2380-4019-a235-7db3b90a91d4"
"AXEHR2MD","MT103","VWEHQEJI","IDE  ","ANEHR1KU","EUR","2391150","2020-10-08 16:53:10","2020-10-08 16:53:10","LIQAPP05","LIQAPP05","     ","                                   ","                              ","","2020-07-10 00:00:00","2020-07-10 00:00:00","IREFMCO3","NONE    ","","PEND ","CG852","MANL ","BEN  ","","SPAY "," "," "," "," ","d0d5f1b8-9579-4fa9-ba66-d5143a40514a"
"AXEHR2MN","MT202","VWEHQEJI","IDE  ","ANEHR1KU","EUR","2391150","2020-10-08 16:53:10","2020-10-08 16:53:10","LIQAPP05","LIQAPP05","     ","                                   ","                              ","","2020-07-10 00:00:00","2020-07-10 00:00:00","IREFMCO3","NONE    ","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","d0d5f1b8-9579-4fa9-ba66-d5143a40514a"
"FNEHSIIF","MT202","F)EHSGO4","LRP  ","F)EHSH0D","EUR","3984.22","2020-10-09 14:59:23","2020-10-09 14:59:23","MANZANOS","MANZANOS","     ","                                   ","                              ","","2020-07-13 00:00:00","2020-07-13 00:00:00","+OEH9ZC4","NONE    ","","PEND ","CB022","MANL ","     ","","     "," "," "," "," ","ff7fe9fe-5a03-40e9-bdcb-c36704477f66"
"FNEHSII7","MT103","F)EHSGO4","LRP  ","F)EHSH0D","EUR","3984.22","2020-10-09 14:59:23","2020-10-09 14:59:23","MANZANOS","MANZANOS","     ","                                   ","                              ","","2020-07-13 00:00:00","2020-07-13 00:00:00","+OEH9ZC4","NONE    ","","PEND ","CB022","MANL ","BEN  ","","CRED "," "," "," "," ","ff7fe9fe-5a03-40e9-bdcb-c36704477f66"
"FNEHSIHI","MT210","F)EHSGO4","LRP  ","F)EHSH0H","EUR","39.45","2020-10-09 14:59:23","2020-10-09 14:59:23","MANZANOS","MANZANOS","     ","                                   ","                              ","","2020-07-13 00:00:00","2020-07-13 00:00:00","+OEH9ZC4","NONE    ","","PEND ","CG852","MANL ","BEN  ","","     "," "," "," "," ",""
"FNEHSII0","MT202","F)EHSGO4","LRP  ","F)EHSH0F","EUR","10000","2020-10-09 14:59:23","2020-10-09 14:59:23","MANZANOS","MANZANOS","     ","                                   ","                              ","","2020-07-13 00:00:00","2020-07-13 00:00:00","+OEH9ZC4","NONE    ","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","69ff8bed-a134-4339-ae2b-96e14a211a39"
"FNEHSIHU","MT103","F)EHSGO4","LRP  ","F)EHSH0F","EUR","10000","2020-10-09 14:59:23","2020-10-09 14:59:23","MANZANOS","MANZANOS","     ","                                   ","                              ","","2020-07-13 00:00:00","2020-07-13 00:00:00","+OEH9ZC4","NONE    ","","PEND ","CG852","MANL ","BEN  ","","CRED "," "," "," "," ","69ff8bed-a134-4339-ae2b-96e14a211a39"
"F-EHSLUY","MT202","F;EHSRKX","OTR  ","F;EHSRO6","EUR","100000","2020-10-09 15:20:14","2020-10-09 15:20:14","LIQUSR03","LIQUSR03","     ","                                   ","                              ","","2020-07-13 00:00:00","2020-07-15 00:00:00","#!EFTROA","#!EFTRT9","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","feed8315-dc30-4450-ae47-4d136e272236"
"F-EHSLUS","MT103","F;EHSRKX","OTR  ","F;EHSRO6","EUR","100000","2020-10-09 15:20:14","2020-10-09 15:20:14","LIQUSR03","LIQUSR03","     ","                                   ","                              ","","2020-07-13 00:00:00","2020-07-15 00:00:00","#!EFTROA","#!EFTRT9","","PEND ","CG852","MANL ","BEN  ","","CRED "," "," "," "," ","feed8315-dc30-4450-ae47-4d136e272236"
"9?EHU2QP","MT202","FFEHSALW","OTR  ","FVEHSFRV","EUR","30","2020-10-10 13:22:00","2020-10-10 13:22:00","B116594 ","B116594 ","     ","                                   ","                              ","","2020-07-13 00:00:00","2020-07-13 00:00:00","3.EFFDYP","3.EFFDZL","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","0052f0a2-b9a3-4647-8085-69a3f25141a2"
"9?EHU2QJ","MT103","FFEHSALW","OTR  ","FVEHSFRV","EUR","30","2020-10-10 13:22:00","2020-10-10 13:22:00","B116594 ","B116594 ","     ","                                   ","                              ","","2020-07-13 00:00:00","2020-07-13 00:00:00","3.EFFDYP","3.EFFDZL","","PEND ","CG852","MANL ","BEN  ","","CRED "," "," "," "," ","0052f0a2-b9a3-4647-8085-69a3f25141a2"
"9?EHU2RG","MT103","FFEHSALW","OTR  ","9?EHU2R7","EUR","30","2020-10-10 13:33:30","2020-10-10 13:33:30","B116594 ","B116594 ","     ","                                   ","                              ","","2020-07-13 00:00:00","2020-07-13 00:00:00","3.EFFDYP","3.EFFDZL","","PEND ","CG852","MANL ","BEN  ","","CRED "," "," "," "," ","afcd3cdd-ee45-4817-b5f7-36bf4ed9ff00"
"9?EHU2RM","MT202","FFEHSALW","OTR  ","9?EHU2R7","EUR","30","2020-10-10 13:33:30","2020-10-10 13:33:30","B116594 ","B116594 ","     ","                                   ","                              ","","2020-07-13 00:00:00","2020-07-13 00:00:00","3.EFFDYP","3.EFFDZL","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","afcd3cdd-ee45-4817-b5f7-36bf4ed9ff00"
"T:EHY7L5","MT103","TIEHY6EE","OTR  ","TIEHY6GR","AUD","10000","2020-10-12 16:48:38","2020-10-12 16:48:38","MGRAMT01","MGRAMT01","     ","                                   ","                              ","","2021-02-28 00:00:00","2021-02-28 00:00:00","T3EHY3X2","THEHY4M7","","PEND ","CB001","MANL ","BEN  ","","CRED "," "," "," "," ","06ba2d18-e557-4920-a447-6f1bafd15814"
"T:EHY7LB","MT202","TIEHY6EE","OTR  ","TIEHY6GR","AUD","10000","2020-10-12 16:48:38","2020-10-12 16:48:38","MGRAMT01","MGRAMT01","     ","                                   ","                              ","","2021-02-28 00:00:00","2021-02-28 00:00:00","T3EHY3X2","THEHY4M7","","PEND ","CB001","MANL ","     ","","     "," "," "," "," ","06ba2d18-e557-4920-a447-6f1bafd15814"
"@$EHZUXH","MT103","@MEHZTP6","OTR  ","@MEHZTRC","GBP","100000000","2020-10-13 13:17:53","2020-10-13 13:17:53","JANICEA1","JANICEA1","     ","                                   ","                              ","","2021-03-01 00:00:00","2021-03-01 00:00:00","9ZEF82FK","@9EHZSR7","","PEND ","CG852","MANL ","BEN  ","","CRED "," "," "," "," ","112638d9-6bec-4a7f-90d3-50a5bd04bb95"
"C;EHZZK8","MT103","C@EHZYSC","ACP  ","C@EHZYT7","GBP","764876.71","2020-10-13 15:23:13","2020-10-13 15:23:13","JAQUITAN","JAQUITAN","     ","                                   ","                              ","","2021-03-01 00:00:00","2021-03-01 00:00:00","9ZEF82FK","GREGNHU7","","PEND ","CG852","MANL ","BEN  ","","CRED "," "," "," "," ","65b0da72-5f3d-4c53-b94a-65903f292c67"
"@NEHZYOU","MT103","(VEHZXHT","OTR  ","(VEHZXOK","EUR","86200","2020-10-13 15:59:52","2020-10-13 15:59:52","RPTSUP01","RPTSUP01","     ","                                   ","                              ","","2021-03-01 00:00:00","2021-03-01 00:00:00","(7EFGXIA","(7EFGXST","","PEND ","CG852","MANL ","BEN  ","","CRED "," "," "," "," ","a6c48de8-c651-4abb-8287-33a6d2b9bc5b"
"@NEHZYP0","MT202","(VEHZXHT","OTR  ","(VEHZXOK","EUR","86200","2020-10-13 15:59:52","2020-10-13 15:59:52","RPTSUP01","RPTSUP01","     ","                                   ","                              ","","2021-03-01 00:00:00","2021-03-01 00:00:00","(7EFGXIA","(7EFGXST","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","a6c48de8-c651-4abb-8287-33a6d2b9bc5b"
"C2EI021M","MT103","CXEI01MO","ACP  ","CXEI01NJ","GBP","100821.92","2020-10-13 16:25:13","2020-10-13 16:25:13","JANICEA2","JANICEA2","     ","                                   ","                              ","","2021-03-01 00:00:00","2021-03-01 00:00:00","9ZEF82FK","C6EHZZZO","","PEND ","CG852","MANL ","BEN  ","","CRED "," "," "," "," ","b3233949-6594-4c99-933a-a93ec8e65fe2"
";9EI01Z8","MT202","CBEHZYBU","OTR  ","CBEHZYEE","EUR","30","2020-10-13 18:57:32","2020-10-13 18:57:32","B116594 ","B116594 ","     ","                                   ","                              ","","2021-03-01 00:00:00","2021-03-01 00:00:00","3.EFFDYP","3.EFFDZL","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","de0c429e-85ae-483c-aea9-75cb3f48412f"
";9EI01Z2","MT103","CBEHZYBU","OTR  ","CBEHZYEE","EUR","30","2020-10-13 18:57:32","2020-10-13 18:57:32","B116594 ","B116594 ","     ","                                   ","                              ","","2021-03-01 00:00:00","2021-03-01 00:00:00","3.EFFDYP","3.EFFDZL","","PEND ","CG852","MANL ","BEN  ","","CRED "," "," "," "," ","de0c429e-85ae-483c-aea9-75cb3f48412f"
";9EI020C","MT202","CBEHZYBU","OTR  ",";9EI01ZO","EUR","30","2020-10-13 19:39:41","2020-10-13 19:39:41","B116594 ","B116594 ","     ","                                   ","                              ","","2021-03-01 00:00:00","2021-03-01 00:00:00","3.EFFDYP","3.EFFDZL","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","c4c3ff8b-ca21-45d2-b2c7-087cffc41bfc"
";9EI0206","MT103","CBEHZYBU","OTR  ",";9EI01ZO","EUR","30","2020-10-13 19:39:41","2020-10-13 19:39:41","B116594 ","B116594 ","     ","                                   ","                              ","","2021-03-01 00:00:00","2021-03-01 00:00:00","3.EFFDYP","3.EFFDZL","","PEND ","CG852","MANL ","BEN  ","","CRED "," "," "," "," ","c4c3ff8b-ca21-45d2-b2c7-087cffc41bfc"
"Q@EI3LUG","MT202","QJEI3KL0","OTR  ","QJEI3KNS","AUD","400000","2020-10-15 12:54:12","2020-10-15 12:54:12","LIQAPCP3","LIQAPCP3","     ","                                   ","                              ","","2021-03-08 00:00:00","2021-03-08 00:00:00",":6EI3GEF",":6EI3GI8","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","9b5dfd05-945e-4931-a9bf-071d312e80a1"
"Q@EI3LUA","MT103","QJEI3KL0","OTR  ","QJEI3KNS","AUD","400000","2020-10-15 12:54:12","2020-10-15 12:54:12","LIQAPCP3","LIQAPCP3","     ","                                   ","                              ","","2021-03-08 00:00:00","2021-03-08 00:00:00",":6EI3GEF",":6EI3GI8","","PEND ","CG852","MANL ","BEN  ","","SPAY "," "," "," "," ","9b5dfd05-945e-4931-a9bf-071d312e80a1"
"LUEI3QRJ","MT202","Q=EI3KRB","LRP  ","Q=EI3LD2","EUR","317.52","2020-10-15 15:31:17","2020-10-15 15:31:17","LIQAPCP3","LIQAPCP3","     ","                                   ","                              ","","2021-03-08 00:00:00","2021-04-01 00:00:00","#!EFTROA","NONE    ","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","d4853628-8cad-4692-b798-adfea117236c"
"2AEHNDZJ","MT103","I?EHND25","PTR  ","I?EHND2J","EUR","2000","2020-10-06 20:52:09","2020-10-06 20:52:09","LIQUSR03","LIQUSR03","     ","                                   ","                              ","","2020-07-09 00:00:00","2020-07-09 00:00:00","0REF4EYL","NONE    ","","PEND ","CG852","MANL ","BEN  ","","CRED "," "," "," "," ","395a139c-1781-4dcf-a50e-680b914a8547"
"2AEHNDZP","MT202","I?EHND25","PTR  ","I?EHND2J","EUR","2000","2020-10-06 20:52:09","2020-10-06 20:52:09","LIQUSR03","LIQUSR03","     ","                                   ","                              ","","2020-07-09 00:00:00","2020-07-09 00:00:00","0REF4EYL","NONE    ","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","395a139c-1781-4dcf-a50e-680b914a8547"
"#XEHOMEO","MT202","?EEHN6XW","OTR  ","?EEHN6ZA","EUR","4550","2020-10-07 08:43:23","2020-10-07 08:43:23","LIQSVR04","LIQSVR04","     ","                                   ","                              ","","2020-07-09 00:00:00","2020-07-09 00:00:00","IREFMCO3","I:EFMEGK","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","83b4436e-7c76-4564-bb86-892af874dd9c"
"#XEHOMED","MT103","?EEHN6XW","OTR  ","?EEHN6ZA","EUR","4550","2020-10-07 08:43:23","2020-10-07 08:43:23","LIQSVR04","LIQSVR04","     ","                                   ","                              ","","2020-07-09 00:00:00","2020-07-09 00:00:00","IREFMCO3","I:EFMEGK","","PEND ","CG852","MANL ","BEN  ","","SPAY "," "," "," "," ","83b4436e-7c76-4564-bb86-892af874dd9c"
"BKEHOEFP","MT202","#VEHODNG","ACP  ","#VEHODO6","EUR","100","2020-10-07 09:48:57","2020-10-07 09:48:57","LIQUSR03","LIQUSR03","     ","                                   ","                              ","","2020-07-09 00:00:00","2020-07-09 00:00:00","0REF4EYL","0REF4FMA","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","7d6b7abe-e628-4472-bb00-16706b48432d"
"BKEHOEFJ","MT103","#VEHODNG","ACP  ","#VEHODO6","EUR","100","2020-10-07 09:48:57","2020-10-07 09:48:57","LIQUSR03","LIQUSR03","     ","                                   ","                              ","","2020-07-09 00:00:00","2020-07-09 00:00:00","0REF4EYL","0REF4FMA","","PEND ","CG852","MANL ","BEN  ","","CRED "," "," "," "," ","7d6b7abe-e628-4472-bb00-16706b48432d"
"BLEHON5Z","MT103","B5EHONA8","OTR  ","B5EHONBM","NOK","43950","2020-10-07 12:20:30","2020-10-07 12:20:30","RPTSUP01","RPTSUP01","     ","                                   ","                              ","","2020-07-09 00:00:00","2020-07-09 00:00:00","IREFMCO3","I:EFMEGK","","PEND ","CG852","MANL ","BEN  ","","SSTD "," "," "," "," ","ce51ba8f-bec4-4316-8efb-9285a7a58620"
"BLEHON67","MT202","B5EHONA8","OTR  ","B5EHONBM","NOK","43950","2020-10-07 12:20:30","2020-10-07 12:20:30","RPTSUP01","RPTSUP01","     ","                                   ","                              ","","2020-07-09 00:00:00","2020-07-09 00:00:00","IREFMCO3","I:EFMEGK","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","ce51ba8f-bec4-4316-8efb-9285a7a58620"
"G)EHQGMQ","MT103","VWEHQEJI","IDE  ","G)EHQGMC","EUR","2391150","2020-10-08 09:34:33","2020-10-08 09:34:33","LIQUSR02","LIQUSR02","     ","                                   ","                              ","","2020-07-10 00:00:00","2020-07-10 00:00:00","IREFMCO3","NONE    ","","PEND ","CG852","MANL ","BEN  ","","SPAY "," "," "," "," ","e50a0b81-4edc-47b4-ab3c-e85371c17849"
"G)EHQGN0","MT202","VWEHQEJI","IDE  ","G)EHQGMC","EUR","2391150","2020-10-08 09:34:33","2020-10-08 09:34:33","LIQUSR02","LIQUSR02","     ","                                   ","                              ","","2020-07-10 00:00:00","2020-07-10 00:00:00","IREFMCO3","NONE    ","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","e50a0b81-4edc-47b4-ab3c-e85371c17849"
"G)EHQGNC","MT210","VWEHQEJI","IDE  ","G)EHQGME","EUR","2391150","2020-10-08 09:34:33","2020-10-08 09:34:33","LIQUSR02","LIQUSR02","     ","                                   ","                              ","","2020-07-10 00:00:00","2020-07-10 00:00:00","IREFMCO3","NONE    ","","PEND ","CB022","MANL ","BEN  ","","     "," "," "," "," ",""
"G)EHQH9D","MT202",":=EHOY09","PCP  ",":=EHOYDI","EUR","142000","2020-10-08 09:45:58","2020-10-08 09:45:58","LIQUSR02","LIQUSR02","     ","                                   ","                              ","","2020-07-10 00:00:00","2020-07-10 00:00:00","IREFMCO3","NONE    ","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","2a840ad9-bd8b-4786-97ba-92ad2f26440b"
"G)EHQH97","MT103",":=EHOY09","PCP  ",":=EHOYDI","EUR","142000","2020-10-08 09:45:58","2020-10-08 09:45:58","LIQUSR02","LIQUSR02","     ","                                   ","                              ","","2020-07-10 00:00:00","2020-07-10 00:00:00","IREFMCO3","NONE    ","","PEND ","CG852","MANL ","BEN  ","","CRED "," "," "," "," ","2a840ad9-bd8b-4786-97ba-92ad2f26440b"
"G)EHQHA3","MT103",":=EHOY09","PCP  ",":=EHOYDQ","EUR","71000","2020-10-08 09:45:58","2020-10-08 09:45:58","LIQUSR02","LIQUSR02","     ","                                   ","                              ","","2020-07-10 00:00:00","2020-07-10 00:00:00","IREFMCO3","NONE    ","","PEND ","CB022","MANL ","BEN  ","","CRED "," "," "," "," ","a11a8e8e-0a10-484a-ba18-c4cc2969f812"
"G)EHQHAA","MT202",":=EHOY09","PCP  ",":=EHOYDQ","EUR","71000","2020-10-08 09:45:58","2020-10-08 09:45:58","LIQUSR02","LIQUSR02","     ","                                   ","                              ","","2020-07-10 00:00:00","2020-07-10 00:00:00","IREFMCO3","NONE    ","","PEND ","CB022","MANL ","     ","","     "," "," "," "," ","a11a8e8e-0a10-484a-ba18-c4cc2969f812"
"G)EHQHJU","MT103","9OEHDQ5E","OTR  ","9OEHDQQO","EUR","8000","2020-10-08 09:48:50","2020-10-08 09:48:50","LIQUSR02","LIQUSR02","     ","                                   ","                              ","","2020-07-10 00:00:00","2020-07-10 00:00:00","IREFMCO3","I:EFMEGK","","PEND ","CG852","MANL ","BEN  ","","CRED "," "," "," "," ","18644db6-3092-477d-be7d-ac1def7c3d4a"
"G)EHQHK0","MT202","9OEHDQ5E","OTR  ","9OEHDQQO","EUR","8000","2020-10-08 09:48:50","2020-10-08 09:48:50","LIQUSR02","LIQUSR02","     ","                                   ","                              ","","2020-07-10 00:00:00","2020-07-10 00:00:00","IREFMCO3","I:EFMEGK","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","18644db6-3092-477d-be7d-ac1def7c3d4a"
"G)EHQHKX","MT202","9OEHDQ5E","OTR  ","9OEHDQQW","EUR","4000","2020-10-08 09:48:50","2020-10-08 09:48:50","LIQUSR02","LIQUSR02","     ","                                   ","                              ","","2020-07-10 00:00:00","2020-07-10 00:00:00","IREFMCO3","I:EFMEGK","","PEND ","CB022","MANL ","     ","","     "," "," "," "," ","c15aa627-490d-4380-998e-316a20d8a54e"
"G)EHQHKQ","MT103","9OEHDQ5E","OTR  ","9OEHDQQW","EUR","4000","2020-10-08 09:48:50","2020-10-08 09:48:50","LIQUSR02","LIQUSR02","     ","                                   ","                              ","","2020-07-10 00:00:00","2020-07-10 00:00:00","IREFMCO3","I:EFMEGK","","PEND ","CB022","MANL ","BEN  ","","CRED "," "," "," "," ","c15aa627-490d-4380-998e-316a20d8a54e"
"AJEHQVND","MT103","VWEHQEJI","IDE  ","G(EHQR73","EUR","8900","2020-10-08 15:11:32","2020-10-08 15:11:32","LIQUSR03","LIQUSR03","     ","                                   ","                              ","","2020-07-10 00:00:00","2020-07-10 00:00:00","IREFMCO3","NONE    ","","PEND ","CG852","MANL ","BEN  ","","SPAY "," "," "," "," ","67e40686-6148-45a5-ba7c-583bb8481140"
