"CUS_CID_CUST_ID","CUS_XID_CUST_ID","CUS_NME_SHORT_NAME","CUS_NME_FULL_NAME","CUS_CDE_COUNTRY","CUS_CDE_CUST_STAT","CUS_IND_INVESTOR","CUS_IND_BORROWER","CUS_IND_GUARANTOR","CUS_IND_BENEFIC","CUS_IND_INTRL_ENT","CUS_IND_RESTRICT","CUS_CDE_BANK","CUS_TSP_REC_CREATE","CUS_TSP_REC_UPDATE","CUS_UID_REC_CREATE","CUS_UID_REC_UPDATE","CUS_IND_SLG","CUS_IND_MAJ_UNDWRT","CUS_IND_CRA","CUS_CDE_TRS_RPT_AR","CUS_IND_SIMPLIFIED","CUS_CDE_CUST_DESC","CUS_CID_ULT_PARENT","CUS_CDE_DEPT","CUS_CID_IMM_PARENT","CUS_CDE_EXPENSE","CUS_CDE_PRIM_SIC","CUS_CDE_PROSPECT","CUS_CDE_LEGAL","CUS_CDE_SIC_CNTRY","CUS_CDE_BRANCH","CUS_CDE_ORIGIN","CUS_CDE_LANGUAGE","CUS_IND_VAT_SUBJCT","CUS_TXT_VAT_NUMBER","CUS_AMT_OS_LIMIT","CUS_CDE_OS_LIM_CCY","CUS_IND_OS_LIM_ERL","CUS_CDE_MASTER_ACT","CUS_IND_BROKER","CUS_CDE_DEP_SUBTYP","CUS_IND_THRD_PTYON","CUS_IND_THRD_PRF"
"RVEH2HQF","1312639        ","IW INC 1312639                ","312639","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-09-25 14:03:43","2020-09-25 14:03:43","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","UFPCA","RVEH2HQF","     ","RVEH2HQF","","3620      ","","","AU","","","ENG  ","Y","67895843245    ","0","","N","","N","","N","N"
"RVEH2LBD","1414849        ","LT LTD 4342124                ","LocalTechnology Ltd 4342124","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-09-25 15:20:34","2020-09-30 16:28:30","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","BFPB ","RVEH2LBD","     ","RVEH2LBD","","4245      ","","","AU","","","ENG  ","Y","555243         ","0","","N","","N","","N","N"
"RVEH2ZQP","1915914        ","SE LTD 1915914                ","Sanseera Electronics Ltd 1915914","GB","ACT  ","N","N","N","N","N","N","CBA  ","2020-09-25 20:32:42","2020-10-28 00:53:10","LOANIQ01","LOANIQ01","N","N","N","GB   ","N","FPJV ","RVEH2ZQP","     ","RVEH2ZQP","","8431      ","","","AU","","","ENG  ","N","10075843210    ","0","","N","","N","","N","N"
"5AEH88B8","85             ","CUSTSHORT59109                ","CUSTLEGAL59109","AU","SKEL ","N","N","N","N","N","N","CBA  ","2020-09-28 15:08:40","2020-09-28 15:09:39","INPELY01","INPELY01","N","N","N","AU   ","N","","5AEH88B8","GLB  ","5AEH88B8","","3620      ","","","AU","","","","Y","               ","0","","N","","N","","N","N"
"5$EH88NS","86             ","CUSTSHORT10100                ","CUSTLEGAL10100","AU","SKEL ","N","Y","N","N","N","N","CBA  ","2020-09-28 16:19:03","2020-09-28 17:03:44","INPELY01","INPELY01","N","N","N","AU   ","N","FORG ","5$EH88NS","GLB  ","5$EH88NS","BG_COL         ","3620      ","","","AU","","","","N","               ","0","","N","","N","","N","N"
"5VEH8D99","87             ","CUSTSHORT47111                ","CUSTLEGAL47111","AU","SKEL ","N","Y","N","N","N","N","CBA  ","2020-09-28 16:55:53","2020-09-28 17:35:27","MIGGY_IN","MIGGY_IN","N","N","N","AU   ","N","FORG ","5VEH8D99","GLB  ","5VEH8D99","BG_COL         ","3620      ","","","AU","","","","N","               ","0","","N","","N","","N","N"
"*4EHA4KI","88             ","CUSTSHORT42126                ","CUSTLEGAL42126","AU","SKEL ","N","Y","N","N","N","N","CBA  ","2020-09-29 15:51:34","2020-09-29 16:18:34","INPELY01","INPELY01","N","N","N","AU   ","N","FORG ","*4EHA4KI","GLB  ","*4EHA4KI","BG_COL         ","3620      ","","","AU","","","","N","               ","0","","N","","N","","N","N"
"*=EHA9UO","89             ","CUSTSHORT37112                ","CUSTLEGAL37113","AU","SKEL ","N","Y","N","N","N","N","CBA  ","2020-09-29 17:46:06","2020-09-29 18:10:08","MIGGY_IN","MIGGY_IN","N","N","N","AU   ","N","FORG ","*=EHA9UO","GLB  ","*=EHA9UO","BG_COL         ","3620      ","","","AU","","","","N","               ","0","","N","","N","","N","N"
"A*EHAMQD","90             ","CUSTSHORT25136                ","CUSTLEGAL25137","AU","SKEL ","N","Y","N","N","N","N","CBA  ","2020-09-29 23:34:53","2020-09-30 00:02:15","INPELY01","INPELY01","N","N","N","AU   ","N","FORG ","A*EHAMQD","GLB  ","A*EHAMQD","BG_COL         ","3620      ","","","AU","","","","N","               ","0","","N","","N","","N","N"
"P!EHBPV8","91             ","CUSTSHORT13125                ","CUSTLEGAL13125","AU","SKEL ","N","Y","N","N","N","N","CBA  ","2020-09-30 12:22:16","2020-09-30 12:59:28","MIGGY_IN","MIGGY_IN","N","N","N","AU   ","N","FORG ","P!EHBPV8","GLB  ","P!EHBPV8","BG_COL         ","3620      ","","","AU","","","","N","               ","0","","N","","N","","N","N"
"8#EHFCGR","1011215        ","SE LTD 1011215                ","Sanseera Electronics Ltd 1011215","GB","ACT  ","N","N","N","N","N","N","CBA  ","2020-10-02 10:49:29","2020-10-28 00:33:13","LOANIQ01","LOANIQ01","N","N","N","GB   ","N","FPJV ","8#EHFCGR","     ","8#EHFCGR","","8431      ","","","AU","","","ENG  ","N","10075843210    ","0","","N","","N","","N","N"
"W-EHL8IC","101            ","CUSTSHORT05130                ","CUSTLEGAL05131","AU","SKEL ","N","Y","N","N","N","N","CBA  ","2020-10-05 16:15:54","2020-10-05 16:48:56","MIGGY_IN","MIGGY_IN","N","N","N","AU   ","N","FORG ","W-EHL8IC","GLB  ","W-EHL8IC","BG_COL         ","3620      ","","","AU","","","","N","               ","0","","N","","N","","N","N"
";(EHLBA1","5496876        ","IW INC 1912033                ","TST00012","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-10-05 17:58:36","2020-10-05 17:58:36","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","FORG ",";(EHLBA1","     ",";(EHLBA1","","8120      ","","","AU","","","ENG  ","Y","12345678909    ","0","","N","","N","","N","N"
";(EHLBAE","1013941        ","SMPLE 1013941                 ","SAMPLE ENT NAME 12345 SAMPLE ENT NAME 12345 SAMPLE ENT NAME 12345 SAMPLE ENT NAME 12345 SAMPLE ENT NAME 12345 SAMPLE ENT NAME 12345 SAMPLE E","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-10-05 17:58:36","2020-10-05 17:58:36","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","LCDP ",";(EHLBAE","     ",";(EHLBAE","","5710      ","","","AU","","","ENG  ","Y","54869504965    ","0","","N","","N","","N","N"
";(EHLBAR","1110323        ","SE LTD 1110323                ","Sanseera Electronics Ltd 1110323","GB","ACT  ","N","Y","N","N","N","N","CBA  ","2020-10-05 17:58:37","2020-10-28 00:33:10","LOANIQ01","LOANIQ01","N","N","N","GB   ","N","FPJV ",";(EHLBAR","GLB  ",";(EHLBAR","BP_CML         ","8431      ","","","AU","","","ENG  ","N","10075843210    ","0","","N","","N","","N","N"
"$$EHN3YJ","1115544        ","SHORTNME1144 1115544          ","CBANLDCUST0001 1115544","NL","ACT  ","N","N","N","N","N","N","CBA  ","2020-10-06 12:32:31","2020-10-28 00:33:08","LOANIQ01","LOANIQ01","N","N","N","NL   ","N","AGF  ","$$EHN3YJ","     ","$$EHN3YJ","","4222      ","","","AU","","","ENG  ","N","9456677889     ","0","","N","","N","","N","N"
"N=EHN4XA","103            ","CUSTSHORT29143                ","CUSTLEGAL29144","AU","SKEL ","N","Y","N","N","N","N","CBA  ","2020-10-06 17:40:06","2020-10-06 18:13:33","MIGGY_IN","MIGGY_IN","N","N","N","AU   ","N","FORG ","N=EHN4XA","GLB  ","N=EHN4XA","BG_COL         ","3620      ","","","AU","","","","N","               ","0","","N","","N","","N","N"
"J)E9RPK6","383843         ","UPDSHRT383843                 ","UPDATEENT935935","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-05-06 14:18:32","2020-05-18 14:17:46","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","AGF  ","J)E9RPK6","     ","J)E9RPK6","","8431      ","","","AU","","","ENG  ","Y","14249394333    ","0","","N","","N","","N","N"
"@:E9V14Q","30             ","DWE_TEST                      ","testing","AU","SKEL ","N","N","N","N","N","N","CBA  ","2020-05-08 11:25:27","2020-05-08 11:49:05","MGALING ","MGALING ","N","N","N","AU   ","N","","@:E9V14Q","GLB  ","@:E9V14Q","","","","","","","","","Y","               ","0","","N","","N","","N","N"
"I-ED0P46","12345698       ","MYY1                          ","MYYY0001","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-07-08 20:33:35","2020-07-08 20:33:35","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","AGS  ","I-ED0P46","     ","I-ED0P46","","8635      ","","","AU","","","ENG  ","Y","               ","0","","N","","N","","N","N"
"I-ED0QF0","12345687       ","PRAC11                        ","PRACTICE11","NL","ACT  ","N","N","N","N","N","N","CBA  ","2020-07-08 21:01:41","2020-10-28 01:53:10","LOANIQ01","LOANIQ01","N","N","N","NL   ","N","AGF  ","I-ED0QF0","     ","I-ED0QF0","","9900      ","","","AU","","","ENG  ","N","               ","0","","N","","N","","N","N"
"I-ED150E","01298347       ","MAETRY01                      ","MAETRY01","GB","ACT  ","N","N","N","N","N","N","CBA  ","2020-07-09 02:16:56","2020-07-09 02:16:56","LOANIQ01","LOANIQ01","N","N","N","GB   ","N","BDMPC","I-ED150E","     ","I-ED150E","","9900      ","","","AU","","","ENG  ","N","               ","0","","N","","N","","N","N"
"I-ED217L","0101010101     ","RM000001                      ","RM000001","GB","ACT  ","N","N","N","N","N","N","CBA  ","2020-07-09 13:52:26","2020-07-09 13:52:26","LOANIQ01","LOANIQ01","N","N","N","GB   ","N","AGF  ","I-ED217L","     ","I-ED217L","","2819      ","","","AU","","","ENG  ","N","               ","0","","N","","N","","N","N"
"I-ED2GWU","828488         ","SAMPLESHRT1                   ","SAMPLE NAME ENT","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-07-09 19:31:35","2020-07-10 15:42:08","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","AGF  ","I-ED2GWU","     ","I-ED2GWU","","1200      ","","","AU","","","ENG  ","Y","23332232232    ","0","","N","","N","","N","N"
"I-ED2NXF","9245525        ","SHRT9245525                   ","ENT9245525","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-07-09 22:03:07","2020-07-09 22:03:07","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","AGL  ","I-ED2NXF","     ","I-ED2NXF","","8431      ","","","AU","","","ENG  ","Y","29302943343    ","0","","N","","N","","N","N"
"I-ED2P2Y","6990001        ","TEST33001                     ","TEST33001","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-07-09 22:28:03","2020-07-09 22:58:25","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","AGL  ","I-ED2P2Y","     ","I-ED2P2Y","","1200      ","","","AU","","","ENG  ","Y","               ","0","","N","","N","","N","N"
"I-ED3PKK","12093487       ","SRHT01                        ","SARAHTEST01","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-07-10 11:36:12","2020-07-13 15:12:05","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","AGF  ","I-ED3PKK","     ","I-ED3PKK","","7515      ","","","AU","","","ENG  ","Y","               ","0","","N","","N","","N","N"
"I-ED3V0B","34567890       ","SMT00                         ","SARAHMAETRY00","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-07-10 13:33:40","2020-07-10 16:25:52","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","BDMPR","I-ED3V0B","     ","I-ED3V0B","","8631      ","","","AU","","","ENG  ","Y","               ","0","","N","","N","","N","N"
"I-ED44BP","45678901       ","TRYNG1                        ","TRYNGTRY01","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-07-10 16:54:54","2020-07-10 17:12:47","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","AGL  ","I-ED44BP","     ","I-ED44BP","","7421      ","","","AU","","","ENG  ","Y","               ","0","","N","","N","","N","N"
"I-ED45IG","56789012       ","PASOK00                       ","PUMASOKKA00","NL","ACT  ","N","N","N","N","N","N","CBA  ","2020-07-10 17:20:33","2020-10-28 01:33:15","LOANIQ01","LOANIQ01","N","N","N","NL   ","N","AGF  ","I-ED45IG","     ","I-ED45IG","","2163      ","","","AU","","","ENG  ","N","               ","0","","N","","N","","N","N"
"I-ED9QDL","7880911        ","PTYCAS0991                    ","PTYCAS0991","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-07-13 17:39:14","2020-07-13 18:09:47","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","AGF  ","I-ED9QDL","     ","I-ED9QDL","","1200      ","","","AU","","","ENG  ","Y","               ","0","","N","","N","","N","N"
"I-EDB3F1","22553344       ","SHORTNME2255                  ","EUCNLDCUST0001","NL","ACT  ","N","Y","N","N","N","N","CBA  ","2020-07-14 11:18:23","2020-10-28 01:33:15","LOANIQ01","LOANIQ01","N","N","N","NL   ","N","AGF  ","I-EDB3F1","GLB  ","I-EDB3F1","BG_COL         ","4222      ","","","AU","","","ENG  ","N","10567788990    ","0","","N","","N","","N","N"
"I-EDB5AD","12347890       ","TUE01                         ","TUE00001","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-07-14 11:58:53","2020-07-14 12:20:24","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","AGL  ","I-EDB5AD","     ","I-EDB5AD","","8117      ","","","AU","","","ENG  ","Y","               ","0","","N","","N","","N","N"
"I-EDBBYQ","09874321       ","TING1111                      ","TESTING1111","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-07-14 14:23:06","2020-09-23 21:19:59","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","BFPBA","I-EDBBYQ","     ","I-EDBBYQ","","7515      ","","","AU","","","ENG  ","Y","               ","0","","N","","N","","N","N"
"I-EDBNNU","03456789       ","TEST205EU                     ","TEST20205EU","NL","ACT  ","N","N","N","N","N","N","CBA  ","2020-07-14 18:35:46","2020-10-28 01:33:15","LOANIQ01","LOANIQ01","N","N","N","NL   ","N","AGL  ","I-EDBNNU","     ","I-EDBNNU","","2163      ","","","AU","","","ENG  ","N","               ","0","","N","","N","","N","N"
"7DEEUNP4","39             ","154278935 CUST                ","154278935 CUST","AU","SKEL ","N","Y","N","N","N","N","CBA  ","2020-08-13 10:28:15","2020-08-13 15:45:02","WBAYERS ","WBAYERS ","N","N","N","AU   ","N","","7DEEUNP4","GLB  ","7DEEUNP4","TM_SAF         ","3620      ","","","AU","","","","N","               ","0","","N","","N","","N","N"
"#.EEWMPJ","42             ","CBA_ALLAN_CUSTOMER_2          ","CBA_ALLAN_CUSTOMER_2_LEGAL_NAME","GB","ACT  ","N","Y","N","N","N","N","CBA  ","2020-08-14 12:08:47","2020-08-14 12:15:28","ALNSUP01","ALNSUP01","N","N","N","GB   ","N","UFPCA","#.EEWMPJ","GLB  ","#.EEWMPJ","","8710      ","","","AU","","","ENG  ","N","               ","0","","N","","N","","N","N"
"ALEF5OUC","50             ","BE PTY LTD TRUSTEE 08192020001","BE Pty Ltd as trustee for the Dances With Wolves Family Trust","AU","SKEL ","N","Y","N","N","N","N","CBA  ","2020-08-19 09:24:51","2020-08-19 11:31:05","RONINP01","RONINP01","N","N","N","AU   ","N","TRU  ","ALEF5OUC","GLB  ","ALEF5OUC","TM_SAF         ","8112      ","","","AU","","","","N","14162984821    ","0","","N","","N","","N","N"
"KREF69E8","51             ","BE PTY LTD 08192020002        ","BE Pty Ltd as trustee for the Dances With Wolves Fam 1213324","AU","SKEL ","N","N","N","N","N","N","CBA  ","2020-08-19 16:30:24","2020-08-19 17:32:03","INPRON01","INPRON01","N","N","N","AU   ","N","FORG ","KREF69E8","GLB  ","KREF69E8","TM_SAF         ","8112      ","","","AU","","","ENG  ","N","14162984821    ","0","","N","","N","","N","N"
"KQEF6H17","52             ","BE PTY LTD 08192020003        ","BE Pty Ltd as trustee for the Dances With Wolves Fam 335123","AU","SKEL ","N","N","N","N","N","N","CBA  ","2020-08-19 19:16:43","2020-08-20 16:58:43","INPRON01","INPRON01","N","N","N","AU   ","N","TRU  ","KQEF6H17","GLB  ","KQEF6H17","TM_SAF         ","8112      ","","","AU","","","ENG  ","N","14162984821    ","0","","N","","N","","N","N"
"AXEF6K9X","8785156        ","TEST CONS 1                   ","Test CONS enterprise name","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-08-19 21:41:50","2020-08-19 21:41:50","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","BDMPC","AXEF6K9X","     ","AXEF6K9X","","8431      ","","","AU","","","ENG  ","Y","12345          ","0","","N","","N","","N","N"
"9REF81R3","54             ","BE PTY LTD 08202020001        ","BE Pty Ltd as trustee for the Dances With Wolves Fam 335299","AU","SKEL ","N","Y","N","N","N","N","CBA  ","2020-08-20 16:59:35","2020-08-20 17:33:46","INPRON01","INPRON01","N","N","N","AU   ","N","TRU  ","9REF81R3","GLB  ","9REF81R3","TM_SAF         ","8112      ","","","AU","","","ENG  ","N","14162984821    ","0","","N","","N","","N","N"
"Y3EFEZQB","63             ","ARIHANT TRADING COMPANY 000008","ARIHANT TRADING COMPANY 000008","AU","SKEL ","N","Y","N","N","N","N","CBA  ","2020-08-24 09:56:08","2020-08-24 18:56:43","INPALN01","INPALN01","N","N","N","AU   ","N","UCDPR","Y3EFEZQB","GLB  ","Y3EFEZQB","TM_SAF         ","8112      ","","","AU","","","ENG  ","N","33884999383    ","0","","N","","N","","N","N"
"Y@EFF0L8","64             ","CBA OBU EXTERNAL              ","Commonwealth Bank of Australia OBU (External)","AU","ACT  ","Y","N","N","N","N","N","CBA  ","2020-08-24 10:25:01","2020-10-13 19:18:48","CMARTILL","SMANZANO","N","N","N","AU   ","N","BDMPC","Y@EFF0L8","GLB  ","Y@EFF0L8","BG_COL         ","","","","","","","ENG  ","Y","               ","0","","N","","N","","N","N"
"Y?EFF2ED","65             ","SANSEERA ELECTRONICS LTD 001  ","Sanseera Electronics Ltd 001","AU","SKEL ","N","Y","N","N","N","N","CBA  ","2020-08-24 10:47:45","2020-09-07 11:51:36","JOBINP  ","INPDEL01","N","N","N","AU   ","N","OUAUA","Y?EFF2ED","GLB  ","Y?EFF2ED","GTM181         ","8710      ","","","AU","","","ENG  ","N","02568049389    ","0","","N","","N","","N","N"
"@MEFH6VL","69             ","1914539                       ","Sanseera Electronics Ltd 1914539","AU","ACT  ","N","Y","N","N","N","N","CBA  ","2020-08-25 15:29:27","2020-09-03 14:48:32","INPDEL01","INPDEL01","N","N","N","AU   ","N","OUAUA","@MEFH6VL","GLB  ","@MEFH6VL","GTM181         ","8710      ","","","AU","","","ENG  ","Y","02568049389    ","0","","N","","N","","N","N"
"J6EHZQFQ","0913125        ","SE LTD 0913125                ","Sanseera Electronics Ltd 0913125","GB","ACT  ","N","N","N","N","N","N","CBA  ","2020-10-13 10:07:31","2020-10-28 00:16:21","LOANIQ01","LOANIQ01","N","N","N","GB   ","N","FPJV ","J6EHZQFQ","     ","J6EHZQFQ","","8431      ","","","AU","","","ENG  ","N","10075843210    ","0","","N","","N","","N","N"
"J6EHZQG5","1512847        ","SE LTD 1512847                ","Sanseera Electronics Ltd 1512847","GB","ACT  ","N","N","N","N","N","N","CBA  ","2020-10-13 10:19:00","2020-10-28 00:17:04","LOANIQ01","LOANIQ01","N","N","N","GB   ","N","FPJV ","J6EHZQG5","     ","J6EHZQG5","","8431      ","","","AU","","","ENG  ","N","10075843210    ","0","","N","","N","","N","N"
"J6EHZQGI","7555003        ","PTYCASMEU99                   ","PTYCASMEU99","NL","ACT  ","N","N","N","N","N","N","CBA  ","2020-10-13 10:19:57","2020-10-28 00:14:44","LOANIQ01","LOANIQ01","N","N","N","NL   ","N","AGF  ","J6EHZQGI","     ","J6EHZQGI","","1200      ","","","AU","","","ENG  ","N","               ","0","","N","","N","","N","N"
"J6EHZQGZ","1010325        ","SE LTD 1010325                ","Sanseera Electronics Ltd 1010325","GB","ACT  ","N","N","N","N","N","N","CBA  ","2020-10-13 10:38:38","2020-10-28 00:14:01","LOANIQ01","LOANIQ01","N","N","N","GB   ","N","FPJV ","J6EHZQGZ","     ","J6EHZQGZ","","8431      ","","","AU","","","ENG  ","N","10075843210    ","0","","N","","N","","N","N"
"J6EI07VT","200807         ","200807                        ","Cargill PVT Limited","GB","ACT  ","N","Y","N","N","N","N","CBA  ","2020-10-13 19:09:22","2020-11-11 14:08:52","LOANIQ01","FOULISTR","N","N","N","GB   ","N","BDMPC","J6EI07VT","GLB  ","J6EI07VT","BG_COL         ","2822      ","","","AU","","","ENG  ","N","               ","0","","N","","N","","N","N"
"W5EI0RNF","111            ","CUSTSHORT11126                ","CUSTLEGAL11126","AU","SKEL ","N","N","N","N","N","N","CBA  ","2020-10-14 02:20:03","2020-10-14 02:20:41","DANUSR01","DANUSR01","N","N","N","AU   ","N","","W5EI0RNF","GLB  ","W5EI0RNF","","3620      ","","","AU","","","","Y","               ","0","","N","","N","","N","N"
"WLEI0SYH","112            ","CUSTSHORT39139                ","CUSTLEGAL39140","AU","SKEL ","N","N","N","N","N","N","CBA  ","2020-10-14 02:48:09","2020-10-14 06:06:45","DANUSR01","DANUSR01","N","N","N","AU   ","N","FORG ","WLEI0SYH","GLB  ","WLEI0SYH","BG_COL         ","3620      ","","","AU","","","","N","               ","0","","N","","N","","N","N"
"10EI12OF","113            ","ATEST123                      ","atest123","AU","SKEL ","N","N","N","N","N","N","CBA  ","2020-10-14 05:39:40","2020-10-14 05:39:40","DANUSR01","DANUSR01","N","N","N","AU   ","N","","10EI12OF","GLB  ","10EI12OF","","","","","","","","","Y","               ","0","","N","","N","","N","N"
"=4EI135W","114            ","CUSTSHORT02101                ","CUSTLEGAL02101","AU","SKEL ","N","Y","N","N","N","N","CBA  ","2020-10-14 06:10:40","2020-10-14 06:33:44","DANUSR01","DANUSR01","N","N","N","AU   ","N","FORG ","=4EI135W","GLB  ","=4EI135W","BG_COL         ","3620      ","","","AU","","","","N","               ","0","","N","","N","","N","N"
"-8EI2IHA","119            ","CUSTSHORT34116                ","CUSTLEGAL34117","AU","SKEL ","N","Y","N","N","N","N","CBA  ","2020-10-14 23:43:46","2020-10-15 00:08:17","MIGGY_IN","MIGGY_IN","N","N","N","AU   ","N","FORG ","-8EI2IHA","GLB  ","-8EI2IHA","BG_COL         ","3620      ","","","AU","","","","N","               ","0","","N","","N","","N","N"
"0JEI4L1H","120            ","CUSTSHORT06126                ","CUSTLEGAL06127","AU","SKEL ","N","Y","N","N","N","N","CBA  ","2020-10-16 03:17:02","2020-10-16 03:29:08","KIDUENAS","KIDUENAS","N","N","N","AU   ","N","FORG ","0JEI4L1H","GLB  ","0JEI4L1H","BG_COL         ","3620      ","","","AU","","","","N","               ","0","","N","","N","","N","N"
"0REI4N8E","121            ","CUSTSHORT10150                ","CUSTLEGAL10151","AU","SKEL ","N","Y","N","N","N","N","CBA  ","2020-10-16 04:21:25","2020-10-16 04:53:22","KIDUENAS","KIDUENAS","N","N","N","AU   ","N","FORG ","0REI4N8E","GLB  ","0REI4N8E","BG_COL         ","3620      ","","","AU","","","","N","               ","0","","N","","N","","N","N"
