"ACCOUNTID"|"NOMINALCODE"|"NOMINALDESCRIPTION"|"TRANSACTIONSRID"|"TRANSACTIONID"|"HOSTTRANCODE"|"SOURCETRANCODE"|"TRANSACTIONDATE"|"POSTINGDATE"|"VALUEDATE"|"ISOCURRENCYCODE"|"DEBITCREDITFLAG"|"AMOUNT"|"AMOUNTCREDIT"|"AMOUNTDEBIT"|"HOSTBRANCH"|"UBCHANNELID"|"SUBPRODUCTCODE"|"CUSTOMERCODE"|"SOURCEREF1"|"SOURCEREF2"|"NARRATION"|"SOURCEBRANCH"|"SOURCECOSTCENTERCODE"|"AFFILIATECODE"|"SOURCEDEALNO"|"SOURCECUSTOMERCODE"
"089903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d829f0693Av"|"01174d829f0403AO"|"CRV"|"UNCOM"|"2020-09-29 06:41:01"|"2020-07-12 23:21:09"|"2020-07-07 00:00:00"|"EUR"|"C"|"97500000"|"97500000"|"0"|"00000852"|"LIQ"|"99030InternalEUR"|"000852"|"0EEH9SVM"|"3ZEFFD67"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|"OTHER"|"FAC3ZEFFD2W"|"53"
"089903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d829f4c93CV"|"01174d829f1c53C3"|"DRV"|"UNCOM"|"2020-09-29 06:41:02"|"2020-07-12 23:21:10"|"2020-07-07 00:00:00"|"EUR"|"D"|"-50000000"|"0"|"50000000"|"00000852"|"LIQ"|"99030InternalEUR"|"000852"|"0EEH9SUF"|"Q(EDHFNR"|"Daily Posting of Unutilized Commitment"|"CG852"|"IT_SAF"|""|"FACQ4EDGQL9"|"22553344"
"089903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d829f4ca3Cb"|"01174d829f1c53C3"|"CRV"|"UNCOM"|"2020-09-29 06:41:02"|"2020-07-12 23:21:10"|"2020-07-07 00:00:00"|"EUR"|"C"|"50000000"|"50000000"|"0"|"00000852"|"LIQ"|"99030InternalEUR"|"000852"|"0EEH9SUI"|"Q(EDHFNR"|"Daily Posting of Unutilized Commitment"|"CG852"|"IT_SAF"|""|"FACQ4EDGQL9"|"22553344"
"089903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d829fcac3Jl"|"01174d829fc8e3JK"|"DRV"|"UNCOM"|"2020-09-29 06:41:04"|"2020-07-12 23:21:12"|"2020-07-07 00:00:00"|"EUR"|"D"|"-48304000"|"0"|"48304000"|"00000852"|"LIQ"|"99030InternalEUR"|"000852"|"0EEH9STV"|"I:EFMIA2"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|"OTHER"|"FACI:EFMEGK"|"57"
"089903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d829fcad3Jr"|"01174d829fc8e3JK"|"CRV"|"UNCOM"|"2020-09-29 06:41:04"|"2020-07-12 23:21:12"|"2020-07-07 00:00:00"|"EUR"|"C"|"47704000"|"47704000"|"0"|"00000852"|"LIQ"|"99030InternalEUR"|"000852"|"0EEH9STY"|"I:EFMIA2"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|"OTHER"|"FACI:EFMEGK"|"57"
"089903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d82a06273PK"|"01174d82a06093Ot"|"DRV"|"UNCOM"|"2020-09-29 06:41:06"|"2020-07-12 23:21:15"|"2020-07-07 00:00:00"|"EUR"|"D"|"-20000000"|"0"|"20000000"|"00000852"|"LIQ"|"99030InternalEUR"|"000852"|"0EEH9SUN"|"Q(EDHFPL"|"Daily Posting of Unutilized Commitment"|"CG852"|"IT_SAF"|""|"FACQFEDH1QH"|"22553344"
"089903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d82a06283PQ"|"01174d82a06093Ot"|"CRV"|"UNCOM"|"2020-09-29 06:41:06"|"2020-07-12 23:21:15"|"2020-07-07 00:00:00"|"EUR"|"C"|"20000000"|"20000000"|"0"|"00000852"|"LIQ"|"99030InternalEUR"|"000852"|"0EEH9SUQ"|"Q(EDHFPL"|"Daily Posting of Unutilized Commitment"|"CG852"|"IT_SAF"|""|"FACQFEDH1QH"|"22553344"
"089903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d82a10743Q3"|"01174d82a06b13PZ"|"DRV"|"UNCOM"|"2020-09-29 06:41:09"|"2020-07-12 23:21:17"|"2020-07-07 00:00:00"|"EUR"|"D"|"-50000000"|"0"|"50000000"|"00000852"|"LIQ"|"99030InternalEUR"|"000852"|"0EEH9SUR"|"Q+EDKX3X"|"Daily Posting of Unutilized Commitment"|"CG852"|"IT_SAF"|""|"FACQ+EDKVFH"|"22553344"
"089903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d82a10753Q9"|"01174d82a06b13PZ"|"CRV"|"UNCOM"|"2020-09-29 06:41:09"|"2020-07-12 23:21:17"|"2020-07-07 00:00:00"|"EUR"|"C"|"50000000"|"50000000"|"0"|"00000852"|"LIQ"|"99030InternalEUR"|"000852"|"0EEH9SUU"|"Q+EDKX3X"|"Daily Posting of Unutilized Commitment"|"CG852"|"IT_SAF"|""|"FACQ+EDKVFH"|"22553344"
"089903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d82a377d3ZE"|"01174d82a375a3Yn"|"DRV"|"UNCOM"|"2020-09-29 06:41:19"|"2020-07-12 23:21:27"|"2020-07-07 00:00:00"|"EUR"|"D"|"-30000000"|"0"|"30000000"|"00000852"|"LIQ"|"99030InternalEUR"|"000852"|"0EEH9SUJ"|"Q(EDHFOP"|"Daily Posting of Unutilized Commitment"|"CG852"|"IT_SAF"|""|"FACQFEDH1MI"|"22553344"
"089903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d82a377e3ZK"|"01174d82a375a3Yn"|"CRV"|"UNCOM"|"2020-09-29 06:41:19"|"2020-07-12 23:21:27"|"2020-07-07 00:00:00"|"EUR"|"C"|"30000000"|"30000000"|"0"|"00000852"|"LIQ"|"99030InternalEUR"|"000852"|"0EEH9SUM"|"Q(EDHFOP"|"Daily Posting of Unutilized Commitment"|"CG852"|"IT_SAF"|""|"FACQFEDH1MI"|"22553344"
"089903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d82a43e43eJ"|"01174d82a43c33ds"|"DRV"|"UNCOM"|"2020-09-29 06:41:22"|"2020-07-12 23:21:30"|"2020-07-07 00:00:00"|"EUR"|"D"|"-100000000"|"0"|"100000000"|"00000852"|"LIQ"|"99030InternalEUR"|"000852"|"0EEH9SVN"|"3.EFFE2W"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|"OTHER"|"FAC3.EFFDZL"|"53"
"089903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d82a43e63eP"|"01174d82a43c33ds"|"CRV"|"UNCOM"|"2020-09-29 06:41:22"|"2020-07-12 23:21:30"|"2020-07-07 00:00:00"|"EUR"|"C"|"100000000"|"100000000"|"0"|"00000852"|"LIQ"|"99030InternalEUR"|"000852"|"0EEH9SVQ"|"3.EFFE2W"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|"OTHER"|"FAC3.EFFDZL"|"53"
"089903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d82969c12IG"|"01174d82967442Ho"|"DRV"|"UNCOM"|"2020-09-29 06:40:27"|"2020-07-12 23:20:35"|"2020-07-07 00:00:00"|"EUR"|"D"|"-4993093"|"0"|"4993093"|"00000852"|"LIQ"|"99030InternalEUR"|"000852"|"0EEH9SSV"|"AVEF5UHV"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|"OTHER"|"FACV8EF471U"|"43"
"089903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d82969c62IM"|"01174d82967442Ho"|"CRV"|"UNCOM"|"2020-09-29 06:40:27"|"2020-07-12 23:20:35"|"2020-07-07 00:00:00"|"EUR"|"C"|"4993093"|"4993093"|"0"|"00000852"|"LIQ"|"99030InternalEUR"|"000852"|"0EEH9SSY"|"AVEF5UHV"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|"OTHER"|"FACV8EF471U"|"43"
"089903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d8296e872Lw"|"01174d8296e6c2LV"|"DRV"|"UNCOM"|"2020-09-29 06:40:28"|"2020-07-12 23:20:36"|"2020-07-07 00:00:00"|"EUR"|"D"|"-30000000"|"0"|"30000000"|"00000852"|"LIQ"|"99030InternalEUR"|"000852"|"0EEH9SUV"|"Q+EDKX4S"|"Daily Posting of Unutilized Commitment"|"CG852"|"IT_SAF"|""|"FACQ+EDKVL5"|"22553344"
"089903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d8296e892M2"|"01174d8296e6c2LV"|"CRV"|"UNCOM"|"2020-09-29 06:40:28"|"2020-07-12 23:20:36"|"2020-07-07 00:00:00"|"EUR"|"C"|"30000000"|"30000000"|"0"|"00000852"|"LIQ"|"99030InternalEUR"|"000852"|"0EEH9SUY"|"Q+EDKX4S"|"Daily Posting of Unutilized Commitment"|"CG852"|"IT_SAF"|""|"FACQ+EDKVL5"|"22553344"
"089903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d8296f7d2N7"|"01174d8296f612Mg"|"DRV"|"UNCOM"|"2020-09-29 06:40:28"|"2020-07-12 23:20:36"|"2020-07-07 00:00:00"|"EUR"|"D"|"-9000000"|"0"|"9000000"|"00000852"|"LIQ"|"99030InternalEUR"|"000852"|"0EEH9SVB"|".FEF9T1N"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|"OTHER"|"FAC.FEF9QTS"|"37"
"089903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d8296f7e2ND"|"01174d8296f612Mg"|"CRV"|"UNCOM"|"2020-09-29 06:40:28"|"2020-07-12 23:20:36"|"2020-07-07 00:00:00"|"EUR"|"C"|"9000000"|"9000000"|"0"|"00000852"|"LIQ"|"99030InternalEUR"|"000852"|"0EEH9SVE"|".FEF9T1N"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|"OTHER"|"FAC.FEF9QTS"|"37"
"089903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d82970892Nn"|"01174d829706a2NM"|"DRV"|"UNCOM"|"2020-09-29 06:40:28"|"2020-07-12 23:20:36"|"2020-07-07 00:00:00"|"EUR"|"D"|"-10000000"|"0"|"10000000"|"00000852"|"LIQ"|"99030InternalEUR"|"000852"|"0EEH9SVF"|"@+EFH708"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|""|"FAC@+EFH6WT"|"37"
"089903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d829708a2Nt"|"01174d829706a2NM"|"CRV"|"UNCOM"|"2020-09-29 06:40:28"|"2020-07-12 23:20:36"|"2020-07-07 00:00:00"|"EUR"|"C"|"10000000"|"10000000"|"0"|"00000852"|"LIQ"|"99030InternalEUR"|"000852"|"0EEH9SVI"|"@+EFH708"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|""|"FAC@+EFH6WT"|"37"
"089903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d82974dd2Sq"|"01174d82974c22SP"|"DRV"|"UNCOM"|"2020-09-29 06:40:29"|"2020-07-12 23:20:37"|"2020-07-07 00:00:00"|"EUR"|"D"|"-14649389.5"|"0"|"14649389.5"|"00000852"|"LIQ"|"99030InternalEUR"|"000852"|"0EEH9SSZ"|"S+EESXNR"|"Daily Posting of Unutilized Commitment"|"CG852"|"BP_COL"|"OTHER"|"FACS#EESVR1"|"37"
"089903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d82974de2Sw"|"01174d82974c22SP"|"CRV"|"UNCOM"|"2020-09-29 06:40:29"|"2020-07-12 23:20:37"|"2020-07-07 00:00:00"|"EUR"|"C"|"14651389.5"|"14651389.5"|"0"|"00000852"|"LIQ"|"99030InternalEUR"|"000852"|"0EEH9ST2"|"S+EESXNR"|"Daily Posting of Unutilized Commitment"|"CG852"|"BP_COL"|"OTHER"|"FACS#EESVR1"|"37"
"089903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d8297a672WF"|"01174d8297a4c2Vo"|"DRV"|"UNCOM"|"2020-09-29 06:40:31"|"2020-07-12 23:20:39"|"2020-07-07 00:00:00"|"EUR"|"D"|"-399000000"|"0"|"399000000"|"00000852"|"LIQ"|"99030InternalEUR"|"000852"|"0EEH9SU7"|"?XEBVYJI"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|"OTHER"|"FAC?REBVOYO"|"4"
"089903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d8297a682WL"|"01174d8297a4c2Vo"|"CRV"|"UNCOM"|"2020-09-29 06:40:31"|"2020-07-12 23:20:39"|"2020-07-07 00:00:00"|"EUR"|"C"|"399000000"|"399000000"|"0"|"00000852"|"LIQ"|"99030InternalEUR"|"000852"|"0EEH9SUA"|"?XEBVYJI"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|"OTHER"|"FAC?REBVOYO"|"4"
"089903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d8298bcc2az"|"01174d8298bb42aY"|"DRV"|"UNCOM"|"2020-09-29 06:40:35"|"2020-07-12 23:20:43"|"2020-07-07 00:00:00"|"EUR"|"D"|"-29760000"|"0"|"29760000"|"00000852"|"LIQ"|"99030InternalEUR"|"000852"|"0EEH9SVR"|"@-EFH869"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|"OTHER"|"FAC@-EFH76E"|"53"
"099105000085200"|"LOANINTEVAR"|"Interest Receivable - Loans Variable"|"01174d82998ae2lI"|"01174d829989b2kz"|"DRV"|"INTAC"|"2020-09-29 06:40:38"|"2020-07-12 23:20:46"|"2020-07-07 00:00:00"|"GBP"|"D"|"-109.59"|"0"|"109.59"|"00000852"|"LIQ"|"91050InternalGBP"|"000852"|"08EH9T33"|"08EH9T2T"|"Interest Accrual"|"CG852"|"BG_COL"|"OTHER"|"OST9@EGPQ6A"|"53"
"099105000085200"|"LOANINTEVAR"|"Interest Receivable - Loans Variable"|"01174d829e90d34U"|"01174d829e8f534B"|"DRV"|"INTAC"|"2020-09-29 06:40:59"|"2020-07-12 23:21:07"|"2020-07-07 00:00:00"|"GBP"|"D"|"-0.88"|"0"|"0.88"|"00000852"|"LIQ"|"91050InternalGBP"|"000852"|"0TEH9T3Q"|"0TEH9T3G"|"Interest Accrual"|"CG852"|"BP_COL"|"OTHER"|"OSTL*EGNLMN"|"37"
"099105000085200"|"LOANINTEVAR"|"Interest Receivable - Loans Variable"|"01174d829976d2jo"|"01174d82997582jV"|"DRV"|"INTAC"|"2020-09-29 06:40:38"|"2020-07-12 23:20:46"|"2020-07-07 00:00:00"|"GBP"|"D"|"-109.59"|"0"|"109.59"|"00000852"|"LIQ"|"91050InternalGBP"|"000852"|"08EH9SZZ"|"08EH9SZP"|"Interest Accrual"|"CG852"|"BG_COL"|"OTHER"|"OSTB#EGM233"|"53"
"099105000085200"|"LOANINTEVAR"|"Interest Receivable - Loans Variable"|"01174d829efc83AD"|"01174d829ef9e39u"|"DRV"|"INTAC"|"2020-09-29 06:41:01"|"2020-07-12 23:21:09"|"2020-07-07 00:00:00"|"GBP"|"D"|"-1.08"|"0"|"1.08"|"00000852"|"LIQ"|"91050InternalGBP"|"000852"|"0TEH9T3C"|"0TEH9T32"|"Interest Accrual"|"CG852"|"BP_COL"|"OTHER"|"OSTL*EGNKLO"|"37"
"099110000085200"|"FEESIBLDREC"|"Fees Receivable - IB Lending Fee"|"01174d829e9ef35S"|"01174d829e9d9359"|"DRV"|"FEEAC"|"2020-09-29 06:40:59"|"2020-07-12 23:21:07"|"2020-07-07 00:00:00"|"GBP"|"D"|"-8136.99"|"0"|"8136.99"|"00000852"|"LIQ"|"91100InternalGBP"|"000852"|"08EH9T35"|"*$EGNU5L"|"Fee Accrual"|"CG852"|"BG_COL"|"OTHER"|"FACGREGNHU7"|"53"
"099401000085200"|"INCMINTEVAR"|"Interest Income LAR - Loans Variable"|"01174d829efc83AF"|"01174d829ef9e39u"|"CRV"|"INTAC"|"2020-09-29 06:41:01"|"2020-07-12 23:21:09"|"2020-07-07 00:00:00"|"GBP"|"C"|"1.08"|"1.08"|"0"|"00000852"|"LIQ"|"94010InternalGBP"|"000852"|"0TEH9T3D"|"0TEH9T32"|"Interest Accrual"|"CG852"|"BP_COL"|"OTHER"|"OSTL*EGNKLO"|"37"
"099401000085200"|"INCMINTEVAR"|"Interest Income LAR - Loans Variable"|"01174d82998af2lK"|"01174d829989b2kz"|"CRV"|"INTAC"|"2020-09-29 06:40:38"|"2020-07-12 23:20:46"|"2020-07-07 00:00:00"|"GBP"|"C"|"109.59"|"109.59"|"0"|"00000852"|"LIQ"|"94010InternalGBP"|"000852"|"08EH9T34"|"08EH9T2T"|"Interest Accrual"|"CG852"|"BG_COL"|"OTHER"|"OST9@EGPQ6A"|"53"
"099401000085200"|"INCMINTEVAR"|"Interest Income LAR - Loans Variable"|"01174d829976d2jq"|"01174d82997582jV"|"CRV"|"INTAC"|"2020-09-29 06:40:38"|"2020-07-12 23:20:46"|"2020-07-07 00:00:00"|"GBP"|"C"|"109.59"|"109.59"|"0"|"00000852"|"LIQ"|"94010InternalGBP"|"000852"|"08EH9T00"|"08EH9SZP"|"Interest Accrual"|"CG852"|"BG_COL"|"OTHER"|"OSTB#EGM233"|"53"
"099401000085200"|"INCMINTEVAR"|"Interest Income LAR - Loans Variable"|"01174d829e90e34W"|"01174d829e8f534B"|"CRV"|"INTAC"|"2020-09-29 06:40:59"|"2020-07-12 23:21:07"|"2020-07-07 00:00:00"|"GBP"|"C"|"0.88"|"0.88"|"0"|"00000852"|"LIQ"|"94010InternalGBP"|"000852"|"0TEH9T3R"|"0TEH9T3G"|"Interest Accrual"|"CG852"|"BP_COL"|"OTHER"|"OSTL*EGNLMN"|"37"
"099403000085200"|"FFEECOMMPNL"|"Facility Commitment Fee Income"|"01174d829e9f035U"|"01174d829e9d9359"|"CRV"|"FEEAC"|"2020-09-29 06:40:59"|"2020-07-12 23:21:07"|"2020-07-07 00:00:00"|"GBP"|"C"|"8136.99"|"8136.99"|"0"|"00000852"|"LIQ"|"94030InternalGBP"|"000852"|"08EH9T36"|"*$EGNU5L"|"Fee Accrual"|"CG852"|"BG_COL"|"OTHER"|"FACGREGNHU7"|"53"
"099901000085200"|"OFBSUNCOCLR"|"Unused Commitment"|"01174d82999802mS"|"01174d82999612lx"|"DRV"|"UNCOM"|"2020-09-29 06:40:39"|"2020-07-12 23:20:47"|"2020-07-07 00:00:00"|"GBP"|"D"|"-99000000"|"0"|"99000000"|"00000852"|"LIQ"|"99010InternalGBP"|"000852"|"0EEH9SW5"|"G=EGNIFM"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|"OTHER"|"FACGREGNHU7"|"53"
"099901000085200"|"OFBSUNCOCLR"|"Unused Commitment"|"01174d82999802mQ"|"01174d82999612lx"|"CRV"|"UNCOM"|"2020-09-29 06:40:39"|"2020-07-12 23:20:47"|"2020-07-07 00:00:00"|"GBP"|"C"|"99000000"|"99000000"|"0"|"00000852"|"LIQ"|"99010InternalGBP"|"000852"|"0EEH9SW4"|"G=EGNIFM"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|"OTHER"|"FACGREGNHU7"|"53"
"099903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d82999802mU"|"01174d82999612lx"|"CRV"|"UNCOM"|"2020-09-29 06:40:39"|"2020-07-12 23:20:47"|"2020-07-07 00:00:00"|"GBP"|"C"|"99000000"|"99000000"|"0"|"00000852"|"LIQ"|"99030InternalGBP"|"000852"|"0EEH9SW6"|"G=EGNIFM"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|"OTHER"|"FACGREGNHU7"|"53"
"099903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d829997f2mO"|"01174d82999612lx"|"DRV"|"UNCOM"|"2020-09-29 06:40:39"|"2020-07-12 23:20:47"|"2020-07-07 00:00:00"|"GBP"|"D"|"-99000000"|"0"|"99000000"|"00000852"|"LIQ"|"99030InternalGBP"|"000852"|"0EEH9SW3"|"G=EGNIFM"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|"OTHER"|"FACGREGNHU7"|"53"
"109105000085200"|"LOANINTEVAR"|"Interest Receivable - Loans Variable"|"01174d82a18773Rb"|"01174d82a18583RI"|"DRV"|"INTAC"|"2020-09-29 06:41:11"|"2020-07-12 23:21:19"|"2020-07-07 00:00:00"|"HKD"|"D"|"-34.68"|"0"|"34.68"|"00000852"|"LIQ"|"91050InternalHKD"|"000852"|"0TEH9T8Y"|"0TEH9T8O"|"Interest Accrual"|"CG852"|"BG_COL"|"OTHER"|"OSTLVEGNF9I"|"57"
"109401000085200"|"INCMINTEVAR"|"Interest Income LAR - Loans Variable"|"01174d82a18783Rd"|"01174d82a18583RI"|"CRV"|"INTAC"|"2020-09-29 06:41:11"|"2020-07-12 23:21:19"|"2020-07-07 00:00:00"|"HKD"|"C"|"34.68"|"34.68"|"0"|"00000852"|"LIQ"|"94010InternalHKD"|"000852"|"0TEH9T8Z"|"0TEH9T8O"|"Interest Accrual"|"CG852"|"BG_COL"|"OTHER"|"OSTLVEGNF9I"|"57"
"149105000085200"|"LOANINTEVAR"|"Interest Receivable - Loans Variable"|"01174d82987bd2YP"|"01174d82987a92Y6"|"DRV"|"INTAC"|"2020-09-29 06:40:34"|"2020-07-12 23:20:42"|"2020-07-07 00:00:00"|"NOK"|"D"|"-0.55"|"0"|"0.55"|"00000852"|"LIQ"|"91050InternalNOK"|"000852"|"0TEH9T3S"|"ZDEGPK20"|"Interest Accrual"|"CG852"|"BP_COL"|"OTHER"|"OSTL*EGNM1D"|"37"
"149105000085200"|"LOANINTEVAR"|"Interest Receivable - Loans Variable"|"01174d82a422a3ci"|"01174d82a41f63cP"|"DRV"|"INTAC"|"2020-09-29 06:41:22"|"2020-07-12 23:21:30"|"2020-07-07 00:00:00"|"NOK"|"D"|"-0.64"|"0"|"0.64"|"00000852"|"LIQ"|"91050InternalNOK"|"000852"|"0TEH9T46"|"0TEH9T3W"|"Interest Accrual"|"CG852"|"BP_COL"|"OTHER"|"OSTUMEGPG4V"|"37"
"149401000085200"|"INCMINTEVAR"|"Interest Income LAR - Loans Variable"|"01174d82a422b3ck"|"01174d82a41f63cP"|"CRV"|"INTAC"|"2020-09-29 06:41:22"|"2020-07-12 23:21:30"|"2020-07-07 00:00:00"|"NOK"|"C"|"0.64"|"0.64"|"0"|"00000852"|"LIQ"|"94010InternalNOK"|"000852"|"0TEH9T47"|"0TEH9T3W"|"Interest Accrual"|"CG852"|"BP_COL"|"OTHER"|"OSTUMEGPG4V"|"37"
"149401000085200"|"INCMINTEVAR"|"Interest Income LAR - Loans Variable"|"01174d82987be2YR"|"01174d82987a92Y6"|"CRV"|"INTAC"|"2020-09-29 06:40:34"|"2020-07-12 23:20:42"|"2020-07-07 00:00:00"|"NOK"|"C"|"0.55"|"0.55"|"0"|"00000852"|"LIQ"|"94010InternalNOK"|"000852"|"0TEH9T3T"|"ZDEGPK20"|"Interest Accrual"|"CG852"|"BP_COL"|"OTHER"|"OSTL*EGNM1D"|"37"
"159110000085200"|"FEESIBLDREC"|"Fees Receivable - IB Lending Fee"|"01174d829984b2kn"|"01174d82998362kU"|"DRV"|"FEEAC"|"2020-09-29 06:40:38"|"2020-07-12 23:20:46"|"2020-07-07 00:00:00"|"NZD"|"D"|"-5479.46"|"0"|"5479.46"|"00000852"|"LIQ"|"91100InternalNZD"|"000852"|"08EH9T2P"|"*$EGNU56"|"Fee Accrual"|"CG852"|"BG_COL"|""|"FACG$EGNIUB"|"53"
"159403000085200"|"FFEECOMMPNL"|"Facility Commitment Fee Income"|"01174d829984b2kp"|"01174d82998362kU"|"CRV"|"FEEAC"|"2020-09-29 06:40:38"|"2020-07-12 23:20:46"|"2020-07-07 00:00:00"|"NZD"|"C"|"5479.46"|"5479.46"|"0"|"00000852"|"LIQ"|"94030InternalNZD"|"000852"|"08EH9T2Q"|"*$EGNU56"|"Fee Accrual"|"CG852"|"BG_COL"|""|"FACG$EGNIUB"|"53"
"159901000085200"|"OFBSUNCOCLR"|"Unused Commitment"|"01174d829f7c13Ff"|"01174d829f79f3FA"|"DRV"|"UNCOM"|"2020-09-29 06:41:03"|"2020-07-12 23:21:11"|"2020-07-07 00:00:00"|"NZD"|"D"|"-100000000"|"0"|"100000000"|"00000852"|"LIQ"|"99010InternalNZD"|"000852"|"0EEH9SW1"|"GNEGNM8S"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|""|"FACG$EGNIUB"|"53"
"159901000085200"|"OFBSUNCOCLR"|"Unused Commitment"|"01174d829f7c03Fd"|"01174d829f79f3FA"|"CRV"|"UNCOM"|"2020-09-29 06:41:03"|"2020-07-12 23:21:11"|"2020-07-07 00:00:00"|"NZD"|"C"|"100000000"|"100000000"|"0"|"00000852"|"LIQ"|"99010InternalNZD"|"000852"|"0EEH9SW0"|"GNEGNM8S"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|""|"FACG$EGNIUB"|"53"
"159903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d829f7c03Fb"|"01174d829f79f3FA"|"DRV"|"UNCOM"|"2020-09-29 06:41:03"|"2020-07-12 23:21:11"|"2020-07-07 00:00:00"|"NZD"|"D"|"-100000000"|"0"|"100000000"|"00000852"|"LIQ"|"99030InternalNZD"|"000852"|"0EEH9SVZ"|"GNEGNM8S"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|""|"FACG$EGNIUB"|"53"
"159903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d829f7c13Fh"|"01174d829f79f3FA"|"CRV"|"UNCOM"|"2020-09-29 06:41:03"|"2020-07-12 23:21:11"|"2020-07-07 00:00:00"|"NZD"|"C"|"100000000"|"100000000"|"0"|"00000852"|"LIQ"|"99030InternalNZD"|"000852"|"0EEH9SW2"|"GNEGNM8S"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|""|"FACG$EGNIUB"|"53"
"189105000085200"|"LOANINTEVAR"|"Interest Receivable - Loans Variable"|"01174d82a04513NF"|"01174d82a03fb3Mv"|"DRV"|"INTAC"|"2020-09-29 06:41:06"|"2020-07-12 23:21:14"|"2020-07-07 00:00:00"|"THB"|"D"|"-1.2"|"0"|"1.2"|"00000852"|"LIQ"|"91050InternalTHB"|"000852"|"0TEH9SY8"|"0TEH9SXY"|"Interest Accrual"|"CG852"|"BP_COL"|"OTHER"|"OSTB+EGM9Y5"|"37"
"189401000085200"|"INCMINTEVAR"|"Interest Income LAR - Loans Variable"|"01174d82a04523NH"|"01174d82a03fb3Mv"|"CRV"|"INTAC"|"2020-09-29 06:41:06"|"2020-07-12 23:21:14"|"2020-07-07 00:00:00"|"THB"|"C"|"1.2"|"1.2"|"0"|"00000852"|"LIQ"|"94010InternalTHB"|"000852"|"0TEH9SY9"|"0TEH9SXY"|"Interest Accrual"|"CG852"|"BP_COL"|"OTHER"|"OSTB+EGM9Y5"|"37"
